################## FYI, April 2015 values
### Lats,Lons,PIOMAS SIT,PIOMAS Snow,CS2U SIT,CS2C SIT
78.069 68.499 1.838 0.103 1.079 0.184
76.794 73.720 1.411 0.090 1.413 0.184
68.981 302.754 1.318 0.059 0.921 0.184
76.257 81.076 1.068 0.037 1.373 0.185
82.040 76.159 1.869 0.089 1.224 0.185
73.626 120.964 0.796 0.026 0.831 0.185
69.663 194.421 1.557 0.049 0.896 0.185
81.896 49.485 1.880 0.079 1.146 0.185
75.897 115.953 1.604 0.045 1.042 0.186
68.156 304.919 1.618 0.088 0.692 0.186
74.684 297.504 1.471 0.167 1.164 0.186
76.763 148.870 1.648 0.051 1.181 0.187
58.845 189.428 0.595 0.028 1.268 0.187
81.030 80.655 1.901 0.087 1.263 0.187
77.726 77.869 1.348 0.069 1.281 0.187
73.610 78.536 0.820 0.034 0.868 0.187
76.454 148.548 1.583 0.045 0.921 0.188
75.833 125.327 1.310 0.043 0.922 0.188
76.294 114.677 1.533 0.042 0.967 0.188
74.441 120.822 1.245 0.041 0.798 0.189
76.401 115.931 1.580 0.047 0.885 0.189
63.215 180.242 0.779 0.064 1.036 0.189
75.833 147.947 nan nan 0.968 0.189
75.490 115.178 1.557 0.043 0.911 0.189
72.572 290.772 1.603 0.102 0.991 0.189
75.901 146.689 1.324 0.029 1.052 0.189
60.666 158.486 0.654 0.067 0.767 0.190
70.360 160.942 1.728 0.070 1.078 0.190
74.418 132.079 1.368 0.039 0.761 0.190
81.432 78.690 1.884 0.090 1.172 0.190
76.529 282.995 1.693 0.100 1.173 0.191
78.725 48.225 1.092 0.093 1.031 0.191
81.834 63.083 0.865 0.031 1.147 0.192
71.671 228.979 1.659 0.024 0.893 0.192
70.622 237.325 1.355 0.033 1.125 0.192
74.526 276.248 nan nan 0.661 0.192
75.518 72.408 1.378 0.093 1.102 0.192
74.227 257.250 2.436 0.076 1.054 0.193
71.951 297.044 1.636 0.132 0.904 0.193
78.213 55.856 1.094 0.058 0.825 0.193
77.726 109.759 1.482 0.049 0.867 0.194
71.870 189.638 2.155 0.065 1.287 0.194
78.929 105.866 1.730 0.053 0.920 0.194
70.168 186.843 2.219 0.074 1.319 0.195
75.389 117.943 1.446 0.045 0.812 0.195
75.385 126.254 1.265 0.039 0.965 0.195
78.583 197.723 2.369 0.068 1.229 0.195
73.873 297.814 1.393 0.194 0.865 0.196
74.162 60.709 1.574 0.128 1.130 0.196
79.403 79.641 1.546 0.078 1.212 0.196
80.286 78.690 1.715 0.088 1.219 0.197
69.817 63.864 nan nan 0.958 0.197
63.924 198.435 nan nan 0.961 0.197
79.323 63.166 1.890 0.095 1.344 0.197
72.731 59.931 1.288 0.123 1.131 0.197
75.053 75.651 1.292 0.070 0.801 0.198
70.425 295.534 1.388 0.054 0.963 0.199
76.852 86.576 1.160 0.036 1.238 0.199
74.834 124.749 1.060 0.032 0.948 0.199
75.521 122.335 1.296 0.044 0.833 0.199
72.953 61.239 1.342 0.131 1.443 0.200
80.819 66.251 2.789 0.111 1.194 0.200
67.966 302.471 1.355 0.051 1.000 0.201
73.315 133.909 1.526 0.062 0.825 0.201
70.562 304.150 1.674 0.128 1.090 0.201
76.695 75.847 1.351 0.076 0.995 0.201
66.204 299.846 1.035 0.019 0.914 0.201
75.378 65.993 nan nan 1.086 0.201
76.664 79.824 1.210 0.050 1.174 0.201
63.087 185.543 0.507 0.018 1.013 0.202
76.646 144.574 1.352 0.029 0.908 0.202
76.944 139.879 nan nan 0.923 0.203
69.825 164.801 nan nan 1.341 0.203
72.748 256.054 2.430 0.057 1.186 0.203
78.865 106.976 1.982 0.065 0.847 0.203
70.925 61.470 0.846 0.082 0.996 0.203
77.901 34.426 1.025 0.084 0.873 0.204
64.596 179.745 nan nan 0.825 0.204
78.416 25.821 1.492 0.132 0.975 0.204
60.366 190.795 0.745 0.033 1.307 0.204
79.693 46.762 1.394 0.089 1.323 0.204
77.514 70.589 1.883 0.116 1.241 0.205
63.664 181.721 0.664 0.038 1.026 0.205
78.304 29.268 1.201 0.099 1.222 0.205
76.309 77.217 1.281 0.064 0.970 0.206
75.743 88.647 nan nan 1.016 0.206
75.500 86.894 0.774 0.021 1.135 0.206
75.648 282.189 1.481 0.070 1.162 0.206
75.708 133.091 1.314 0.030 1.110 0.207
64.354 190.914 0.885 0.043 1.345 0.207
67.859 190.852 1.838 0.092 1.210 0.207
68.126 280.384 1.892 0.120 0.683 0.208
79.361 106.526 1.911 0.060 1.062 0.208
69.917 295.560 1.290 0.037 1.234 0.208
71.122 234.700 1.713 0.031 1.169 0.208
75.019 72.108 1.345 0.091 1.165 0.209
77.298 29.055 1.110 0.084 0.993 0.209
76.346 136.998 1.101 0.016 1.030 0.209
69.802 302.716 1.258 0.065 0.960 0.210
66.798 300.677 1.209 0.029 1.086 0.210
70.433 235.305 1.387 0.029 1.537 0.210
74.054 78.215 1.120 0.045 1.082 0.211
75.518 287.592 1.483 0.110 1.041 0.211
82.277 70.514 2.075 0.093 1.178 0.211
72.068 159.066 1.822 0.051 1.198 0.211
82.713 46.245 1.858 0.079 1.274 0.211
76.100 116.358 1.592 0.046 0.901 0.212
76.562 22.068 0.769 0.053 1.105 0.212
76.991 119.438 1.482 0.055 0.927 0.212
68.166 279.802 1.912 0.119 0.587 0.212
79.196 59.444 1.509 0.087 1.374 0.213
60.739 185.997 0.647 0.037 0.895 0.213
69.924 57.824 1.011 0.041 0.939 0.213
75.595 116.365 1.542 0.044 1.033 0.213
71.643 200.433 2.151 0.060 1.771 0.213
79.509 71.952 1.536 0.100 1.270 0.214
71.615 230.957 1.474 0.021 0.962 0.214
70.070 162.588 1.887 0.086 1.058 0.214
74.995 285.180 1.615 0.109 0.979 0.214
72.230 293.484 1.605 0.117 0.811 0.214
71.014 299.450 1.486 0.083 1.000 0.214
79.389 58.829 1.829 0.093 1.246 0.214
74.938 282.482 1.493 0.072 1.157 0.214
78.650 106.645 1.905 0.064 0.857 0.215
74.787 296.754 1.535 0.177 0.887 0.215
73.257 234.284 1.041 0.009 0.778 0.215
80.629 26.259 1.732 0.124 1.184 0.215
78.811 37.674 1.204 0.097 1.157 0.215
79.890 54.019 1.356 0.067 1.145 0.216
73.224 73.264 nan nan 1.314 0.216
64.136 180.250 0.707 0.044 0.918 0.216
76.913 141.263 nan nan 0.929 0.216
80.587 98.902 1.529 0.038 1.132 0.216
76.357 281.864 nan nan 0.934 0.216
78.811 65.746 1.457 0.095 0.838 0.216
75.158 282.670 1.522 0.076 0.990 0.216
74.063 285.113 1.517 0.081 1.001 0.217
76.027 133.047 1.286 0.028 0.896 0.217
74.019 288.435 1.591 0.123 1.120 0.217
78.421 46.569 1.133 0.091 0.857 0.217
75.641 148.422 nan nan 1.091 0.217
74.166 270.406 1.792 0.081 1.021 0.217
71.822 56.605 0.536 0.045 0.968 0.218
69.764 195.814 1.596 0.043 1.108 0.218
70.160 194.115 2.060 0.066 1.301 0.218
68.159 302.788 1.368 0.054 0.863 0.219
77.689 120.069 1.533 0.060 1.046 0.219
69.853 162.780 nan nan 1.534 0.219
78.838 56.470 1.175 0.080 1.234 0.219
80.946 347.856 1.579 0.048 1.238 0.220
79.422 64.250 1.634 0.098 1.405 0.220
73.870 70.051 1.021 0.062 1.353 0.221
61.932 193.756 0.219 0.011 0.812 0.222
79.196 112.574 1.815 0.067 0.889 0.222
69.047 303.605 1.347 0.069 1.012 0.222
78.386 30.774 1.206 0.098 1.645 0.222
67.504 301.062 1.235 0.035 0.882 0.223
60.591 184.196 0.627 0.040 0.945 0.223
82.264 92.490 1.622 0.051 1.420 0.223
67.385 328.449 0.334 0.034 0.801 0.223
75.009 290.606 1.623 0.169 1.139 0.223
79.337 56.143 1.379 0.083 1.677 0.223
75.662 71.281 1.639 0.110 1.623 0.223
74.359 119.694 1.248 0.040 0.781 0.224
70.402 232.933 1.097 0.020 1.033 0.224
74.887 256.686 2.071 0.074 0.987 0.224
71.125 241.144 nan nan 1.091 0.224
74.667 119.381 1.290 0.041 0.836 0.225
60.094 191.140 0.778 0.037 0.881 0.225
75.223 132.537 1.387 0.036 0.959 0.225
79.615 29.055 2.321 0.157 1.128 0.225
78.338 56.768 1.109 0.064 1.303 0.225
62.938 193.282 0.808 0.030 1.081 0.225
68.246 300.150 1.296 0.036 0.988 0.226
72.534 150.301 1.706 0.043 0.862 0.226
76.290 82.003 1.061 0.035 1.235 0.226
80.066 78.944 1.659 0.086 1.415 0.227
62.700 273.562 1.269 0.028 1.186 0.227
76.398 151.955 1.763 0.059 1.253 0.227
79.441 80.838 1.580 0.076 1.441 0.227
68.847 305.467 1.748 0.103 1.347 0.227
77.896 113.477 1.576 0.057 0.959 0.227
69.165 305.322 nan nan 0.989 0.228
71.127 302.838 1.552 0.098 0.954 0.228
68.034 303.283 1.403 0.058 0.984 0.228
79.210 47.526 1.174 0.096 1.946 0.228
81.252 80.417 1.891 0.087 1.278 0.228
75.354 130.649 1.394 0.038 0.932 0.229
78.938 70.463 1.556 0.109 1.324 0.229
66.318 327.445 0.571 0.063 0.784 0.229
63.209 181.209 0.761 0.057 1.454 0.229
78.888 59.036 1.164 0.079 1.392 0.230
75.588 298.361 0.989 0.082 1.054 0.230
74.614 283.935 1.559 0.085 0.962 0.230
73.330 292.590 1.616 0.164 1.037 0.230
71.405 176.186 1.829 0.054 1.155 0.230
69.172 303.089 1.341 0.066 0.737 0.231
72.360 290.513 1.604 0.091 1.121 0.231
77.871 107.765 1.569 0.056 0.874 0.231
73.936 300.689 1.304 0.121 1.102 0.231
62.184 191.493 0.660 0.020 1.140 0.231
71.690 132.013 nan nan 0.775 0.231
73.766 61.484 1.630 0.140 1.526 0.231
76.016 287.272 1.495 0.102 1.482 0.232
70.122 295.840 1.349 0.045 1.252 0.232
70.835 63.886 1.244 0.108 1.452 0.232
73.270 63.263 1.336 0.127 1.214 0.232
68.835 301.068 1.310 0.048 0.869 0.233
76.771 112.433 nan nan 0.790 0.233
68.131 300.660 1.282 0.037 0.946 0.233
63.759 196.250 nan nan 1.268 0.233
65.300 190.797 0.737 0.028 1.138 0.233
60.532 185.513 0.640 0.040 0.919 0.234
75.375 289.269 1.455 0.124 1.270 0.234
67.718 303.449 1.407 0.059 1.073 0.234
74.634 301.251 1.074 0.079 1.427 0.234
66.510 302.851 1.319 0.055 0.928 0.234
70.649 198.646 1.654 0.044 1.841 0.234
74.519 288.172 1.571 0.127 1.126 0.235
68.443 300.450 1.298 0.040 0.952 0.235
70.109 261.870 2.371 0.056 1.067 0.235
64.659 320.423 0.507 0.123 0.987 0.236
72.068 302.196 1.579 0.108 1.005 0.236
68.208 301.472 1.303 0.044 0.898 0.236
82.174 80.942 1.857 0.077 1.118 0.236
72.415 74.809 nan nan 1.055 0.236
76.649 138.406 nan nan 0.885 0.237
70.936 62.981 1.073 0.100 1.243 0.237
71.340 62.354 1.077 0.105 0.841 0.237
76.387 85.746 1.017 0.030 0.965 0.237
78.299 108.435 1.711 0.060 1.218 0.237
80.020 77.681 1.642 0.089 1.209 0.237
74.988 117.140 1.415 0.042 0.885 0.237
75.368 286.489 1.599 0.117 1.127 0.237
69.488 302.905 1.286 0.064 0.866 0.238
71.799 59.158 0.899 0.086 1.267 0.238
80.286 101.310 1.831 0.049 1.121 0.238
75.378 77.137 1.287 0.062 1.026 0.238
75.389 152.057 1.843 0.053 1.309 0.238
70.057 303.959 1.610 0.114 1.047 0.239
64.044 195.911 nan nan 1.355 0.239
76.902 146.174 1.503 0.039 1.060 0.240
78.317 26.811 1.279 0.114 1.480 0.240
74.804 287.632 1.559 0.125 1.040 0.240
78.717 62.162 1.214 0.077 1.363 0.240
75.553 133.741 1.305 0.029 0.955 0.240
79.224 108.812 1.943 0.065 1.057 0.241
77.494 119.554 1.525 0.058 1.029 0.241
82.116 67.443 2.349 0.093 1.389 0.241
62.483 183.062 0.618 0.046 0.976 0.241
74.654 286.579 1.576 0.112 1.178 0.241
69.868 303.601 1.479 0.095 1.057 0.241
60.450 189.932 0.707 0.030 0.989 0.241
80.619 29.320 2.169 0.148 1.351 0.242
58.908 191.146 0.670 0.025 0.951 0.242
60.822 190.961 0.730 0.030 0.970 0.242
67.699 301.361 1.265 0.038 0.848 0.242
61.727 184.821 0.628 0.038 1.004 0.243
63.980 196.390 nan nan 1.235 0.243
73.955 293.515 1.586 0.212 0.879 0.243
74.918 81.870 0.635 0.024 0.816 0.243
76.180 132.368 1.330 0.031 0.996 0.243
80.549 79.756 1.794 0.087 1.142 0.244
58.680 191.066 0.679 0.021 1.231 0.244
82.845 72.699 2.001 0.085 1.533 0.244
79.361 73.474 1.541 0.097 1.273 0.244
79.970 103.570 1.817 0.054 1.091 0.244
71.217 199.954 2.252 0.059 1.007 0.244
70.014 294.978 1.240 0.034 0.907 0.244
66.385 303.311 1.299 0.071 1.012 0.244
74.780 114.864 1.199 0.034 0.928 0.245
77.976 86.257 1.370 0.053 1.210 0.245
74.884 117.897 1.323 0.040 0.893 0.245
76.413 87.634 1.015 0.028 1.762 0.246
81.785 95.477 1.337 0.039 1.193 0.246
70.933 64.493 1.480 0.119 0.924 0.246
82.200 68.962 2.201 0.094 1.278 0.246
72.354 232.765 1.158 0.012 0.884 0.246
75.151 128.863 1.337 0.038 0.931 0.246
69.276 193.508 1.302 0.049 0.961 0.247
74.379 117.854 0.909 0.027 0.886 0.247
77.600 114.015 1.508 0.052 1.068 0.247
79.698 104.490 1.623 0.050 1.188 0.247
76.514 143.797 1.193 0.024 0.950 0.247
62.167 185.363 0.587 0.030 1.251 0.247
62.700 183.562 0.614 0.042 0.951 0.248
64.366 179.748 nan nan 1.070 0.248
75.271 284.566 1.633 0.103 0.944 0.248
78.192 112.913 1.634 0.060 0.895 0.248
77.006 117.229 1.513 0.052 1.050 0.248
67.580 301.853 1.279 0.041 1.005 0.249
76.913 284.394 1.677 0.103 1.058 0.249
67.676 280.176 1.926 0.120 0.964 0.249
81.373 37.614 1.711 0.088 1.341 0.249
74.369 65.829 1.366 0.119 1.468 0.249
64.580 191.010 0.842 0.038 1.159 0.249
80.235 86.711 1.854 0.062 1.434 0.250
75.843 131.143 1.375 0.036 0.968 0.250
63.670 181.229 0.710 0.043 0.995 0.250
78.703 40.170 1.204 0.100 1.067 0.250
67.226 330.009 0.519 0.043 0.860 0.250
81.640 35.181 1.760 0.093 1.470 0.251
74.431 133.247 1.014 0.030 0.785 0.251
70.093 167.928 1.741 0.082 1.215 0.251
69.363 303.430 1.428 0.081 0.981 0.251
61.976 184.399 0.629 0.040 0.959 0.252
75.469 128.729 1.346 0.039 0.931 0.252
74.499 82.926 1.138 0.042 1.114 0.253
68.767 336.562 0.513 0.017 0.826 0.253
71.682 58.554 0.834 0.075 0.899 0.253
80.808 44.012 1.650 0.078 1.303 0.253
78.154 72.937 1.432 0.095 1.118 0.253
76.767 82.694 1.163 0.042 1.394 0.253
78.460 57.700 1.116 0.069 1.072 0.254
72.572 302.358 1.497 0.109 1.115 0.254
70.303 234.767 1.288 0.027 1.136 0.254
78.570 111.280 1.739 0.063 1.157 0.254
81.443 43.939 1.717 0.076 1.311 0.254
81.853 71.565 1.993 0.097 1.157 0.254
66.001 302.719 1.257 0.055 0.893 0.255
71.236 64.817 1.618 0.127 0.873 0.255
76.195 88.603 0.918 0.022 1.183 0.256
80.333 45.000 1.657 0.088 1.753 0.256
62.456 281.125 1.145 0.046 1.431 0.257
81.865 38.290 1.748 0.083 1.331 0.257
77.206 117.688 1.524 0.055 1.004 0.257
78.779 111.695 1.779 0.065 0.974 0.257
70.808 168.163 1.855 0.082 1.419 0.257
75.811 81.357 1.033 0.032 1.447 0.257
77.108 116.342 1.524 0.052 1.041 0.258
76.257 283.696 1.650 0.097 1.065 0.258
73.567 298.142 1.442 0.181 0.893 0.258
65.525 190.896 0.823 0.033 1.130 0.258
81.115 41.934 1.595 0.074 1.150 0.258
66.914 300.196 1.248 0.028 1.449 0.259
76.461 145.125 1.353 0.028 1.056 0.259
63.765 192.181 0.847 0.036 1.186 0.259
76.195 135.000 1.182 0.021 0.916 0.259
66.876 328.557 0.487 0.050 1.253 0.259
71.356 163.532 1.796 0.067 1.633 0.259
68.596 302.101 1.316 0.051 1.114 0.259
67.424 300.277 1.270 0.031 1.024 0.260
76.664 137.045 1.113 0.017 1.067 0.260
75.915 78.511 1.183 0.050 1.198 0.260
76.611 85.675 1.085 0.034 1.532 0.260
69.001 193.962 0.763 0.030 2.247 0.260
71.574 163.334 1.784 0.066 1.510 0.260
78.360 110.879 1.698 0.060 1.015 0.261
70.688 303.598 1.603 0.112 1.186 0.261
80.678 76.799 1.769 0.096 1.410 0.261
76.695 143.227 1.142 0.023 0.980 0.261
73.965 118.899 nan nan 0.867 0.261
76.646 121.954 1.412 0.052 1.031 0.262
80.147 70.741 1.592 0.101 1.272 0.262
66.649 191.418 1.517 0.078 1.281 0.262
74.975 299.055 1.413 0.121 1.233 0.262
73.166 152.580 2.000 0.051 1.177 0.263
74.864 119.798 1.297 0.042 0.886 0.263
75.292 116.761 1.480 0.043 0.877 0.263
75.567 126.781 1.298 0.040 0.831 0.263
81.616 67.203 2.499 0.100 1.410 0.263
64.594 180.764 0.510 0.024 0.954 0.263
81.604 76.891 1.852 0.092 1.226 0.264
75.490 345.211 1.219 0.071 1.591 0.264
80.142 81.501 1.737 0.080 1.449 0.264
78.650 196.645 2.346 0.067 1.572 0.264
74.764 281.476 1.368 0.054 0.980 0.264
79.693 43.238 1.404 0.093 1.379 0.264
70.672 190.394 2.192 0.071 1.140 0.265
75.090 63.628 nan nan 1.361 0.265
75.588 123.566 1.285 0.043 0.905 0.265
76.198 115.523 1.612 0.045 0.871 0.265
71.788 258.968 1.121 0.023 0.875 0.265
72.147 290.260 1.605 0.081 1.086 0.266
74.281 285.327 1.546 0.090 1.123 0.266
78.961 57.440 1.192 0.084 1.347 0.266
75.662 288.719 1.412 0.111 1.051 0.267
76.202 284.601 1.689 0.106 1.156 0.267
76.979 112.810 nan nan 1.002 0.267
76.454 121.452 1.404 0.051 1.001 0.267
61.497 184.783 0.639 0.041 1.050 0.267
77.547 141.582 1.373 0.029 0.941 0.267
76.420 141.710 nan nan 0.891 0.267
69.719 193.805 1.635 0.055 1.119 0.268
64.354 181.766 0.612 0.022 0.960 0.268
79.361 78.453 1.534 0.081 1.130 0.268
65.367 303.035 1.124 0.068 0.822 0.268
74.006 257.428 2.494 0.074 1.016 0.268
73.188 255.685 2.263 0.056 0.756 0.269
70.057 182.911 2.455 0.065 1.316 0.269
68.403 301.784 1.317 0.048 1.191 0.269
76.357 78.136 1.237 0.056 1.137 0.269
69.505 295.017 1.225 0.027 1.009 0.269
76.937 20.614 0.712 0.053 1.087 0.269
71.038 63.587 1.254 0.112 1.146 0.269
76.038 76.522 1.290 0.067 1.034 0.270
75.588 118.361 1.451 0.046 0.968 0.270
68.084 190.963 1.809 0.089 1.141 0.270
76.089 123.818 1.339 0.047 0.964 0.271
73.876 63.970 1.347 0.122 1.356 0.271
70.420 173.733 1.568 0.056 1.392 0.271
78.069 111.501 1.610 0.058 0.982 0.271
67.050 192.193 1.721 0.096 1.543 0.272
66.244 190.670 1.198 0.053 0.882 0.272
75.138 121.409 1.281 0.042 0.890 0.273
60.628 187.755 0.650 0.031 1.325 0.273
71.419 164.197 1.797 0.070 1.320 0.273
75.893 117.992 1.508 0.048 1.023 0.273
74.975 128.326 1.304 0.037 1.056 0.274
77.735 85.280 1.322 0.051 1.098 0.274
73.260 298.457 1.495 0.170 0.906 0.274
70.381 165.725 1.991 0.094 1.211 0.274
76.480 139.038 nan nan 1.056 0.274
66.366 328.661 0.432 0.028 0.932 0.274
72.438 289.826 1.604 0.086 0.971 0.274
77.859 111.114 1.490 0.052 0.953 0.274
75.189 295.594 1.678 0.171 1.100 0.275
64.124 181.751 0.635 0.026 0.959 0.275
61.548 190.774 0.650 0.021 1.073 0.275
74.082 290.225 1.625 0.154 1.167 0.275
71.856 290.681 1.594 0.074 1.304 0.275
63.332 193.977 0.930 0.032 1.201 0.276
71.250 302.260 1.532 0.091 0.888 0.276
70.530 63.583 1.030 0.091 1.098 0.276
71.079 340.919 0.834 0.035 0.872 0.276
70.355 196.982 1.466 0.042 1.085 0.276
82.206 82.569 1.831 0.072 1.148 0.277
78.278 111.903 1.660 0.060 1.045 0.277
61.532 183.875 0.647 0.047 0.959 0.277
71.563 57.958 0.790 0.065 0.926 0.277
73.121 292.297 1.618 0.148 1.071 0.277
79.422 105.362 1.568 0.048 1.167 0.277
74.483 297.121 1.468 0.185 0.983 0.277
77.206 115.442 1.523 0.051 0.940 0.277
75.747 127.321 1.336 0.041 0.911 0.277
72.317 170.119 1.951 0.071 1.282 0.278
79.698 30.750 2.090 0.147 1.025 0.278
77.381 120.440 1.501 0.057 1.035 0.278
59.664 159.669 0.452 0.062 0.952 0.278
76.968 76.562 1.349 0.073 1.236 0.278
68.998 297.801 1.320 0.032 1.255 0.278
59.137 191.227 0.698 0.029 0.961 0.279
74.777 284.959 1.594 0.100 0.924 0.279
75.090 116.372 1.461 0.042 0.814 0.279
70.728 64.781 1.492 0.118 1.185 0.279
82.549 42.563 1.839 0.080 1.391 0.280
70.538 229.219 1.093 0.016 1.264 0.280
75.833 122.053 1.336 0.047 0.970 0.282
76.798 139.135 nan nan 1.013 0.282
70.845 172.917 1.873 0.069 1.290 0.282
80.507 101.575 1.913 0.054 1.311 0.283
75.378 282.863 1.548 0.080 1.306 0.283
76.089 282.579 1.551 0.080 1.151 0.283
76.038 283.478 1.622 0.092 1.145 0.283
73.567 151.858 2.059 0.055 1.222 0.283
69.807 294.708 1.205 0.029 0.895 0.283
79.826 40.533 1.409 0.091 1.207 0.283
79.149 70.067 1.557 0.109 1.379 0.283
72.458 297.058 1.618 0.157 1.026 0.284
82.455 84.036 1.821 0.067 1.256 0.284
82.180 51.981 1.870 0.080 1.315 0.284
72.572 286.098 1.089 0.044 1.459 0.284
71.176 238.684 nan nan 0.795 0.284
81.550 75.411 1.848 0.095 1.281 0.285
75.736 87.745 0.820 0.020 1.276 0.285
75.711 147.184 1.296 0.034 0.992 0.285
72.308 256.405 2.257 0.049 1.023 0.285
77.096 114.114 1.397 0.043 0.878 0.285
76.368 84.806 1.035 0.032 1.284 0.286
76.875 142.640 1.223 0.024 0.993 0.286
78.014 70.887 1.615 0.112 1.741 0.286
68.666 302.935 1.340 0.058 0.978 0.286
82.617 67.714 2.203 0.089 1.398 0.287
67.908 303.771 1.422 0.062 0.922 0.287
82.429 82.349 1.850 0.072 1.334 0.287
73.939 270.401 1.994 0.090 1.113 0.287
79.654 50.274 1.262 0.077 1.206 0.287
76.143 285.499 1.633 0.105 1.438 0.287
76.301 70.378 2.056 0.123 1.733 0.287
76.906 115.907 1.529 0.049 0.957 0.287
64.760 191.611 0.777 0.028 1.309 0.287
68.084 295.907 1.581 0.036 1.510 0.288
72.528 293.102 1.613 0.129 0.922 0.288
73.955 133.866 0.994 0.037 1.025 0.288
72.802 288.672 1.588 0.085 1.103 0.288
66.449 304.071 1.376 0.103 0.749 0.288
59.723 190.132 0.711 0.034 0.959 0.288
63.990 192.286 0.877 0.038 0.937 0.289
81.367 87.769 1.619 0.051 1.363 0.289
79.071 111.038 1.875 0.068 1.027 0.289
80.646 43.059 1.584 0.080 1.376 0.289
82.078 43.854 1.776 0.077 1.358 0.289
75.029 79.196 1.259 0.051 1.144 0.289
79.475 82.042 1.616 0.074 1.244 0.289
67.071 301.737 1.232 0.036 1.023 0.289
71.252 235.261 1.360 0.026 1.230 0.290
77.147 32.164 1.123 0.077 1.119 0.290
73.315 58.772 nan nan 1.082 0.290
73.965 298.899 1.329 0.168 0.946 0.291
74.874 289.511 1.590 0.152 1.011 0.291
79.294 72.324 1.532 0.100 1.221 0.291
79.080 35.811 1.287 0.100 2.491 0.291
75.644 129.289 1.366 0.039 0.940 0.291
70.109 298.740 1.364 0.057 1.028 0.291
72.968 255.872 nan nan 1.050 0.291
70.191 219.931 2.584 0.062 1.041 0.292
63.693 196.723 nan nan 1.220 0.292
76.855 111.529 nan nan 0.902 0.292
69.222 194.112 1.002 0.036 1.146 0.292
68.166 189.802 2.014 0.095 1.342 0.292
71.743 295.145 1.575 0.110 1.129 0.293
67.815 281.424 1.849 0.125 0.841 0.293
70.057 236.041 1.163 0.027 1.283 0.293
67.941 189.703 2.051 0.095 1.387 0.293
81.921 45.000 1.775 0.077 1.323 0.294
73.471 62.913 1.395 0.129 1.149 0.294
60.908 192.360 0.816 0.038 1.297 0.294
81.592 87.709 1.629 0.053 1.204 0.294
80.312 29.827 2.245 0.154 1.108 0.295
68.072 298.540 1.407 0.031 1.090 0.295
66.194 303.012 1.304 0.063 0.708 0.295
80.770 79.509 1.846 0.090 1.585 0.295
70.373 303.781 1.607 0.113 1.211 0.295
59.725 192.319 0.730 0.031 0.934 0.296
72.048 298.009 1.646 0.135 0.953 0.296
70.936 175.601 1.770 0.057 1.198 0.296
71.632 294.212 1.561 0.096 1.006 0.296
73.004 58.517 nan nan 1.481 0.296
71.323 299.189 1.536 0.096 0.975 0.296
79.351 89.397 1.911 0.058 1.397 0.296
72.616 292.420 1.608 0.123 1.017 0.296
70.475 300.851 1.383 0.067 0.985 0.297
59.682 190.554 0.724 0.035 0.961 0.297
73.471 133.348 1.301 0.051 1.391 0.297
72.873 162.041 1.910 0.067 1.313 0.297
81.767 33.906 1.775 0.095 1.426 0.297
72.187 301.584 1.570 0.111 1.046 0.297
75.392 154.026 1.897 0.058 1.124 0.297
76.143 68.629 1.790 0.098 0.843 0.297
75.330 121.866 1.288 0.043 0.948 0.297
68.414 303.939 1.394 0.066 1.126 0.298
78.486 112.319 1.694 0.062 1.143 0.298
70.410 294.063 1.297 0.043 1.100 0.298
68.879 279.513 1.903 0.116 1.020 0.298
73.936 120.689 1.139 0.037 0.919 0.299
78.192 59.783 1.081 0.062 0.942 0.299
78.308 114.353 1.645 0.062 0.926 0.299
75.926 127.875 1.362 0.042 0.917 0.299
79.126 52.539 1.179 0.093 1.648 0.300
73.820 301.373 1.310 0.106 1.070 0.300
76.672 135.682 1.195 0.021 0.988 0.300
81.640 72.051 1.923 0.098 1.215 0.300
76.596 118.496 1.505 0.052 0.948 0.300
78.672 88.299 1.661 0.059 1.296 0.300
81.234 38.774 1.655 0.083 1.613 0.301
74.073 298.191 1.357 0.184 0.987 0.301
61.224 185.643 0.634 0.037 0.994 0.302
77.337 32.705 1.097 0.081 1.071 0.302
65.279 181.308 nan nan 0.898 0.302
63.439 193.031 0.817 0.030 1.131 0.302
70.337 219.428 2.560 0.060 1.324 0.303
76.063 127.147 1.359 0.043 1.085 0.304
77.310 26.792 1.117 0.108 1.110 0.304
74.690 129.644 1.348 0.038 0.984 0.304
76.646 125.426 1.401 0.048 1.072 0.304
71.098 173.509 1.940 0.069 1.283 0.304
76.275 145.660 1.344 0.027 0.958 0.304
62.753 180.238 0.689 0.057 0.935 0.304
67.463 304.405 1.719 0.125 0.958 0.305
75.151 286.243 1.597 0.116 1.036 0.305
75.019 287.892 1.556 0.131 1.023 0.305
70.725 298.210 1.450 0.077 1.026 0.305
73.367 152.223 2.031 0.053 1.141 0.305
77.506 114.955 1.538 0.053 1.067 0.305
76.525 122.764 1.392 0.050 1.022 0.305
70.749 189.077 2.169 0.070 1.321 0.305
63.539 192.078 0.818 0.033 1.233 0.306
70.184 213.419 1.353 0.032 0.838 0.306
68.350 303.111 1.373 0.058 0.978 0.306
78.399 113.344 1.663 0.062 0.990 0.306
73.873 117.814 nan nan 0.943 0.306
73.804 288.184 1.584 0.112 1.102 0.306
79.576 73.124 1.552 0.098 1.266 0.306
70.256 175.752 1.272 0.043 1.214 0.306
68.391 296.966 1.490 0.032 1.122 0.307
