################## FYI, April 2017 values
### Lats,Lons,PIOMAS SIT,PIOMAS Snow,CS2U SIT,CS2C SIT
83.616 91.005 1.534 0.072 1.653 0.807
79.480 141.054 1.745 0.063 1.557 0.807
67.204 45.801 nan nan 1.212 0.807
81.508 126.416 1.705 0.071 1.633 0.807
72.438 293.776 1.534 0.129 1.384 0.808
77.938 47.261 0.846 0.061 1.760 0.808
82.720 90.881 1.484 0.066 1.571 0.808
78.334 193.903 1.915 0.086 1.776 0.809
76.195 271.397 1.551 0.115 1.605 0.809
78.115 193.643 1.924 0.087 1.637 0.809
74.496 282.124 1.331 0.049 1.586 0.809
79.693 136.762 1.754 0.062 1.563 0.809
78.226 199.470 1.914 0.073 1.650 0.810
75.114 217.648 1.979 0.048 1.680 0.810
72.989 184.167 2.020 0.073 1.676 0.810
69.625 180.950 1.330 0.040 1.923 0.810
81.927 119.055 1.647 0.072 1.941 0.811
68.857 303.267 1.217 0.098 1.574 0.811
69.991 185.486 1.548 0.062 1.480 0.811
75.087 162.929 1.612 0.051 1.592 0.811
78.010 204.887 1.918 0.061 1.627 0.812
81.166 102.450 1.619 0.059 1.519 0.812
74.634 158.121 1.532 0.041 1.556 0.812
72.763 184.112 1.951 0.069 1.678 0.812
71.076 191.310 1.626 0.076 1.629 0.812
78.438 87.221 1.397 0.055 1.615 0.812
73.518 214.448 1.954 0.049 1.513 0.812
73.955 346.645 0.980 0.025 1.407 0.812
82.713 133.755 1.785 0.091 1.537 0.812
75.292 63.239 nan nan 1.388 0.812
72.093 189.758 1.750 0.070 1.584 0.812
73.294 192.821 1.948 0.067 1.588 0.812
78.001 142.595 1.577 0.048 1.479 0.812
69.658 187.951 1.573 0.074 1.897 0.813
73.236 120.174 nan nan 1.392 0.813
79.935 198.838 1.892 0.079 1.716 0.813
76.176 273.257 nan nan 1.318 0.813
77.604 151.348 1.395 0.041 1.459 0.813
84.377 77.347 1.551 0.081 1.887 0.814
72.941 287.241 1.548 0.075 1.480 0.814
68.799 190.713 1.758 0.081 1.397 0.814
84.324 104.859 1.637 0.083 1.767 0.814
78.295 189.372 1.894 0.094 1.605 0.814
74.003 344.110 0.964 0.016 1.667 0.814
76.593 204.206 1.856 0.049 1.535 0.814
79.361 138.417 1.749 0.061 1.535 0.814
75.694 184.950 1.915 0.089 1.622 0.815
68.465 278.723 nan nan 1.209 0.815
83.124 127.057 1.755 0.089 1.632 0.815
78.069 130.426 1.631 0.057 1.460 0.815
83.616 105.255 1.611 0.077 1.575 0.815
71.233 208.254 1.667 0.051 1.566 0.815
72.572 196.098 1.994 0.067 1.708 0.816
75.070 189.958 1.919 0.071 1.642 0.816
68.884 192.628 1.619 0.066 1.517 0.816
72.196 195.001 1.875 0.071 1.798 0.816
83.816 84.806 1.523 0.072 1.763 0.816
82.264 92.490 1.475 0.063 1.541 0.817
77.587 145.305 1.403 0.040 1.512 0.817
82.040 140.711 1.795 0.086 1.532 0.817
78.014 160.887 1.707 0.056 1.605 0.817
73.061 171.225 1.674 0.058 1.687 0.817
71.856 233.059 1.831 0.042 1.360 0.818
73.188 345.685 0.882 0.026 1.393 0.818
77.851 189.028 1.909 0.095 1.667 0.818
84.458 98.130 1.608 0.081 1.727 0.818
76.589 214.089 1.895 0.050 1.661 0.818
70.622 212.675 1.339 0.038 1.546 0.818
84.737 91.219 1.601 0.084 1.717 0.818
78.650 86.035 1.427 0.062 1.669 0.819
77.649 32.391 0.911 0.067 1.451 0.819
75.029 190.804 1.924 0.068 1.770 0.819
83.008 121.908 1.718 0.084 1.671 0.819
73.288 290.872 1.651 0.128 1.359 0.819
75.138 291.721 1.342 0.116 1.430 0.820
79.581 101.793 1.123 0.033 1.699 0.820
82.336 116.940 1.650 0.075 1.774 0.820
78.632 126.983 1.568 0.056 1.638 0.820
72.048 174.611 2.171 0.071 1.578 0.821
84.262 107.021 1.646 0.084 1.706 0.821
70.465 184.955 1.563 0.055 1.517 0.821
76.514 196.928 1.945 0.063 1.624 0.822
73.965 118.899 nan nan 1.443 0.822
78.447 91.668 1.434 0.042 1.493 0.822
72.578 268.891 1.736 0.098 1.616 0.822
76.596 208.496 1.846 0.047 1.607 0.822
82.761 55.081 1.519 0.082 1.707 0.823
70.925 290.358 nan nan 1.507 0.823
77.591 189.888 1.924 0.092 1.601 0.823
79.654 140.274 1.755 0.064 1.562 0.823
83.015 77.969 1.502 0.072 1.706 0.823
63.914 196.866 nan nan 1.622 0.823
74.690 219.644 2.063 0.052 1.686 0.824
76.454 211.452 1.859 0.048 1.626 0.824
68.072 298.540 1.349 0.039 1.291 0.824
69.498 193.655 1.146 0.052 1.540 0.824
80.969 135.000 1.753 0.070 1.576 0.824
76.956 211.640 1.884 0.050 1.656 0.825
73.779 132.194 1.627 0.080 1.528 0.825
83.095 81.607 1.504 0.071 1.682 0.825
78.213 140.404 1.655 0.052 1.543 0.825
71.898 268.933 1.737 0.103 1.623 0.825
59.838 188.861 0.774 0.016 1.773 0.825
78.811 155.746 1.692 0.057 1.440 0.825
73.456 183.504 2.016 0.077 1.691 0.825
72.156 342.022 0.886 0.019 1.296 0.825
79.389 31.171 1.293 0.171 1.461 0.825
66.561 301.626 1.169 0.045 1.459 0.825
71.774 201.342 1.994 0.054 1.730 0.826
75.087 197.071 1.921 0.054 1.630 0.826
83.906 110.433 1.661 0.083 1.807 0.826
77.286 78.294 1.187 0.059 1.706 0.826
74.874 160.489 1.575 0.046 1.762 0.826
68.840 169.886 nan nan 1.468 0.826
72.153 62.628 0.953 0.059 1.324 0.826
71.568 235.437 0.785 0.026 1.529 0.826
71.152 161.565 1.457 0.030 1.277 0.826
78.947 143.246 1.699 0.059 1.559 0.827
74.470 172.104 1.738 0.071 1.675 0.827
76.529 282.995 1.206 0.057 1.509 0.827
81.724 129.508 1.731 0.075 1.639 0.827
70.896 185.744 1.541 0.054 1.603 0.827
83.139 116.147 1.684 0.081 1.684 0.828
78.416 154.179 1.604 0.052 1.495 0.828
78.338 56.768 1.071 0.076 1.476 0.828
73.025 170.475 1.646 0.056 1.871 0.828
81.432 64.440 1.123 0.040 1.493 0.828
83.197 69.775 1.503 0.075 1.897 0.828
78.213 191.524 1.911 0.091 1.840 0.828
84.902 109.231 1.675 0.092 1.656 0.828
74.372 197.133 1.931 0.056 1.633 0.829
73.901 194.133 1.951 0.060 1.750 0.829
80.946 130.986 1.732 0.068 1.749 0.829
78.779 201.695 1.907 0.073 1.829 0.829
78.806 209.389 1.987 0.070 1.907 0.829
85.248 105.018 1.698 0.098 1.705 0.829
75.588 199.564 1.892 0.052 1.779 0.830
83.339 73.393 1.501 0.074 1.640 0.830
78.434 191.746 1.902 0.090 1.745 0.830
74.304 162.084 1.577 0.044 1.812 0.830
69.983 195.990 1.427 0.042 1.738 0.830
81.120 119.476 1.635 0.068 1.642 0.830
73.061 188.775 1.932 0.071 1.680 0.830
72.514 199.134 2.158 0.065 1.639 0.831
70.591 239.720 1.615 0.069 1.413 0.831
74.395 212.661 1.888 0.047 1.734 0.831
73.025 189.525 1.922 0.070 1.714 0.831
78.213 129.596 1.608 0.057 1.542 0.831
74.667 209.381 1.826 0.049 1.574 0.831
79.528 132.397 1.710 0.059 1.481 0.831
82.356 140.947 1.822 0.091 1.675 0.831
77.187 203.199 1.884 0.054 1.691 0.832
79.098 85.872 1.492 0.069 1.609 0.832
71.030 191.976 1.637 0.077 1.659 0.832
77.206 152.312 1.317 0.037 1.577 0.832
69.663 194.421 1.275 0.049 1.653 0.832
79.149 199.933 1.899 0.078 1.811 0.832
75.733 162.135 1.617 0.052 1.579 0.832
74.707 212.407 1.874 0.046 1.532 0.833
77.096 91.494 1.184 0.035 1.494 0.834
72.563 177.414 2.013 0.067 1.646 0.834
70.264 195.542 1.596 0.053 1.819 0.834
72.110 267.479 1.706 0.097 1.354 0.835
82.838 80.096 1.507 0.072 1.673 0.835
80.312 138.752 1.766 0.068 1.537 0.835
72.837 188.661 1.900 0.070 1.581 0.835
77.135 47.827 0.855 0.076 1.832 0.835
76.121 186.033 1.918 0.090 1.694 0.835
83.768 72.216 1.514 0.076 1.825 0.835
80.163 132.230 1.733 0.062 1.584 0.836
72.631 192.328 1.873 0.070 1.632 0.837
75.327 166.283 1.659 0.058 1.715 0.837
78.632 185.092 1.879 0.093 1.691 0.837
76.725 200.273 1.905 0.056 1.670 0.837
79.678 138.521 1.757 0.063 1.547 0.838
80.991 158.860 1.912 0.073 1.601 0.838
77.010 343.443 0.816 0.010 1.461 0.838
75.588 298.361 0.929 0.090 1.619 0.839
77.624 194.162 1.943 0.082 1.703 0.839
83.339 116.996 1.696 0.084 1.749 0.839
82.489 92.564 1.487 0.065 1.545 0.839
84.065 88.919 1.549 0.074 1.748 0.839
76.763 211.130 1.871 0.049 1.741 0.839
73.873 162.575 1.573 0.042 1.657 0.840
58.494 190.582 0.785 0.011 1.504 0.840
75.251 190.968 1.933 0.070 1.696 0.840
80.459 130.236 1.719 0.064 1.557 0.840
73.401 185.826 1.982 0.075 1.845 0.840
71.743 168.275 1.899 0.059 1.686 0.841
76.902 208.101 1.858 0.049 1.566 0.841
79.890 148.601 1.746 0.069 1.549 0.841
80.581 147.633 1.788 0.075 1.687 0.841
74.864 209.798 1.824 0.047 1.649 0.841
74.918 351.870 1.506 0.049 1.380 0.841
78.920 205.787 1.934 0.071 1.709 0.841
72.725 185.599 1.916 0.068 1.861 0.842
76.737 171.733 1.811 0.077 1.683 0.842
84.280 86.634 1.554 0.077 1.793 0.842
77.959 94.808 1.542 0.043 1.437 0.842
84.951 93.814 1.622 0.087 1.748 0.842
67.716 189.605 1.714 0.071 1.649 0.842
76.683 203.325 1.867 0.050 1.492 0.843
70.163 238.925 1.551 0.070 1.770 0.843
84.289 91.123 1.574 0.078 1.678 0.843
82.429 119.219 1.672 0.076 1.928 0.843
77.587 124.695 1.448 0.054 1.453 0.843
82.796 78.341 1.509 0.073 1.727 0.843
74.847 189.811 1.915 0.070 1.795 0.843
75.172 82.606 0.853 0.024 1.331 0.843
72.279 201.194 2.163 0.063 1.489 0.843
73.908 273.601 nan nan 1.329 0.843
72.136 74.302 nan nan 1.463 0.843
75.998 152.819 1.192 0.031 1.578 0.843
80.924 118.780 1.625 0.067 1.525 0.844
76.143 211.759 1.847 0.046 1.728 0.844
82.908 105.573 1.582 0.073 1.675 0.844
78.574 132.614 1.696 0.057 1.618 0.844
79.182 190.146 1.865 0.089 1.732 0.845
74.395 193.736 1.943 0.060 1.742 0.845
80.624 75.466 1.594 0.103 1.986 0.845
74.437 196.343 1.939 0.057 1.545 0.845
70.691 185.013 1.564 0.053 1.578 0.846
71.538 65.152 0.980 0.044 1.514 0.846
75.998 189.689 1.946 0.081 1.609 0.846
75.786 208.791 1.818 0.045 1.673 0.846
82.845 107.301 1.592 0.073 1.780 0.847
77.884 82.020 1.239 0.058 1.878 0.847
70.853 191.178 1.613 0.077 1.670 0.847
71.822 56.605 0.595 0.024 1.674 0.847
71.521 191.583 1.691 0.074 1.631 0.847
80.427 38.346 1.314 0.139 1.710 0.848
84.014 97.524 1.589 0.076 1.636 0.848
74.585 159.981 1.562 0.043 1.562 0.848
78.408 138.136 1.717 0.055 1.567 0.849
71.367 161.346 1.490 0.030 1.566 0.849
73.257 181.153 1.976 0.074 1.729 0.849
75.893 297.992 0.861 0.078 1.451 0.849
75.151 128.863 1.624 0.054 1.532 0.849
78.107 45.000 0.846 0.058 1.729 0.849
78.806 82.519 1.405 0.075 1.506 0.850
75.333 215.028 1.908 0.046 1.788 0.850
76.695 194.153 1.965 0.073 1.762 0.850
75.648 192.189 1.955 0.070 1.637 0.850
75.962 214.579 1.877 0.047 1.688 0.850
75.389 207.943 1.811 0.046 1.634 0.850
77.438 200.376 1.915 0.063 1.595 0.850
72.572 200.772 2.100 0.063 1.559 0.850
74.934 163.996 1.617 0.052 1.663 0.851
71.858 176.091 2.210 0.067 1.746 0.851
74.256 216.298 1.992 0.047 1.733 0.851
72.225 173.100 2.027 0.069 1.782 0.851
66.051 301.519 1.154 0.039 1.705 0.851
78.408 131.864 1.679 0.057 1.566 0.852
71.217 340.046 0.747 0.013 1.358 0.852
78.425 86.112 1.389 0.059 1.545 0.852
73.197 121.884 nan nan 1.473 0.852
76.231 72.451 1.145 0.073 1.623 0.852
83.931 119.876 1.732 0.091 1.935 0.852
77.274 124.951 1.439 0.054 1.420 0.852
60.301 185.471 0.730 0.013 1.620 0.852
71.940 342.242 0.904 0.022 1.576 0.853
75.107 193.513 1.941 0.062 1.759 0.853
76.577 192.061 1.964 0.079 1.510 0.853
79.375 136.710 1.745 0.060 1.630 0.853
75.811 351.357 1.168 0.033 1.488 0.854
83.616 68.385 1.515 0.078 1.695 0.854
71.342 190.768 1.651 0.074 1.579 0.855
77.147 212.164 1.904 0.052 1.685 0.855
84.485 95.826 1.601 0.081 1.649 0.855
76.147 215.106 1.889 0.048 1.611 0.855
78.369 107.387 1.483 0.052 1.402 0.855
72.926 186.423 1.964 0.072 1.736 0.855
75.722 200.714 1.877 0.050 1.738 0.855
81.408 129.710 1.729 0.072 1.644 0.855
75.107 189.107 1.915 0.074 1.776 0.856
80.020 145.061 1.753 0.070 1.567 0.856
81.263 139.160 1.769 0.077 1.644 0.856
70.522 65.063 0.936 0.041 1.572 0.856
75.490 295.178 1.230 0.116 1.518 0.857
81.816 120.426 1.659 0.072 1.555 0.857
69.610 302.374 1.292 0.106 1.612 0.857
70.075 188.771 1.553 0.075 1.613 0.857
84.158 102.171 1.617 0.079 1.793 0.858
76.968 76.562 1.165 0.059 3.062 0.858
71.430 200.191 1.886 0.049 1.731 0.858
77.506 191.915 1.941 0.087 1.761 0.858
79.280 186.605 1.862 0.089 1.770 0.858
79.062 135.000 1.725 0.058 1.583 0.858
71.901 67.736 0.852 0.029 1.452 0.858
79.182 169.854 1.928 0.076 1.750 0.859
75.588 213.566 1.875 0.046 1.677 0.859
73.462 193.753 1.960 0.064 1.821 0.859
80.271 122.775 1.646 0.064 1.515 0.859
77.896 129.738 1.614 0.057 1.514 0.859
72.864 200.336 2.040 0.063 1.613 0.859
71.615 175.440 2.276 0.070 1.786 0.859
66.287 300.590 1.142 0.031 1.377 0.859
72.119 268.199 1.700 0.098 1.687 0.859
74.884 188.973 1.911 0.073 1.721 0.859
79.698 149.250 1.730 0.067 1.671 0.860
73.230 160.837 1.587 0.035 1.720 0.860
67.762 298.773 1.305 0.037 1.406 0.860
82.824 112.964 1.643 0.076 1.612 0.860
77.514 199.411 1.917 0.066 1.594 0.860
72.802 170.599 1.698 0.058 1.957 0.860
84.596 76.827 1.569 0.085 1.727 0.861
77.884 210.600 1.950 0.059 1.706 0.861
73.478 181.948 2.011 0.078 1.658 0.861
72.810 58.908 0.856 0.058 1.460 0.861
77.984 157.504 1.621 0.051 1.609 0.861
77.726 199.759 1.916 0.067 1.692 0.862
78.517 117.316 1.452 0.054 1.561 0.862
71.119 190.641 1.617 0.074 1.698 0.862
75.271 194.566 1.946 0.060 1.683 0.862
76.231 197.549 1.937 0.058 1.695 0.862
76.968 48.489 0.846 0.073 1.386 0.862
78.115 153.677 1.546 0.048 1.580 0.863
73.121 168.092 1.590 0.049 1.775 0.863
71.884 267.510 1.740 0.101 1.511 0.863
72.251 173.820 2.063 0.070 2.291 0.863
77.984 202.496 1.914 0.064 1.613 0.863
76.913 194.394 1.963 0.075 1.700 0.863
84.458 81.870 1.557 0.080 1.770 0.863
82.630 106.783 1.571 0.071 1.583 0.863
71.203 177.600 2.112 0.057 1.769 0.863
76.476 202.949 1.864 0.050 1.522 0.864
82.678 83.853 1.495 0.069 1.741 0.864
77.454 47.899 0.855 0.071 1.633 0.864
75.973 66.922 0.643 0.054 1.576 0.864
73.067 206.395 1.858 0.063 1.493 0.864
72.045 204.800 1.847 0.057 1.469 0.864
85.821 82.304 1.764 0.118 1.767 0.864
79.080 58.431 1.135 0.067 1.507 0.865
75.448 71.565 1.127 0.071 1.513 0.865
70.506 240.624 1.610 0.070 1.899 0.865
70.140 187.487 1.546 0.070 1.559 0.865
73.407 345.493 0.906 0.025 1.447 0.865
74.624 189.669 1.914 0.070 1.691 0.866
73.016 182.654 2.017 0.073 1.731 0.866
72.508 196.805 2.036 0.067 1.750 0.866
82.576 123.930 1.716 0.081 1.655 0.866
73.034 180.379 1.944 0.070 1.880 0.866
84.689 108.435 1.665 0.089 1.785 0.866
78.775 188.616 1.874 0.092 1.710 0.867
76.767 187.306 1.925 0.093 1.635 0.867
70.045 176.444 1.572 0.044 1.794 0.867
79.020 152.650 1.680 0.058 1.655 0.868
81.550 128.541 1.722 0.072 1.641 0.868
77.065 191.505 1.955 0.086 1.648 0.868
81.008 120.719 1.644 0.067 1.731 0.868
77.187 283.671 nan nan 1.606 0.869
77.088 124.380 1.420 0.053 1.625 0.869
84.342 117.072 1.718 0.092 1.683 0.869
73.713 270.395 1.544 0.085 1.704 0.869
78.717 205.292 1.925 0.069 1.730 0.869
75.472 191.136 1.942 0.071 1.695 0.870
75.172 209.476 1.817 0.046 1.635 0.870
74.003 159.020 1.544 0.037 1.727 0.870
68.154 185.622 1.532 0.059 1.697 0.870
77.784 195.440 1.934 0.080 1.697 0.870
76.089 199.312 1.908 0.053 1.663 0.871
76.589 199.041 1.919 0.058 1.673 0.871
77.938 185.870 1.894 0.097 1.972 0.871
74.437 351.285 1.360 0.044 1.390 0.871
84.540 105.461 1.649 0.086 1.730 0.871
74.178 350.605 1.217 0.038 1.266 0.871
72.645 187.815 1.872 0.069 1.846 0.871
70.295 177.709 2.003 0.055 1.732 0.871
77.714 95.763 1.500 0.042 1.631 0.872
78.308 204.353 1.916 0.065 1.725 0.872
77.401 34.114 0.874 0.063 1.965 0.872
70.725 183.681 1.639 0.047 1.816 0.872
75.694 205.560 1.824 0.047 1.613 0.872
69.741 186.059 1.546 0.066 1.719 0.872
71.746 187.431 1.678 0.063 1.756 0.872
71.438 197.996 1.950 0.058 1.786 0.872
81.865 128.290 1.726 0.075 1.635 0.873
71.665 268.243 1.726 0.104 1.652 0.873
75.087 199.799 1.876 0.051 1.729 0.873
74.598 267.075 1.653 0.105 1.751 0.873
75.448 198.435 1.907 0.053 1.594 0.873
75.271 165.434 1.646 0.056 1.745 0.873
85.031 104.349 1.667 0.092 1.742 0.873
77.506 101.915 0.853 0.029 1.798 0.874
78.149 212.638 1.990 0.063 1.707 0.874
73.892 122.471 nan nan 1.723 0.874
73.291 131.730 1.548 0.089 1.579 0.874
77.772 144.707 1.465 0.043 1.615 0.874
75.213 195.408 1.941 0.058 1.728 0.874
58.807 189.839 0.763 0.012 1.545 0.874
78.039 128.911 1.581 0.057 1.585 0.874
77.661 187.836 1.908 0.095 1.706 0.874
72.725 197.021 2.043 0.066 1.706 0.874
81.688 142.667 1.801 0.083 1.714 0.875
72.852 195.584 2.001 0.067 1.973 0.875
73.121 191.908 1.928 0.068 1.672 0.875
76.346 186.132 1.918 0.092 1.774 0.875
74.717 192.301 1.935 0.064 1.699 0.875
71.400 232.368 1.757 0.050 1.725 0.876
75.876 289.011 1.077 0.069 1.493 0.876
72.971 184.921 2.001 0.073 1.781 0.876
80.199 157.834 1.866 0.069 1.752 0.876
81.263 40.840 1.390 0.116 1.843 0.876
74.998 185.583 1.916 0.083 1.687 0.876
79.294 197.676 1.893 0.081 1.794 0.876
83.347 96.766 1.545 0.072 1.729 0.876
76.346 96.132 nan nan 1.414 0.876
72.911 202.011 1.957 0.062 1.647 0.876
73.820 121.373 0.973 0.044 1.602 0.876
72.613 188.549 1.852 0.068 1.641 0.876
78.797 161.928 1.803 0.062 1.789 0.877
76.611 184.325 1.910 0.095 1.748 0.877
78.213 154.654 1.582 0.050 1.572 0.877
75.868 192.381 1.963 0.071 1.659 0.877
79.571 159.228 1.834 0.065 1.720 0.877
73.444 160.582 1.575 0.036 1.677 0.877
76.290 172.003 1.789 0.077 1.524 0.878
82.251 85.855 1.473 0.067 1.753 0.878
71.220 269.657 1.697 0.110 1.580 0.878
72.989 175.833 1.898 0.069 1.703 0.879
73.487 180.390 1.980 0.078 1.759 0.879
84.404 109.885 1.668 0.087 1.843 0.879
72.085 176.042 2.171 0.068 1.663 0.879
77.458 211.842 1.927 0.055 1.690 0.880
74.904 132.589 2.086 0.068 1.589 0.880
77.813 153.199 1.482 0.045 1.628 0.880
77.494 209.554 1.909 0.054 1.661 0.880
77.357 201.329 1.903 0.059 1.712 0.880
75.765 202.724 1.849 0.048 1.680 0.881
78.605 203.791 1.915 0.069 1.738 0.881
82.838 116.966 1.677 0.079 1.650 0.881
78.317 127.200 1.549 0.056 1.631 0.881
80.946 49.014 2.127 0.112 1.682 0.881
77.290 74.124 1.176 0.073 1.850 0.881
83.059 79.778 1.504 0.071 2.017 0.882
74.220 163.887 1.584 0.046 1.972 0.882
70.433 198.435 0.822 0.022 1.535 0.883
74.343 184.525 1.970 0.082 1.575 0.883
77.454 42.101 0.864 0.065 1.346 0.883
77.772 101.104 0.809 0.026 1.643 0.884
83.272 108.435 1.623 0.077 1.647 0.884
77.014 199.687 1.918 0.060 1.656 0.884
78.694 157.249 1.707 0.057 1.631 0.884
73.908 130.471 1.469 0.067 1.665 0.884
69.365 189.103 1.615 0.079 1.776 0.885
84.642 100.840 1.625 0.084 1.870 0.885
82.317 300.677 1.553 0.080 1.397 0.885
78.399 145.235 1.596 0.052 1.548 0.885
73.515 347.005 0.942 0.027 1.677 0.885
77.863 38.246 0.910 0.068 1.671 0.885
80.517 125.380 1.673 0.064 1.479 0.885
72.790 177.380 1.965 0.068 1.655 0.885
75.962 272.291 nan nan 1.614 0.885
83.438 115.253 1.686 0.083 1.687 0.886
75.472 258.864 nan nan 1.495 0.886
81.030 152.475 1.851 0.076 1.609 0.886
82.529 139.865 1.825 0.093 1.795 0.887
79.528 84.472 1.497 0.076 1.619 0.887
79.771 85.601 1.485 0.071 1.746 0.887
81.865 141.710 1.799 0.085 1.754 0.887
81.952 145.204 1.835 0.086 1.702 0.887
83.030 133.698 1.798 0.095 1.849 0.887
68.666 308.140 nan nan 1.399 0.887
83.037 117.801 1.690 0.081 1.762 0.887
74.618 269.582 1.455 0.085 1.373 0.888
74.437 135.585 2.175 0.090 1.458 0.888
83.030 113.682 1.662 0.079 1.640 0.888
78.192 202.913 1.913 0.065 1.671 0.888
72.456 168.546 1.715 0.054 1.783 0.888
74.864 299.798 1.426 0.135 1.470 0.889
76.646 201.176 1.892 0.054 1.661 0.889
73.936 271.202 1.786 0.093 1.720 0.889
73.121 131.222 1.416 0.085 1.811 0.889
78.356 51.254 0.934 0.064 2.261 0.889
63.601 195.642 nan nan 1.811 0.889
84.961 88.727 1.607 0.087 1.882 0.889
84.504 86.496 1.569 0.080 1.816 0.889
77.266 211.310 1.906 0.053 1.549 0.890
76.906 205.907 1.857 0.049 1.607 0.890
83.430 60.376 1.531 0.083 1.618 0.890
79.280 158.532 1.794 0.062 1.772 0.890
77.302 109.075 1.169 0.034 1.590 0.891
76.476 193.921 1.967 0.072 1.693 0.891
75.983 194.370 1.968 0.065 1.694 0.891
76.401 183.311 1.909 0.095 1.952 0.891
76.401 190.939 1.956 0.081 1.606 0.891
76.092 208.426 1.825 0.045 1.611 0.891
81.598 42.839 1.480 0.108 1.875 0.892
76.875 89.510 1.128 0.035 1.713 0.892
83.736 118.856 1.721 0.089 1.859 0.892
84.377 102.653 1.627 0.082 1.717 0.892
81.408 112.218 1.554 0.067 1.619 0.892
71.743 191.725 1.720 0.074 1.588 0.892
67.720 184.932 nan nan 1.664 0.893
78.725 199.156 1.903 0.077 1.818 0.893
79.437 160.796 1.843 0.065 1.787 0.893
82.002 127.030 1.720 0.076 1.565 0.893
75.172 187.394 1.914 0.080 1.675 0.893
76.375 210.155 1.844 0.047 1.759 0.893
77.438 20.376 0.435 0.022 1.468 0.894
69.328 189.719 1.637 0.081 1.678 0.894
73.873 275.194 nan nan 1.394 0.895
71.192 176.915 2.225 0.062 1.616 0.895
79.796 141.242 1.755 0.065 1.588 0.895
72.499 185.528 1.852 0.064 1.668 0.895
72.578 170.720 1.761 0.060 1.881 0.895
84.065 91.081 1.560 0.075 1.741 0.895
69.363 303.430 1.326 0.126 1.411 0.896
83.235 114.444 1.674 0.081 1.640 0.896
72.225 186.900 1.784 0.065 1.932 0.896
74.252 203.091 1.863 0.056 1.706 0.897
84.039 84.611 1.531 0.074 1.749 0.897
73.798 172.432 1.733 0.068 1.773 0.897
76.525 212.764 1.876 0.048 1.797 0.897
76.023 212.542 1.851 0.046 1.769 0.897
72.725 342.979 0.928 0.020 1.756 0.897
78.137 126.545 1.520 0.056 1.554 0.897
77.325 89.493 1.223 0.040 1.397 0.898
70.896 190.516 1.596 0.075 1.831 0.898
64.354 197.158 nan nan 1.473 0.898
74.227 130.380 1.564 0.063 1.480 0.898
80.015 135.000 1.754 0.063 1.692 0.898
77.677 193.151 1.940 0.085 1.741 0.898
70.864 198.861 1.574 0.041 1.799 0.899
79.313 192.724 1.872 0.086 1.827 0.899
79.025 34.177 1.201 0.155 1.840 0.899
69.121 184.020 1.536 0.057 1.615 0.899
78.278 194.967 1.918 0.084 1.715 0.899
70.394 186.921 1.543 0.065 1.660 0.899
73.610 348.536 0.978 0.027 1.184 0.900
85.344 99.689 1.699 0.099 1.788 0.900
74.938 167.518 1.663 0.060 1.770 0.900
73.471 189.782 1.917 0.068 1.748 0.901
80.199 210.964 2.048 0.082 1.760 0.901
70.488 234.386 1.375 0.050 1.501 0.901
83.235 61.314 1.525 0.080 1.679 0.901
78.775 98.616 nan nan 1.459 0.901
74.948 187.284 1.911 0.078 1.748 0.901
75.962 87.709 1.063 0.033 1.760 0.901
75.947 161.854 1.617 0.053 1.608 0.902
76.944 162.499 1.662 0.056 1.590 0.902
79.791 197.241 1.887 0.080 1.803 0.902
74.214 188.591 1.915 0.071 1.761 0.902
74.437 188.715 1.914 0.071 1.807 0.902
76.794 186.340 1.918 0.095 1.656 0.902
74.401 189.530 1.912 0.069 1.813 0.902
77.768 211.504 1.949 0.058 1.786 0.902
76.357 191.864 1.964 0.077 1.657 0.902
80.071 53.259 0.980 0.036 1.722 0.902
80.667 85.179 1.496 0.070 1.675 0.903
83.430 119.624 1.716 0.086 1.831 0.903
78.605 166.921 1.863 0.070 1.719 0.903
73.431 190.548 1.917 0.068 1.627 0.903
76.413 87.634 1.097 0.035 1.598 0.903
73.648 174.877 1.846 0.074 1.694 0.904
71.438 268.264 1.714 0.106 1.577 0.904
79.304 141.809 1.732 0.062 1.656 0.904
76.604 206.350 1.847 0.048 1.646 0.904
74.098 84.732 0.739 0.018 1.365 0.904
77.884 187.980 1.902 0.096 1.722 0.905
77.938 200.120 1.916 0.069 1.800 0.905
82.009 95.631 1.494 0.063 1.821 0.905
75.951 211.278 1.837 0.045 1.640 0.905
72.657 197.731 2.057 0.066 1.769 0.906
71.918 195.505 1.864 0.070 1.735 0.906
80.565 164.148 1.931 0.072 1.788 0.906
80.629 131.121 1.728 0.065 1.724 0.906
79.112 208.940 1.990 0.073 1.827 0.906
73.294 167.179 1.588 0.048 1.977 0.906
72.025 186.103 1.727 0.060 1.830 0.906
76.890 203.714 1.869 0.051 1.622 0.906
78.632 143.017 1.657 0.055 1.572 0.906
72.389 171.560 1.863 0.064 1.752 0.906
72.068 200.934 2.228 0.063 1.752 0.906
75.620 187.624 1.925 0.083 1.678 0.907
77.490 84.341 1.193 0.048 1.614 0.907
74.618 217.288 2.000 0.048 1.883 0.907
76.387 203.819 1.852 0.048 1.560 0.908
84.141 116.075 1.708 0.090 1.797 0.908
76.944 197.501 1.940 0.065 1.784 0.908
70.672 169.606 2.027 0.064 1.607 0.908
