################## FYI, April 2014 values
### Lats,Lons,PIOMAS SIT,PIOMAS Snow,CS2U SIT,CS2C SIT
78.583 144.593 1.527 0.033 0.942 0.151
77.088 140.641 0.944 0.018 0.951 0.151
75.083 118.301 1.504 0.051 0.993 0.151
77.997 91.606 1.652 0.050 0.991 0.151
73.564 245.362 1.590 0.036 1.065 0.151
75.448 148.885 nan nan 0.798 0.151
79.361 41.583 1.224 0.069 1.105 0.151
76.413 87.634 1.101 0.040 1.382 0.151
76.279 39.026 0.857 0.047 0.786 0.151
74.395 76.264 0.963 0.046 0.873 0.151
73.965 118.899 nan nan 0.644 0.152
78.824 76.661 1.524 0.070 0.900 0.152
72.926 300.446 1.287 0.084 0.943 0.152
72.639 56.619 nan nan 0.644 0.153
78.920 115.787 1.753 0.062 0.885 0.153
71.480 291.737 1.393 0.039 0.696 0.154
69.851 301.293 1.367 0.041 1.060 0.154
64.106 195.430 nan nan 0.940 0.154
70.710 293.725 1.339 0.030 0.939 0.154
78.897 35.134 1.162 0.076 0.945 0.154
75.234 71.841 1.165 0.063 0.986 0.155
62.522 180.236 1.058 0.108 1.057 0.155
70.357 301.414 1.366 0.048 1.033 0.155
65.705 191.519 0.866 0.029 0.778 0.155
75.087 123.331 1.583 0.066 0.683 0.155
73.567 298.142 1.266 0.107 0.949 0.155
77.567 68.295 1.348 0.075 0.778 0.155
80.147 70.741 1.750 0.085 1.145 0.156
62.660 193.634 0.558 0.013 1.216 0.156
80.501 17.152 2.446 0.144 0.925 0.156
66.756 328.083 0.451 0.037 0.915 0.156
76.401 146.441 0.867 0.012 0.977 0.156
79.262 76.109 1.640 0.074 0.987 0.156
74.082 290.225 1.689 0.117 0.869 0.157
76.855 74.659 1.301 0.065 1.140 0.157
72.153 295.758 1.422 0.072 1.007 0.158
74.070 294.578 1.500 0.133 0.851 0.158
79.615 29.055 1.233 0.067 1.044 0.158
77.628 81.135 1.265 0.053 1.046 0.158
74.379 297.854 1.112 0.111 1.039 0.158
71.690 291.997 1.409 0.045 0.773 0.158
74.233 251.307 1.681 0.047 0.993 0.159
75.500 129.976 1.437 0.061 0.792 0.160
69.054 193.364 1.300 0.050 1.052 0.160
70.877 303.970 1.769 0.106 1.078 0.160
72.406 67.859 1.355 0.072 0.859 0.160
64.590 181.273 0.744 0.041 1.477 0.160
72.645 294.076 1.481 0.085 1.150 0.160
71.741 298.301 1.412 0.067 0.948 0.160
78.416 64.179 1.565 0.089 0.912 0.160
74.121 143.049 nan nan 1.100 0.160
68.126 280.384 1.826 0.094 1.099 0.161
75.254 120.665 1.586 0.062 0.896 0.161
80.700 36.180 1.408 0.083 1.284 0.161
67.908 303.771 1.204 0.030 0.656 0.161
70.269 224.538 1.711 0.051 1.012 0.161
61.053 184.261 0.830 0.034 0.905 0.161
70.045 192.704 1.718 0.072 1.242 0.161
74.372 287.133 1.558 0.079 0.973 0.162
61.592 181.141 0.932 0.053 0.863 0.162
72.885 302.125 1.251 0.080 0.956 0.162
72.490 291.460 1.467 0.067 0.842 0.162
76.198 117.607 1.442 0.050 1.043 0.163
71.370 301.675 1.430 0.075 0.920 0.163
70.856 196.731 1.607 0.053 1.311 0.163
74.684 295.626 1.294 0.135 0.886 0.163
72.196 291.869 1.434 0.058 0.751 0.163
62.059 179.304 nan nan 0.929 0.163
70.585 191.701 1.744 0.080 0.925 0.163
70.506 60.624 0.809 0.047 1.023 0.163
64.080 183.748 0.532 0.014 1.025 0.164
76.213 123.043 1.562 0.066 1.020 0.164
63.337 185.106 0.526 0.009 1.043 0.164
70.901 300.038 1.395 0.055 0.797 0.164
72.911 292.011 1.516 0.087 1.074 0.164
61.361 178.868 0.871 0.037 1.047 0.164
78.090 138.053 1.295 0.030 0.930 0.164
76.855 111.529 nan nan 0.899 0.164
73.206 68.412 1.226 0.062 0.941 0.164
81.315 96.667 2.036 0.050 0.899 0.165
71.646 297.350 1.405 0.064 1.044 0.165
71.743 205.145 1.936 0.066 0.945 0.165
72.253 255.700 nan nan 0.936 0.165
76.147 125.106 1.556 0.068 0.890 0.165
77.405 140.782 1.051 0.020 0.839 0.166
76.353 135.666 1.251 0.039 0.878 0.166
62.734 272.139 1.529 0.020 0.697 0.166
74.359 60.306 nan nan 0.958 0.166
72.911 67.989 1.267 0.066 0.828 0.166
77.135 132.173 1.424 0.054 0.927 0.167
70.704 299.703 1.406 0.052 1.064 0.167
78.222 91.637 1.759 0.051 1.041 0.168
70.787 300.619 1.395 0.055 0.936 0.168
79.475 82.042 1.628 0.061 1.280 0.168
78.938 109.537 1.944 0.056 0.854 0.169
78.213 55.856 1.270 0.072 0.967 0.169
77.628 44.265 0.939 0.053 0.911 0.169
77.938 42.739 0.943 0.052 1.045 0.169
78.213 34.144 0.951 0.053 1.035 0.170
64.224 194.462 nan nan 1.421 0.170
74.887 283.314 1.523 0.057 0.980 0.170
74.437 286.343 1.547 0.073 0.885 0.170
73.288 285.998 1.501 0.048 0.866 0.170
61.133 180.674 0.929 0.043 0.980 0.170
76.121 83.967 1.157 0.046 1.243 0.170
66.736 190.330 2.336 0.116 1.019 0.171
71.830 299.261 1.413 0.071 1.066 0.171
73.367 290.148 1.576 0.089 0.777 0.171
75.694 117.570 1.449 0.049 1.034 0.171
72.757 295.062 1.476 0.091 0.827 0.172
71.682 301.446 1.439 0.082 0.968 0.172
74.995 74.820 1.041 0.057 0.920 0.172
67.111 300.480 1.282 0.018 1.041 0.172
71.646 256.900 2.106 0.042 0.979 0.172
77.010 126.573 1.474 0.061 0.864 0.173
78.460 32.300 0.960 0.049 1.085 0.173
69.711 295.286 1.348 0.022 0.967 0.173
80.841 75.114 1.887 0.082 1.154 0.173
77.677 76.849 1.293 0.060 1.119 0.174
77.313 87.466 1.207 0.044 1.196 0.174
73.505 286.213 1.504 0.054 0.749 0.175
67.071 301.737 1.227 0.020 0.750 0.175
63.693 196.723 nan nan 1.014 0.175
68.731 303.774 1.289 0.040 0.844 0.175
69.328 189.719 1.743 0.087 1.251 0.175
77.458 148.158 1.346 0.030 0.952 0.175
71.076 191.310 1.763 0.083 1.404 0.175
74.575 65.487 1.435 0.075 1.262 0.175
76.589 124.089 1.523 0.065 1.150 0.176
75.469 128.729 1.406 0.060 0.899 0.176
72.802 288.672 1.479 0.056 0.861 0.176
77.575 120.964 1.493 0.059 1.035 0.176
77.640 36.142 0.886 0.051 1.438 0.176
81.508 81.656 1.629 0.057 1.121 0.176
77.302 132.852 1.406 0.050 1.006 0.176
75.872 120.027 1.530 0.060 0.798 0.177
79.422 64.250 1.572 0.086 1.142 0.177
70.974 189.184 1.746 0.089 1.317 0.177
77.661 82.164 1.270 0.052 1.097 0.177
77.482 112.659 1.216 0.036 0.875 0.177
75.427 77.998 1.172 0.060 0.877 0.177
71.632 298.918 1.411 0.066 0.991 0.177
75.872 149.973 nan nan 0.851 0.177
71.977 194.816 1.805 0.067 1.205 0.178
62.753 180.238 1.173 0.127 1.168 0.178
77.871 72.235 1.622 0.085 0.945 0.178
75.158 77.330 1.120 0.059 0.830 0.178
74.252 293.091 1.610 0.142 0.844 0.178
67.226 299.991 1.275 0.017 1.066 0.179
78.001 142.595 1.302 0.025 0.940 0.179
72.085 288.662 1.440 0.037 0.933 0.179
78.338 33.232 0.956 0.051 1.067 0.179
78.213 27.784 0.736 0.026 1.101 0.179
62.748 181.189 1.067 0.094 0.868 0.180
70.254 222.691 2.008 0.068 0.988 0.181
70.122 64.160 1.174 0.084 1.284 0.181
72.941 287.241 1.489 0.049 0.878 0.181
70.982 59.036 0.970 0.050 0.940 0.181
70.864 301.541 1.389 0.059 1.194 0.181
68.039 191.540 1.895 0.091 1.181 0.182
77.813 63.199 1.501 0.075 1.106 0.182
76.664 42.955 0.860 0.052 0.803 0.182
64.136 179.750 nan nan 1.265 0.183
62.483 183.062 0.702 0.025 1.012 0.183
75.595 296.365 1.390 0.109 0.863 0.183
74.178 244.344 1.677 0.038 1.130 0.183
76.081 286.390 1.418 0.054 0.796 0.183
74.130 67.973 1.147 0.059 1.104 0.183
60.777 295.473 1.094 0.059 1.052 0.184
74.777 298.644 0.998 0.092 1.019 0.184
74.470 61.026 0.946 0.046 1.397 0.184
79.855 106.032 1.890 0.056 0.988 0.184
63.160 183.621 0.623 0.019 1.034 0.184
80.808 44.012 1.944 0.095 1.099 0.185
81.426 72.512 1.993 0.083 1.156 0.185
64.134 180.751 0.972 0.072 1.139 0.185
71.565 190.899 1.763 0.083 0.967 0.185
74.598 135.000 1.786 0.086 0.965 0.185
67.001 189.878 2.783 0.140 0.888 0.185
74.707 122.407 1.586 0.063 0.865 0.185
77.088 129.359 1.452 0.058 0.846 0.186
78.811 65.746 1.565 0.091 0.979 0.186
63.469 187.095 0.432 0.005 1.114 0.186
77.838 147.043 1.437 0.032 0.894 0.186
77.624 75.838 1.312 0.062 1.008 0.186
73.876 243.970 1.337 0.030 0.932 0.186
63.610 193.620 0.769 0.014 0.951 0.186
75.151 286.243 1.581 0.079 1.046 0.187
70.835 63.886 1.171 0.078 1.376 0.187
79.080 35.811 1.215 0.081 1.011 0.187
60.322 185.036 0.841 0.024 0.872 0.187
75.479 119.141 1.511 0.055 0.994 0.187
64.575 182.291 0.653 0.023 1.203 0.187
73.349 285.255 1.492 0.044 0.913 0.188
78.838 56.470 1.301 0.065 1.073 0.188
72.754 298.402 1.421 0.093 0.968 0.188
77.454 132.101 1.422 0.051 0.996 0.188
77.147 147.836 1.214 0.024 1.049 0.188
71.521 299.529 1.407 0.066 1.042 0.188
73.230 289.163 1.535 0.074 0.844 0.188
63.215 192.922 0.790 0.020 1.019 0.189
74.874 289.511 1.727 0.121 0.790 0.189
60.901 180.669 0.973 0.037 0.851 0.189
77.274 112.270 0.978 0.028 0.895 0.189
72.651 290.078 1.472 0.063 0.916 0.189
79.112 28.940 0.829 0.028 0.836 0.189
76.461 145.125 0.840 0.011 1.014 0.189
71.934 231.062 1.769 0.030 1.255 0.190
61.546 183.420 0.760 0.028 0.870 0.190
71.160 189.968 1.749 0.088 1.445 0.190
76.991 150.562 1.297 0.030 1.088 0.190
63.040 192.346 0.820 0.027 1.332 0.191
69.298 294.753 1.184 0.015 1.202 0.191
64.136 180.250 1.068 0.087 1.235 0.191
79.698 75.510 1.727 0.078 0.904 0.191
62.815 192.245 0.733 0.026 1.005 0.191
75.786 128.589 1.472 0.064 0.865 0.192
78.334 76.097 1.415 0.066 1.122 0.192
74.304 72.084 0.984 0.046 1.006 0.192
69.764 222.295 1.624 0.060 1.175 0.193
70.045 338.499 nan nan 1.373 0.193
76.956 121.640 1.460 0.059 1.074 0.193
77.689 149.931 1.512 0.038 1.348 0.193
79.126 90.591 1.934 0.052 1.371 0.194
77.458 144.462 1.169 0.022 0.933 0.194
78.086 35.036 0.924 0.052 0.826 0.195
75.933 291.038 1.103 0.078 1.134 0.195
78.605 113.791 1.690 0.055 0.811 0.195
62.295 187.270 0.644 0.014 0.977 0.195
70.037 233.711 1.013 0.022 1.044 0.195
70.292 293.199 1.206 0.020 1.112 0.196
69.460 300.641 1.392 0.037 0.922 0.196
75.662 288.719 1.466 0.076 1.100 0.196
72.028 60.388 1.305 0.071 1.124 0.196
76.198 126.404 1.531 0.067 0.757 0.196
77.357 68.671 1.632 0.083 0.812 0.196
77.143 125.770 1.473 0.061 1.037 0.196
70.749 304.526 2.078 0.123 0.922 0.196
77.955 54.090 1.240 0.069 1.023 0.197
79.294 107.676 2.046 0.057 1.052 0.197
75.518 72.408 1.201 0.066 1.092 0.197
79.122 26.301 0.568 0.012 1.032 0.197
79.509 108.048 1.977 0.058 1.061 0.197
71.791 230.511 1.804 0.032 1.220 0.197
76.147 144.894 0.732 0.008 1.009 0.197
73.373 287.700 1.504 0.063 1.000 0.198
74.585 63.622 1.694 0.085 1.408 0.198
75.546 76.072 1.141 0.060 0.864 0.198
71.488 58.917 1.152 0.059 0.886 0.198
68.596 302.101 1.336 0.031 0.889 0.198
77.206 115.442 1.353 0.043 0.875 0.198
78.408 138.136 1.376 0.031 1.006 0.198
79.016 65.266 1.525 0.090 1.232 0.199
70.308 60.945 0.721 0.042 0.848 0.199
72.320 67.184 1.346 0.072 0.855 0.199
73.673 117.446 nan nan 1.164 0.199
74.499 82.926 1.103 0.042 0.866 0.200
76.034 135.651 1.320 0.041 1.077 0.200
76.802 70.641 1.907 0.093 0.825 0.200
77.772 144.707 1.300 0.026 1.064 0.200
77.490 84.341 1.258 0.049 1.047 0.200
78.317 142.800 1.396 0.028 0.985 0.201
62.700 183.562 0.674 0.022 0.948 0.201
76.331 131.673 1.567 0.063 0.982 0.201
77.689 59.931 1.389 0.061 0.822 0.201
74.787 116.754 nan nan 0.870 0.201
81.367 92.231 1.354 0.038 1.062 0.201
73.722 73.566 nan nan 0.797 0.202
71.438 234.866 1.173 0.022 1.096 0.202
78.265 45.774 1.001 0.051 0.894 0.202
71.898 181.068 1.773 0.085 0.958 0.203
72.076 231.621 1.737 0.028 1.255 0.203
74.661 289.231 1.679 0.112 0.908 0.203
77.938 110.120 1.648 0.047 0.807 0.203
69.363 303.430 1.451 0.054 1.009 0.203
78.090 41.947 0.970 0.054 1.105 0.204
76.817 132.241 1.460 0.056 1.164 0.204
77.466 136.450 1.220 0.034 1.175 0.204
71.038 233.198 1.571 0.029 1.098 0.204
61.454 185.688 0.783 0.027 0.888 0.205
74.220 73.887 0.936 0.042 0.848 0.205
76.294 114.677 1.271 0.037 0.756 0.205
70.308 299.055 1.424 0.045 1.059 0.205
75.546 283.928 1.458 0.057 0.994 0.205
73.130 285.054 1.508 0.040 0.948 0.205
74.618 142.712 nan nan 1.091 0.205
80.930 72.013 1.995 0.087 1.299 0.205
74.634 301.251 0.737 0.037 1.106 0.205
72.864 290.336 1.504 0.072 0.913 0.206
73.157 287.468 1.493 0.056 0.934 0.206
69.418 302.039 1.351 0.037 0.961 0.206
74.496 77.876 1.017 0.051 0.874 0.206
69.693 66.134 nan nan 0.802 0.206
69.091 298.635 1.447 0.029 1.093 0.206
77.813 116.801 1.520 0.053 0.858 0.206
77.053 142.038 0.942 0.017 1.265 0.207
60.509 185.951 0.839 0.026 0.891 0.207
76.089 77.421 1.220 0.060 1.044 0.207
77.183 171.444 1.781 0.081 1.313 0.207
71.212 299.787 1.399 0.060 0.997 0.207
81.280 47.083 2.294 0.102 1.294 0.207
77.135 42.173 0.843 0.050 1.031 0.207
75.694 131.820 1.543 0.064 0.894 0.208
76.038 76.522 1.217 0.062 0.895 0.208
77.921 48.764 0.981 0.054 1.258 0.208
78.583 72.277 1.582 0.082 0.872 0.209
74.585 123.111 1.397 0.057 1.056 0.209
81.092 39.898 1.632 0.096 1.440 0.209
69.237 56.051 0.322 0.017 0.808 0.209
76.798 77.735 1.231 0.057 1.067 0.209
71.538 65.152 1.308 0.080 1.347 0.209
74.704 125.440 1.179 0.045 0.736 0.209
61.084 183.366 0.811 0.034 0.947 0.210
73.589 287.939 1.541 0.073 0.845 0.210
61.829 179.770 0.743 0.054 1.018 0.210
77.776 112.094 1.383 0.041 1.029 0.210
60.607 183.755 0.816 0.028 0.955 0.210
75.556 67.620 1.053 0.059 1.284 0.210
76.714 146.712 0.992 0.017 0.919 0.210
71.395 157.620 1.743 0.048 1.038 0.210
71.220 232.787 1.596 0.028 0.950 0.210
72.305 59.036 1.411 0.072 1.329 0.210
79.025 34.177 1.182 0.075 1.121 0.210
81.580 49.316 2.054 0.094 1.326 0.210
70.217 298.168 1.425 0.041 0.989 0.212
77.088 124.380 1.475 0.062 1.173 0.212
78.308 114.353 1.620 0.053 0.860 0.212
77.735 355.280 1.896 0.084 0.992 0.212
63.332 193.977 0.809 0.015 1.130 0.212
76.514 126.203 1.511 0.065 0.871 0.212
78.179 141.934 1.331 0.026 1.031 0.213
75.833 125.327 1.540 0.067 0.833 0.213
77.262 140.001 1.008 0.020 0.893 0.213
74.424 291.571 1.749 0.139 0.833 0.213
74.301 83.841 1.038 0.041 0.989 0.213
76.242 142.289 nan nan 0.838 0.213
74.834 124.749 1.231 0.051 0.877 0.214
74.585 296.378 1.221 0.128 0.974 0.214
77.053 37.962 0.835 0.049 1.023 0.214
74.948 71.295 1.055 0.057 1.005 0.214
78.026 146.459 1.475 0.033 0.981 0.214
67.580 301.853 1.263 0.024 0.809 0.214
73.076 290.601 1.536 0.082 0.913 0.215
78.107 45.000 0.961 0.051 0.884 0.215
74.382 243.988 1.494 0.034 1.179 0.215
71.541 297.970 1.408 0.063 0.968 0.215
77.726 109.759 1.528 0.042 0.836 0.215
76.480 130.962 1.509 0.061 0.940 0.215
78.517 62.684 1.477 0.085 1.195 0.215
79.271 32.196 1.190 0.070 1.237 0.215
74.585 280.491 0.850 0.022 0.963 0.216
77.587 145.305 1.255 0.025 0.991 0.216
77.454 47.899 1.023 0.060 1.309 0.217
74.324 121.527 1.434 0.059 1.158 0.217
74.988 152.860 1.512 0.041 1.121 0.217
74.684 62.496 1.889 0.089 1.186 0.218
74.887 295.994 1.214 0.133 1.029 0.219
75.733 72.135 1.310 0.072 0.996 0.219
76.729 72.790 1.435 0.074 1.215 0.219
71.373 256.383 1.985 0.039 0.882 0.220
76.983 137.095 1.099 0.032 0.883 0.220
78.583 44.204 1.094 0.057 1.486 0.220
78.338 146.768 1.558 0.036 0.917 0.220
62.363 192.046 0.717 0.019 1.023 0.220
77.805 65.556 1.729 0.089 0.943 0.220
72.372 288.204 1.471 0.042 0.884 0.220
76.089 70.688 1.676 0.091 1.497 0.221
62.292 179.766 nan nan 1.123 0.221
61.284 184.295 0.803 0.031 1.003 0.221
76.672 134.318 1.443 0.051 0.981 0.221
72.421 300.336 1.344 0.078 0.975 0.221
72.259 302.583 1.520 0.105 1.059 0.221
67.308 300.769 1.286 0.019 0.950 0.221
80.700 31.201 1.493 0.100 1.634 0.222
69.610 302.374 1.325 0.039 1.229 0.222
70.303 234.767 1.181 0.026 1.201 0.222
70.264 226.386 1.525 0.038 0.855 0.223
66.716 299.917 1.173 0.015 1.005 0.223
72.230 66.516 1.334 0.073 0.992 0.223
69.207 296.704 1.449 0.025 1.027 0.223
70.045 58.371 0.946 0.060 0.747 0.223
76.664 132.955 1.495 0.057 0.889 0.223
76.589 70.959 1.764 0.090 0.751 0.223
75.973 89.542 nan nan 0.946 0.223
72.508 286.805 1.304 0.037 0.987 0.224
78.010 114.887 1.550 0.051 0.886 0.224
70.217 220.849 2.175 0.084 1.195 0.225
75.138 121.409 1.624 0.065 0.886 0.225
74.159 289.463 1.662 0.108 0.909 0.225
78.703 40.170 1.073 0.064 1.355 0.225
80.328 63.138 1.102 0.051 0.808 0.225
81.252 80.417 1.726 0.063 1.106 0.225
69.815 297.565 1.424 0.034 1.055 0.225
74.437 81.285 1.159 0.045 0.946 0.225
78.192 149.783 1.642 0.044 1.244 0.225
77.821 143.236 1.257 0.024 0.999 0.226
77.772 137.974 1.220 0.029 0.955 0.226
73.804 288.184 1.576 0.083 0.904 0.226
62.503 182.121 0.811 0.044 0.984 0.226
71.521 60.471 1.167 0.065 1.005 0.226
70.522 65.063 1.331 0.092 1.155 0.226
71.098 300.379 1.394 0.059 0.887 0.226
63.433 181.706 0.882 0.059 1.028 0.226
77.310 44.284 0.924 0.054 0.830 0.226
76.529 77.005 1.230 0.059 0.961 0.227
68.474 304.771 1.529 0.060 1.128 0.227
70.324 194.910 1.692 0.056 1.071 0.227
73.499 68.850 1.179 0.059 1.016 0.227
79.649 70.388 1.654 0.084 1.213 0.227
74.884 62.103 2.040 0.094 1.376 0.227
62.522 270.236 1.472 0.017 0.960 0.228
72.616 292.420 1.489 0.078 0.918 0.228
79.002 60.038 1.422 0.078 1.351 0.228
65.035 182.332 nan nan 1.163 0.228
66.285 190.134 1.388 0.068 1.141 0.228
73.471 152.913 2.026 0.062 1.151 0.228
76.844 78.690 1.224 0.056 0.966 0.228
71.541 62.030 1.184 0.071 1.028 0.228
63.620 183.683 0.574 0.017 0.949 0.229
77.510 117.255 1.479 0.052 0.930 0.229
72.406 292.141 1.460 0.068 0.862 0.230
79.361 48.417 1.101 0.043 1.177 0.231
73.626 300.964 1.088 0.072 1.017 0.231
72.251 295.105 1.437 0.073 0.933 0.231
79.149 109.933 1.915 0.057 0.995 0.231
73.939 286.661 1.511 0.067 0.902 0.231
72.325 303.589 1.312 0.094 0.694 0.231
73.732 251.065 2.098 0.056 0.951 0.232
75.694 78.690 1.220 0.059 1.136 0.232
69.777 189.934 1.699 0.085 1.439 0.232
66.894 326.543 nan nan 1.155 0.232
63.850 183.715 0.554 0.016 1.219 0.232
76.649 41.594 0.836 0.051 1.191 0.232
78.833 83.660 1.492 0.058 1.090 0.232
80.071 106.390 1.869 0.057 1.179 0.232
73.657 299.208 1.173 0.097 1.069 0.233
74.934 127.126 1.283 0.054 0.709 0.233
62.263 182.571 0.765 0.034 1.092 0.233
74.777 75.041 1.011 0.053 0.895 0.234
77.620 137.203 1.222 0.031 1.039 0.234
75.292 296.761 1.271 0.115 0.981 0.234
79.620 52.017 1.058 0.039 0.978 0.234
80.005 107.622 1.886 0.058 1.201 0.235
61.932 193.756 0.117 0.004 0.957 0.235
74.787 296.754 1.159 0.124 0.956 0.235
74.834 255.861 1.582 0.061 0.868 0.235
76.627 86.634 1.135 0.043 1.327 0.236
60.822 184.228 0.830 0.031 1.048 0.236
71.966 230.057 1.864 0.034 1.162 0.236
61.598 179.772 0.819 0.050 1.045 0.236
79.461 32.845 1.305 0.082 0.832 0.236
76.683 119.805 1.459 0.056 1.291 0.236
75.800 70.133 1.603 0.088 1.321 0.236
71.847 297.676 1.410 0.068 0.978 0.237
70.720 198.012 1.348 0.046 1.223 0.237
74.634 291.879 1.798 0.153 1.015 0.237
75.375 289.269 1.580 0.096 0.898 0.237
71.488 301.083 1.409 0.072 1.140 0.237
76.401 154.069 1.363 0.037 1.107 0.238
69.104 297.255 1.461 0.025 0.982 0.238
78.213 92.726 1.898 0.053 1.037 0.238
68.488 297.773 1.416 0.022 0.931 0.239
62.503 272.121 1.544 0.022 0.879 0.239
75.220 69.087 1.231 0.068 1.205 0.239
72.645 65.924 1.246 0.068 1.350 0.240
74.864 299.798 0.907 0.065 1.190 0.240
62.120 186.289 0.684 0.018 0.914 0.240
63.416 182.680 0.713 0.034 0.985 0.240
70.787 239.381 1.863 0.050 1.338 0.240
62.524 187.330 0.608 0.011 0.928 0.241
77.579 50.128 1.082 0.060 1.260 0.241
79.011 108.435 2.039 0.056 1.096 0.242
77.526 123.261 1.480 0.061 1.148 0.242
76.664 137.045 1.077 0.031 1.059 0.242
79.313 65.854 1.594 0.089 1.073 0.243
62.897 184.545 0.603 0.014 1.025 0.243
71.433 61.417 1.155 0.068 1.052 0.243
71.252 304.739 2.252 0.145 1.357 0.243
76.646 121.954 1.500 0.062 1.075 0.243
76.191 136.317 1.194 0.035 1.333 0.244
71.293 59.273 1.100 0.058 1.120 0.244
75.486 86.009 0.958 0.037 1.035 0.244
81.211 72.951 1.962 0.084 1.068 0.245
78.988 75.256 1.578 0.075 1.085 0.245
70.086 227.748 1.480 0.032 1.099 0.245
77.772 132.026 1.420 0.049 1.056 0.246
75.019 287.892 1.618 0.096 0.869 0.246
76.906 25.907 0.673 0.031 1.129 0.246
71.799 300.842 1.411 0.076 1.092 0.246
70.630 191.049 1.732 0.083 1.594 0.246
73.224 73.264 nan nan 0.834 0.247
78.086 144.964 1.419 0.030 1.094 0.247
71.122 174.188 2.321 0.105 1.215 0.247
63.904 180.744 1.054 0.084 1.348 0.247
78.086 54.964 1.237 0.072 1.442 0.247
75.392 295.974 1.279 0.121 1.101 0.248
73.769 294.969 1.481 0.122 0.865 0.248
70.381 194.275 1.704 0.062 1.194 0.248
74.294 69.492 1.094 0.055 0.994 0.248
70.917 293.997 1.389 0.035 1.164 0.248
75.493 117.160 1.429 0.047 1.028 0.248
72.657 287.731 1.486 0.046 0.885 0.248
76.875 142.640 0.860 0.015 0.874 0.248
77.369 142.214 1.062 0.019 0.980 0.249
79.210 34.846 1.241 0.082 0.908 0.249
73.004 301.483 1.215 0.077 1.031 0.249
80.359 70.301 1.828 0.086 1.219 0.249
75.897 154.047 1.350 0.036 1.123 0.249
74.777 255.041 1.893 0.069 1.158 0.250
78.865 286.976 1.216 0.039 1.021 0.250
77.788 45.000 0.937 0.052 0.914 0.250
63.906 180.248 1.150 0.098 1.187 0.250
76.968 41.511 0.824 0.050 1.319 0.250
71.858 227.511 1.985 0.043 1.161 0.251
79.375 46.710 1.192 0.050 1.024 0.251
81.286 81.870 1.643 0.057 1.191 0.251
75.800 289.867 1.483 0.080 1.173 0.251
69.688 299.548 1.423 0.038 1.021 0.252
79.576 53.746 1.158 0.046 1.134 0.252
81.275 74.358 1.903 0.081 1.115 0.252
74.934 286.004 1.591 0.079 1.098 0.252
70.864 58.459 1.031 0.053 1.294 0.252
77.401 145.886 1.211 0.024 1.023 0.252
76.375 71.267 1.630 0.086 1.137 0.253
78.725 109.156 1.946 0.055 1.085 0.253
72.139 298.985 1.414 0.076 1.048 0.253
78.988 38.387 1.148 0.073 1.255 0.253
78.014 117.284 1.566 0.057 1.119 0.253
63.697 187.156 0.384 0.004 1.108 0.253
75.490 75.211 1.129 0.060 0.918 0.253
74.724 82.823 1.163 0.045 0.937 0.254
76.180 119.687 1.505 0.058 0.924 0.254
71.152 256.544 2.024 0.039 0.859 0.254
74.156 73.106 0.937 0.042 0.903 0.254
74.424 68.429 1.142 0.060 1.332 0.254
66.244 190.670 1.484 0.068 1.025 0.254
78.703 49.830 1.064 0.047 1.192 0.255
74.995 285.180 1.580 0.074 0.843 0.255
74.294 290.508 1.736 0.127 0.949 0.255
66.118 299.107 0.791 0.007 1.532 0.255
74.483 297.121 1.172 0.118 0.994 0.255
76.646 125.426 1.502 0.064 0.946 0.256
61.790 182.989 0.739 0.026 1.060 0.256
79.528 42.397 1.279 0.069 1.468 0.256
61.911 191.853 0.667 0.013 1.038 0.256
61.224 185.643 0.816 0.030 0.942 0.256
77.096 24.114 0.593 0.019 1.502 0.257
81.356 71.095 2.073 0.085 1.090 0.257
78.039 38.911 0.945 0.056 1.231 0.257
70.808 191.837 1.761 0.081 1.230 0.257
62.667 184.508 0.628 0.015 0.976 0.257
77.649 69.261 2.029 0.104 0.929 0.257
76.180 132.368 1.598 0.064 1.112 0.257
72.631 130.802 nan nan 1.307 0.257
77.401 34.114 0.872 0.044 0.954 0.258
77.620 132.797 1.404 0.048 0.890 0.258
78.961 80.059 1.515 0.063 1.416 0.258
80.066 78.944 1.814 0.072 1.152 0.258
77.567 111.705 1.230 0.035 0.988 0.258
69.909 298.431 1.435 0.038 0.831 0.258
68.857 337.122 0.755 0.042 0.663 0.258
69.274 221.918 nan nan 1.209 0.258
78.386 40.301 1.017 0.059 1.216 0.259
74.340 128.596 1.187 0.048 1.109 0.259
82.317 59.323 2.138 0.085 1.224 0.259
74.281 243.252 1.362 0.031 0.939 0.259
72.528 203.102 2.110 0.072 1.395 0.259
75.595 153.635 1.400 0.037 1.098 0.259
80.005 30.303 1.517 0.099 1.106 0.259
81.700 68.629 2.321 0.085 1.137 0.260
80.281 69.057 1.833 0.086 1.190 0.260
74.073 125.819 0.631 0.016 0.881 0.260
71.674 233.482 1.556 0.025 1.197 0.261
67.210 303.297 1.177 0.030 0.747 0.261
78.583 82.666 1.434 0.057 1.136 0.261
70.816 60.880 0.982 0.058 1.239 0.261
79.437 109.204 1.939 0.058 1.000 0.262
79.205 74.954 1.620 0.076 1.134 0.262
77.997 29.678 0.809 0.030 1.217 0.262
75.818 129.864 1.495 0.064 0.898 0.262
76.089 146.182 0.741 0.008 0.939 0.262
70.410 294.063 1.259 0.025 1.087 0.262
74.470 118.974 1.233 0.042 0.777 0.263
71.949 295.448 1.412 0.065 0.982 0.263
