################## FYI, April 2016 values
### Lats,Lons,PIOMAS SIT,CS2U SIT,CS2C SIT
60.804 184.671 0.674 0.937 0.173
81.280 42.917 1.016 1.045 0.173
78.434 73.673 1.212 1.209 0.173
78.513 204.814 2.189 1.161 0.173
75.330 189.246 2.153 1.143 0.174
70.835 296.114 1.390 0.978 0.174
60.993 185.599 0.670 0.847 0.174
80.716 72.440 1.357 1.119 0.174
73.873 287.425 1.439 1.022 0.174
80.646 71.131 1.396 0.987 0.174
72.864 290.336 1.390 0.903 0.174
72.645 65.924 0.943 1.051 0.175
78.213 191.524 2.141 0.942 0.175
63.656 182.212 0.778 1.123 0.175
70.931 193.299 2.465 1.098 0.175
63.433 181.706 0.888 0.874 0.176
71.741 208.301 2.206 1.073 0.176
75.563 149.647 nan 0.849 0.176
81.426 72.512 1.373 1.075 0.177
80.841 75.114 1.346 1.288 0.177
71.724 197.543 2.237 1.108 0.177
81.688 52.667 1.199 0.997 0.177
70.373 236.219 1.111 1.042 0.177
75.087 72.929 0.982 0.997 0.178
61.021 188.763 0.650 0.852 0.178
76.034 81.219 1.019 1.286 0.178
72.754 61.598 0.913 0.934 0.178
76.198 143.596 1.431 1.076 0.178
78.676 90.567 1.385 1.527 0.179
62.753 270.238 1.031 0.576 0.179
75.915 191.489 2.093 1.098 0.179
72.357 63.925 0.907 1.043 0.179
74.496 282.124 1.081 1.133 0.179
79.196 292.574 0.388 0.982 0.179
80.700 68.070 1.692 1.107 0.180
80.173 44.076 0.741 0.804 0.180
74.256 126.298 1.491 0.692 0.180
62.021 183.013 0.715 0.861 0.180
79.845 42.316 0.706 1.037 0.181
69.172 56.911 0.481 1.097 0.181
75.747 89.549 nan 1.011 0.181
63.664 193.142 0.783 0.846 0.181
78.039 38.911 0.597 0.889 0.181
72.279 68.806 nan 0.613 0.182
75.189 295.594 1.768 0.800 0.182
80.571 69.842 1.456 1.272 0.182
74.246 300.403 1.500 1.009 0.182
72.552 294.749 1.324 1.131 0.182
77.871 107.765 1.623 0.990 0.183
61.246 185.194 0.650 0.968 0.183
73.939 143.531 1.920 1.152 0.184
72.861 62.259 0.909 0.928 0.184
81.822 76.535 1.364 1.046 0.184
64.439 192.501 0.728 0.847 0.184
62.060 180.232 0.701 0.877 0.185
74.499 82.926 1.093 0.700 0.186
82.135 54.273 1.262 1.221 0.186
81.473 80.166 1.318 1.186 0.186
73.766 61.484 1.282 1.280 0.187
61.587 181.597 0.839 0.882 0.187
76.937 110.614 nan 0.815 0.187
81.761 97.028 1.802 1.306 0.187
80.328 43.122 0.786 1.177 0.187
77.677 76.849 1.149 1.137 0.188
81.058 52.125 1.097 0.985 0.188
81.064 82.073 1.237 1.212 0.188
74.156 286.894 1.443 0.866 0.188
80.188 103.878 1.758 0.962 0.188
77.913 25.852 0.666 1.056 0.188
73.573 296.390 1.445 0.861 0.188
62.930 183.591 0.674 0.985 0.188
74.252 293.091 1.545 1.222 0.188
61.348 187.490 0.612 0.960 0.189
72.572 286.098 0.891 1.053 0.189
68.558 299.932 1.424 1.070 0.189
72.248 61.650 0.877 0.851 0.189
71.260 231.823 1.077 0.992 0.189
71.690 68.003 nan 1.073 0.189
81.327 54.462 1.124 0.819 0.190
79.576 73.124 1.302 1.246 0.190
79.437 70.796 1.283 1.174 0.190
75.292 79.891 1.089 1.201 0.190
76.702 115.484 1.532 1.063 0.190
81.338 95.194 1.018 0.946 0.191
61.175 186.539 0.638 0.975 0.191
73.694 80.083 0.877 0.863 0.191
77.302 109.075 1.312 0.926 0.191
70.075 181.618 2.852 1.057 0.191
74.661 289.231 1.646 1.179 0.191
75.080 294.444 1.579 1.255 0.192
79.323 26.834 0.505 0.791 0.192
60.103 188.499 0.680 1.342 0.192
75.676 293.552 nan 0.976 0.192
77.242 83.437 1.137 1.254 0.192
69.656 239.036 nan 1.014 0.192
75.053 67.479 1.100 1.285 0.192
80.781 73.768 1.344 1.153 0.192
78.694 210.379 2.288 1.125 0.192
76.829 136.380 1.320 0.822 0.192
62.742 271.664 1.143 0.420 0.193
79.422 115.750 1.771 1.038 0.193
80.700 90.690 0.957 1.195 0.193
77.689 203.062 2.146 1.146 0.193
70.308 60.945 0.661 0.761 0.193
72.784 291.038 1.402 1.244 0.194
71.014 209.450 2.959 1.198 0.194
76.298 73.346 1.113 1.236 0.194
76.646 148.046 1.958 1.306 0.194
68.692 295.346 1.190 2.049 0.194
82.317 59.323 1.293 1.243 0.194
75.292 349.891 1.438 0.772 0.194
61.775 190.859 0.619 0.862 0.194
74.082 69.775 0.958 1.321 0.194
77.393 113.600 1.470 0.942 0.194
62.145 185.826 0.574 0.903 0.194
68.438 192.367 2.185 1.038 0.194
80.743 38.118 0.921 1.182 0.195
67.538 299.781 1.497 1.187 0.195
80.406 104.199 1.770 0.949 0.195
75.493 117.160 1.726 1.064 0.195
74.140 280.196 1.159 1.147 0.195
77.526 86.392 1.158 1.468 0.195
80.808 99.118 2.030 0.904 0.195
74.549 157.348 2.500 1.238 0.196
61.513 188.452 0.581 0.878 0.196
72.354 62.292 0.882 0.921 0.196
59.821 155.841 nan 0.591 0.196
73.939 286.661 1.385 1.008 0.196
74.614 283.935 1.241 0.786 0.196
72.458 152.942 3.011 1.012 0.196
76.401 115.931 1.590 0.949 0.196
74.281 296.748 1.598 0.848 0.197
70.326 63.875 0.945 0.822 0.197
77.183 81.444 1.141 1.494 0.197
71.381 214.170 1.546 0.887 0.197
76.702 117.646 1.543 1.093 0.198
62.553 186.862 0.547 0.882 0.198
78.874 192.216 2.157 1.040 0.198
69.513 296.424 1.318 1.145 0.198
71.847 62.324 0.878 1.030 0.198
59.936 155.270 nan 1.331 0.198
73.873 62.186 1.225 1.256 0.198
74.844 67.805 1.068 1.483 0.199
78.213 115.346 1.676 1.046 0.199
74.588 72.621 0.973 0.967 0.199
76.335 147.745 2.016 1.468 0.199
63.040 192.346 0.864 1.062 0.199
70.575 227.347 1.213 1.079 0.199
61.859 189.955 0.540 0.852 0.199
72.511 223.438 1.514 1.020 0.199
78.806 29.389 0.634 0.948 0.199
74.647 124.271 1.222 0.908 0.199
60.822 184.228 0.684 0.915 0.199
64.596 179.745 nan 0.910 0.200
65.855 301.239 1.324 1.279 0.200
82.576 56.070 1.336 1.492 0.200
79.080 72.681 1.276 1.001 0.200
74.082 290.225 1.612 1.021 0.201
61.284 184.295 0.676 0.934 0.201
71.934 231.062 1.099 1.072 0.201
73.747 293.199 1.487 0.932 0.201
73.121 78.092 0.557 0.829 0.201
66.517 299.643 1.361 1.172 0.201
81.013 35.870 1.107 1.101 0.201
79.361 69.656 1.292 1.134 0.201
64.058 188.765 0.979 0.875 0.202
78.001 127.405 1.683 1.036 0.202
74.634 291.879 1.573 0.906 0.202
75.708 195.018 2.024 1.123 0.202
77.959 85.192 1.229 1.557 0.202
70.465 175.045 1.215 1.391 0.202
59.737 187.098 0.635 1.057 0.202
80.619 82.451 1.274 1.159 0.203
72.008 287.076 1.332 1.239 0.203
66.090 300.315 1.369 1.107 0.203
73.673 295.684 1.456 0.858 0.203
78.632 53.017 0.661 0.909 0.203
74.178 117.474 1.116 1.037 0.203
71.351 228.912 1.234 0.912 0.204
79.080 31.569 0.701 0.926 0.204
80.907 67.543 1.925 1.133 0.204
75.490 75.211 1.013 1.104 0.204
78.278 201.903 2.153 1.228 0.204
78.192 120.217 1.654 1.107 0.205
73.766 188.354 2.163 0.959 0.205
79.025 34.177 0.703 0.849 0.205
79.537 45.868 0.656 1.177 0.205
61.937 185.320 0.599 0.894 0.205
78.308 24.353 0.822 0.844 0.205
82.395 46.193 1.333 1.297 0.205
73.873 152.186 3.049 0.906 0.206
70.720 233.063 0.904 0.992 0.206
73.901 284.133 1.170 0.932 0.206
69.288 185.928 3.680 1.046 0.206
74.320 78.851 1.070 0.926 0.207
74.897 122.863 1.703 0.745 0.207
71.850 206.089 2.163 1.196 0.207
73.076 339.399 nan 1.276 0.207
74.162 203.839 1.844 1.076 0.208
71.138 200.596 1.633 0.910 0.208
80.896 76.477 1.342 1.224 0.208
75.107 189.107 2.160 1.051 0.208
80.026 117.429 1.811 1.246 0.208
81.058 37.875 1.006 1.159 0.209
74.578 241.756 nan 1.237 0.209
74.797 127.801 1.651 0.819 0.210
72.136 285.698 nan 1.233 0.210
70.217 61.832 0.773 1.104 0.210
70.104 194.744 2.003 0.925 0.210
75.694 205.560 1.980 1.248 0.210
75.431 285.642 1.554 0.824 0.210
60.946 189.646 0.686 0.889 0.210
62.734 182.139 0.861 0.950 0.210
63.944 190.238 1.122 1.043 0.211
72.864 63.939 0.887 1.098 0.211
68.486 295.089 1.198 1.616 0.211
63.180 187.994 0.689 0.886 0.211
74.934 286.004 1.514 1.094 0.211
79.126 90.591 1.438 1.316 0.211
64.319 188.344 0.664 0.891 0.211
75.893 117.992 1.699 1.087 0.211
70.122 295.840 1.412 1.380 0.211
72.885 302.125 1.406 0.928 0.211
73.908 273.601 nan 0.704 0.212
80.946 347.856 1.086 1.034 0.212
79.801 77.949 1.326 1.057 0.212
73.955 279.265 nan 0.970 0.212
78.988 67.874 1.315 0.959 0.212
74.506 200.799 1.900 1.264 0.213
69.917 64.440 0.942 0.855 0.213
73.682 76.059 nan 0.751 0.213
70.877 236.030 1.422 0.765 0.213
61.742 188.519 0.560 0.888 0.213
77.896 203.477 2.162 1.217 0.213
77.073 210.793 2.237 1.198 0.213
67.573 295.921 nan 0.587 0.214
68.910 58.092 nan 0.619 0.214
81.785 95.477 1.421 1.188 0.214
62.411 281.586 0.897 0.782 0.214
82.180 51.981 1.263 1.255 0.214
74.684 64.374 1.556 1.225 0.214
78.610 83.784 1.297 1.287 0.215
80.491 68.575 1.501 1.145 0.215
72.802 341.328 0.774 1.106 0.216
76.855 74.659 1.115 1.118 0.216
73.260 269.615 1.755 1.164 0.216
80.005 72.378 1.311 1.403 0.216
73.835 292.467 1.528 1.068 0.216
77.997 119.678 1.627 1.164 0.216
81.598 42.839 1.100 1.192 0.217
74.634 301.251 1.085 1.203 0.217
70.749 214.526 1.407 0.804 0.217
72.790 286.305 1.086 1.126 0.217
74.340 128.596 1.651 0.807 0.217
73.288 290.872 1.463 0.991 0.217
75.694 115.560 1.664 1.050 0.217
74.558 284.744 1.306 1.094 0.217
67.118 193.968 1.416 1.188 0.217
76.829 125.991 1.575 0.966 0.218
62.742 181.664 0.926 0.984 0.218
78.213 87.274 1.277 1.146 0.218
76.143 84.890 1.003 1.659 0.218
77.884 82.020 1.201 1.206 0.219
62.751 180.713 1.126 0.902 0.219
74.082 200.225 1.891 1.240 0.219
81.700 31.759 1.469 1.397 0.219
77.409 115.880 1.572 0.960 0.219
78.847 50.711 0.663 1.132 0.220
80.359 70.301 1.345 1.329 0.220
77.494 119.554 1.546 1.079 0.220
74.178 62.526 1.401 1.259 0.220
62.857 185.497 0.557 0.910 0.220
75.868 77.619 1.046 1.152 0.221
75.648 344.116 0.966 1.468 0.221
72.251 295.105 1.319 1.189 0.221
78.920 191.083 2.158 1.204 0.222
67.736 300.069 1.438 1.024 0.222
73.349 299.505 1.441 1.045 0.222
76.420 88.580 0.892 1.185 0.222
76.231 72.451 1.162 1.268 0.222
81.526 24.193 1.410 1.223 0.223
77.842 75.579 1.151 1.659 0.223
69.772 193.186 2.139 0.994 0.224
73.657 209.208 1.798 1.053 0.224
74.359 119.694 1.737 0.803 0.225
78.434 348.254 1.142 1.191 0.225
77.813 116.801 1.624 1.043 0.225
73.431 300.564 1.453 1.086 0.225
69.575 239.903 nan 1.235 0.225
80.841 82.266 1.247 1.143 0.225
63.906 180.248 1.144 0.977 0.225
74.483 152.879 2.954 1.034 0.225
67.976 295.123 nan 1.813 0.225
69.453 337.791 0.849 1.076 0.226
77.405 28.163 0.567 1.072 0.226
69.620 223.657 nan 1.098 0.227
76.514 73.072 1.145 1.140 0.227
75.396 135.623 1.467 0.807 0.227
71.138 62.671 0.889 1.275 0.227
61.865 186.696 0.581 0.976 0.227
78.865 106.976 1.906 1.125 0.227
81.408 50.290 1.054 1.205 0.228
77.286 85.446 1.120 1.202 0.228
79.224 108.812 1.882 0.966 0.228
77.454 137.899 1.517 1.046 0.228
74.654 73.421 0.977 1.037 0.228
74.401 80.470 1.110 0.845 0.228
76.301 70.378 1.592 1.210 0.228
81.327 35.538 1.228 1.245 0.229
71.057 211.897 1.837 1.002 0.229
63.664 181.721 0.850 0.982 0.229
80.365 98.696 1.533 1.107 0.229
70.303 234.767 1.020 1.066 0.229
62.239 183.504 0.690 0.926 0.229
72.799 268.128 1.404 1.088 0.230
75.951 93.205 nan 1.005 0.230
72.534 217.681 1.630 0.896 0.230
78.570 111.280 1.706 0.893 0.230
75.189 115.594 1.727 1.195 0.230
71.839 65.497 0.978 0.928 0.230
82.699 57.529 1.361 1.478 0.230
60.532 185.513 0.678 1.182 0.230
80.963 42.990 0.933 1.155 0.230
73.854 299.597 1.470 1.172 0.231
77.896 113.477 1.625 0.929 0.231
80.808 44.012 0.906 1.079 0.231
81.211 72.951 1.367 1.119 0.232
79.210 47.526 0.626 1.504 0.232
71.233 261.384 2.072 0.885 0.232
62.604 185.922 0.549 1.030 0.232
77.689 120.069 1.575 1.059 0.232
82.034 62.354 1.262 1.333 0.233
74.555 120.107 1.757 1.303 0.233
79.361 191.547 2.152 1.242 0.233
76.737 141.870 nan 1.009 0.234
68.180 298.020 1.441 0.968 0.234
73.722 286.434 1.348 0.930 0.234
77.470 135.000 1.541 0.975 0.234
70.725 298.210 1.369 0.895 0.235
63.390 183.652 0.637 0.905 0.235
71.516 293.290 1.417 0.948 0.235
73.673 62.554 1.126 1.314 0.236
75.584 294.370 1.041 1.194 0.236
77.776 112.094 1.464 1.035 0.236
77.506 73.843 1.160 0.829 0.236
77.302 137.148 1.451 0.937 0.237
74.130 301.103 1.385 0.842 0.237
71.654 288.213 nan 1.221 0.237
79.375 43.290 0.661 0.896 0.238
73.389 234.913 1.190 1.041 0.238
70.712 260.263 2.087 1.129 0.238
78.115 76.357 1.170 1.201 0.238
68.910 301.908 1.275 1.104 0.238
79.361 200.344 2.163 1.367 0.238
75.479 150.859 1.972 0.806 0.238
74.794 85.342 nan 0.929 0.238
75.399 213.079 2.056 1.261 0.238
71.217 293.649 1.421 1.147 0.239
74.844 202.195 1.900 1.198 0.239
76.180 132.368 1.582 0.972 0.239
70.538 216.539 1.277 0.978 0.239
62.522 270.236 1.075 0.975 0.239
61.546 183.420 0.691 0.931 0.240
70.688 236.402 1.169 0.828 0.240
71.269 291.482 1.358 0.988 0.240
74.275 114.918 0.551 0.927 0.240
79.722 71.565 1.287 1.160 0.241
76.544 82.816 1.070 1.072 0.241
74.834 284.139 1.286 0.990 0.242
73.917 79.946 1.018 1.085 0.242
76.089 213.818 2.167 1.092 0.242
73.722 73.566 nan 1.083 0.242
69.716 296.707 1.366 0.880 0.242
74.717 77.699 1.046 1.005 0.242
72.490 291.460 1.427 1.104 0.243
75.765 284.146 1.360 0.839 0.243
73.567 285.461 1.242 1.121 0.243
76.089 77.421 1.049 1.076 0.243
73.441 286.960 1.350 1.080 0.243
81.252 80.417 1.302 1.258 0.243
77.938 95.870 1.401 1.428 0.244
78.654 78.024 1.225 1.264 0.244
78.226 109.470 1.695 0.976 0.244
80.587 98.902 1.750 1.001 0.244
76.695 126.773 1.598 1.054 0.244
78.739 80.256 1.255 1.245 0.244
69.815 62.435 nan 0.841 0.245
78.860 200.624 2.150 1.206 0.245
73.657 60.792 1.323 1.222 0.246
76.968 138.489 nan 0.958 0.246
80.969 45.000 1.043 1.042 0.246
77.401 214.114 2.305 1.446 0.246
74.359 240.306 nan 1.208 0.246
78.988 51.613 0.714 1.185 0.246
70.974 189.184 2.939 1.209 0.247
70.672 233.997 1.102 0.961 0.247
77.510 117.255 1.568 1.224 0.247
78.570 201.280 2.149 1.265 0.247
81.562 95.332 1.181 1.203 0.247
81.120 29.476 1.527 1.493 0.247
73.876 206.030 1.818 0.959 0.247
72.941 234.111 1.193 0.974 0.247
69.613 177.785 nan 1.162 0.248
75.059 120.225 1.802 0.994 0.248
60.573 297.255 1.142 0.723 0.248
72.873 342.041 0.855 1.155 0.248
74.988 117.140 1.772 1.084 0.248
72.666 227.102 1.414 0.905 0.248
79.422 105.362 1.526 1.199 0.248
69.777 260.066 2.008 0.955 0.249
61.790 182.989 0.717 1.083 0.249
69.600 298.686 1.389 1.100 0.249
75.876 289.011 1.394 0.872 0.249
76.089 114.291 0.888 0.785 0.249
77.206 117.688 1.509 1.046 0.250
70.888 292.490 nan 1.267 0.251
75.490 115.178 1.681 1.004 0.251
75.521 212.335 2.057 1.233 0.251
73.471 189.782 2.106 0.991 0.252
75.973 90.458 nan 0.995 0.252
81.909 68.051 1.655 1.270 0.252
73.444 340.582 0.638 1.528 0.252
79.639 105.690 1.811 1.079 0.252
71.125 241.144 nan 0.965 0.253
78.824 193.339 2.154 1.199 0.253
77.628 135.735 1.581 1.016 0.253
68.493 296.431 1.362 0.878 0.253
61.559 182.965 0.719 1.016 0.253
75.206 281.821 1.019 1.035 0.254
71.438 234.866 0.948 1.044 0.254
70.864 58.459 0.801 0.948 0.254
74.162 268.781 1.494 1.015 0.254
73.785 282.400 nan 1.146 0.254
75.901 146.689 1.925 1.227 0.255
71.839 204.503 2.190 1.050 0.255
74.804 72.368 0.971 1.094 0.255
64.336 193.486 nan 0.885 0.255
82.180 38.019 1.390 1.647 0.255
62.725 182.613 0.793 0.988 0.255
77.612 26.333 0.628 1.147 0.255
72.299 341.105 0.798 1.032 0.255
77.710 117.734 1.594 1.116 0.255
74.938 282.482 1.099 1.052 0.255
77.859 111.114 1.510 0.990 0.255
67.283 194.657 1.035 1.224 0.256
81.730 24.829 1.375 1.360 0.256
79.309 60.479 1.441 0.981 0.256
70.917 66.003 1.005 0.898 0.256
78.299 108.435 1.767 1.086 0.256
77.649 110.739 1.430 0.995 0.256
81.166 77.550 1.341 1.210 0.257
69.148 300.858 1.406 1.294 0.257
76.198 115.523 1.602 1.035 0.257
81.865 38.290 1.282 1.205 0.257
70.686 220.276 1.567 0.923 0.257
78.226 90.546 1.268 1.133 0.258
78.416 25.821 0.634 1.025 0.258
70.622 302.675 1.236 0.792 0.258
71.646 229.970 1.155 1.143 0.258
80.624 75.466 1.344 1.284 0.259
70.029 175.799 0.846 1.282 0.259
72.725 287.021 1.305 1.111 0.259
63.674 180.738 1.079 0.956 0.259
74.178 152.526 3.018 0.998 0.259
79.935 71.162 1.288 1.158 0.259
69.460 59.359 0.441 1.125 0.259
72.028 60.388 0.845 1.247 0.260
71.119 231.287 1.139 1.063 0.260
72.911 292.011 1.402 1.049 0.260
73.673 152.554 3.024 1.177 0.260
79.698 67.620 1.329 1.157 0.260
80.507 101.575 1.802 1.032 0.260
71.030 228.846 1.275 0.877 0.260
79.210 42.474 0.651 0.913 0.260
77.010 73.443 1.172 1.639 0.260
81.432 64.440 1.010 1.092 0.260
79.920 81.690 1.353 1.277 0.261
80.020 34.939 0.816 1.097 0.262
72.807 233.505 1.215 1.038 0.262
77.096 114.114 1.380 1.103 0.262
72.941 342.759 0.922 1.073 0.262
70.480 218.918 1.768 1.132 0.262
74.704 125.440 1.547 0.810 0.262
79.528 185.528 2.154 1.162 0.262
81.280 69.702 1.538 1.244 0.263
67.050 192.193 2.250 1.793 0.263
62.188 184.899 0.604 0.950 0.263
79.361 48.417 0.640 1.389 0.263
81.115 41.934 0.960 1.190 0.263
65.001 188.569 nan 0.956 0.263
70.016 297.864 1.421 0.972 0.263
74.542 281.310 1.018 0.976 0.263
75.588 289.564 1.451 1.125 0.263
72.528 156.898 2.944 1.090 0.263
70.428 62.993 0.782 0.918 0.264
75.553 80.611 1.095 1.088 0.264
72.357 296.075 1.307 1.106 0.264
78.014 109.113 1.664 1.170 0.264
70.583 232.533 0.767 1.072 0.264
76.638 87.594 0.987 1.195 0.264
81.432 41.820 1.052 1.441 0.264
74.734 71.565 0.967 0.952 0.264
67.497 192.435 2.116 1.259 0.265
75.087 287.071 1.601 1.252 0.265
77.242 96.563 1.047 1.082 0.265
70.220 233.326 0.716 0.990 0.266
71.340 62.354 0.872 0.872 0.266
73.349 74.745 nan 0.975 0.266
68.258 246.490 1.715 0.979 0.266
77.801 209.157 2.245 1.169 0.267
69.200 241.909 1.424 1.112 0.267
72.660 152.605 2.994 0.979 0.267
68.998 297.801 1.324 1.092 0.267
78.069 111.501 1.636 0.953 0.267
80.459 77.106 1.340 1.268 0.267
82.046 90.807 1.471 1.186 0.267
73.657 199.680 1.885 1.165 0.268
72.672 217.093 1.661 0.881 0.268
78.712 74.445 1.243 1.237 0.269
66.287 300.590 1.467 0.945 0.269
77.041 84.536 1.095 1.338 0.269
78.583 287.723 0.563 0.924 0.269
60.853 183.340 0.705 1.055 0.269
75.843 277.745 nan 0.784 0.269
70.585 191.701 2.565 1.158 0.269
61.365 180.679 0.799 0.957 0.269
59.609 188.795 0.670 1.075 0.269
76.089 70.688 1.454 1.409 0.270
69.711 295.286 1.305 1.340 0.270
61.829 180.230 0.659 0.966 0.270
79.624 116.288 1.783 1.037 0.270
62.295 187.270 0.605 0.951 0.270
76.589 145.911 1.859 1.225 0.271
76.401 146.441 1.920 1.242 0.271
69.207 296.704 1.286 1.067 0.271
70.137 163.207 2.607 1.165 0.271
78.149 110.493 1.656 1.102 0.271
79.262 193.891 2.153 1.210 0.271
72.528 293.102 1.405 1.306 0.272
77.147 80.455 1.138 1.238 0.272
75.378 294.007 1.030 1.220 0.272
69.485 293.611 0.917 1.093 0.273
80.433 71.565 1.368 1.256 0.273
75.282 151.285 1.883 1.036 0.273
75.378 65.993 nan 1.332 0.273
75.662 71.281 1.219 1.128 0.273
82.720 180.881 2.111 1.398 0.274
61.053 184.261 0.686 0.963 0.274
62.700 273.562 1.153 0.690 0.274
79.504 120.124 1.812 1.020 0.275
73.508 301.633 1.375 1.169 0.275
71.233 61.746 0.850 0.935 0.275
72.499 301.342 1.337 1.155 0.276
71.643 339.567 0.708 1.437 0.276
78.694 112.751 1.712 1.280 0.276
82.617 67.714 1.622 1.220 0.277
73.450 293.607 1.422 1.017 0.277
79.403 349.641 1.303 1.149 0.277
82.028 65.956 1.883 1.264 0.277
73.673 207.446 1.801 1.017 0.278
62.978 181.198 1.119 1.108 0.278
72.534 60.301 0.940 0.962 0.278
76.748 76.787 1.101 1.308 0.278
77.751 139.456 1.675 1.044 0.278
61.108 182.470 0.757 1.184 0.279
76.798 139.135 nan 1.117 0.279
75.694 78.690 1.060 0.919 0.279
71.690 132.013 nan 0.832 0.279
75.933 291.038 0.950 1.002 0.279
74.340 284.534 1.243 1.028 0.279
72.965 62.928 0.895 1.205 0.280
78.811 204.254 2.184 1.397 0.280
79.380 45.000 0.653 1.066 0.280
75.261 67.145 1.052 1.399 0.280
77.310 116.792 1.547 1.116 0.280
69.917 191.310 2.601 1.307 0.281
79.722 117.962 1.804 1.154 0.281
70.011 175.156 0.839 1.275 0.281
81.822 53.915 1.202 1.417 0.281
74.750 120.530 1.774 0.929 0.282
73.188 284.315 1.230 0.898 0.282
72.225 199.581 2.092 1.100 0.282
75.151 128.863 1.738 0.961 0.282
80.071 69.520 1.311 1.258 0.282
77.813 79.931 1.173 1.351 0.282
78.425 86.112 1.302 1.425 0.282
75.765 75.854 1.027 1.207 0.282
80.112 66.631 1.457 1.276 0.283
75.641 291.552 1.402 1.275 0.283
61.405 186.591 0.620 0.968 0.283
79.480 51.054 0.669 1.202 0.284
71.098 194.119 2.463 1.192 0.284
72.725 162.979 2.646 1.180 0.284
79.145 196.189 2.151 1.213 0.284
73.260 151.543 2.977 1.055 0.284
71.915 300.231 1.276 1.101 0.284
77.938 137.260 1.713 1.015 0.284
79.489 291.915 0.737 1.109 0.285
74.717 282.301 1.065 1.010 0.285
74.934 73.996 0.980 1.443 0.285
73.741 300.285 1.470 1.016 0.285
80.776 40.073 0.889 1.064 0.285
69.947 224.545 nan 1.234 0.286
71.038 216.802 1.575 1.053 0.286
73.203 214.647 1.746 1.009 0.286
80.797 42.039 0.885 1.109 0.286
77.302 86.455 1.117 1.193 0.287
78.766 53.931 0.724 1.177 0.288
80.565 37.278 0.914 1.073 0.288
80.199 67.834 1.468 1.267 0.288
78.797 108.072 1.897 1.168 0.288
79.205 195.046 2.152 1.218 0.288
63.900 181.240 0.903 0.979 0.288
70.417 61.521 0.726 0.925 0.288
73.508 211.633 1.788 1.455 0.288
81.408 67.782 1.811 1.272 0.288
72.253 218.830 1.556 0.960 0.288
67.769 191.993 2.202 1.297 0.289
81.367 87.769 1.119 1.274 0.289
72.372 288.204 1.304 1.703 0.289
71.507 56.407 nan 0.961 0.289
82.040 39.289 1.304 1.183 0.289
71.408 300.132 1.318 1.114 0.289
65.160 320.161 nan 0.934 0.290
74.437 286.343 1.447 1.113 0.290
74.870 286.821 1.568 1.353 0.290
77.405 140.782 1.570 1.253 0.290
77.591 80.112 1.162 1.225 0.290
60.707 157.499 0.626 0.656 0.290
78.010 24.887 0.805 0.841 0.291
81.816 92.353 1.337 1.174 0.291
71.632 204.212 1.895 1.238 0.291
72.625 233.945 1.185 1.197 0.291
75.872 149.973 nan 1.438 0.291
77.997 209.678 2.263 1.283 0.291
71.638 195.994 2.348 1.485 0.292
73.626 275.906 nan 0.829 0.292
76.775 145.366 1.794 1.258 0.292
76.502 117.204 1.585 1.274 0.292
74.162 299.291 1.510 1.070 0.292
75.711 274.054 nan 1.084 0.292
82.509 58.449 1.328 1.428 0.292
72.852 285.584 1.123 1.240 0.293
75.080 204.444 1.906 1.230 0.293
77.006 117.229 1.491 1.242 0.293
76.499 115.074 1.543 1.179 0.293
60.718 189.572 0.692 1.100 0.293
64.136 180.250 1.027 1.316 0.294
78.901 89.421 1.410 1.492 0.294
76.906 115.907 1.521 1.191 0.294
71.293 239.273 nan 1.104 0.294
64.659 320.423 0.379 0.832 0.294
80.281 69.057 1.403 1.173 0.294
70.853 191.178 2.628 1.614 0.294
74.750 83.660 1.118 0.878 0.295
77.600 114.015 1.534 1.074 0.295
71.856 200.681 2.088 1.142 0.295
71.356 233.337 1.105 0.907 0.295
69.917 221.820 nan 0.968 0.295
70.308 237.127 1.198 1.158 0.295
72.989 216.946 1.738 1.154 0.296
78.360 82.807 1.255 1.401 0.296
74.834 75.861 1.003 0.999 0.296
80.010 3.215 2.196 1.732 0.296
73.315 58.772 nan 1.432 0.297
76.983 137.095 1.306 1.080 0.297
61.355 181.585 0.839 1.066 0.297
77.604 118.652 1.572 1.089 0.297
71.632 208.918 2.300 1.046 0.298
79.262 76.109 1.276 1.354 0.298
61.631 189.876 0.578 0.998 0.298
72.490 233.351 1.166 0.918 0.298
74.717 74.228 0.985 1.087 0.298
73.260 208.457 1.759 1.649 0.298
73.965 298.899 1.469 1.281 0.298
78.650 86.035 1.335 1.316 0.299
74.934 343.996 0.926 1.186 0.299
62.834 185.972 0.536 0.983 0.299
79.196 112.574 1.756 1.083 0.299
81.538 83.157 1.278 1.357 0.299
73.601 263.313 1.903 0.854 0.300
70.976 177.628 1.458 1.157 0.300
75.172 82.606 0.871 1.021 0.300
79.925 64.290 1.576 1.449 0.300
77.329 79.287 1.144 1.129 0.300
79.196 210.556 2.299 1.421 0.300
80.147 109.259 1.777 1.252 0.301
62.589 192.144 0.807 1.156 0.301
