################## FYI, April 2011 values
### Lats,Lons,PIOMAS SIT,CS2U SIT,CS2C SIT
73.508 121.633 nan 1.220 0.342
70.124 218.103 2.053 1.584 0.342
72.409 167.829 1.760 1.609 0.342
73.031 268.862 1.567 1.429 0.343
72.995 68.691 1.962 1.447 0.343
77.921 41.236 1.246 1.605 0.343
81.871 78.071 2.185 1.596 0.343
74.998 185.583 1.932 1.752 0.344
79.002 60.038 1.555 1.561 0.344
71.422 189.405 1.565 1.654 0.344
77.135 137.827 1.681 1.615 0.344
76.063 217.147 2.110 1.670 0.344
79.528 174.472 1.940 1.728 0.344
72.701 291.732 1.262 1.484 0.344
75.234 288.159 1.258 1.540 0.344
78.961 170.059 1.859 1.869 0.344
75.261 22.855 0.636 1.482 0.344
74.844 202.195 1.964 1.657 0.344
78.888 182.891 2.012 1.685 0.344
78.090 41.947 1.279 1.633 0.345
79.698 135.000 1.918 1.588 0.345
74.073 125.819 1.049 1.030 0.345
70.974 291.864 nan 1.419 0.345
71.323 209.189 1.789 1.771 0.345
70.739 176.987 2.217 1.770 0.345
75.151 218.863 2.144 1.880 0.345
72.450 173.012 1.894 1.608 0.346
77.909 151.771 1.907 1.442 0.346
81.473 99.834 1.987 1.633 0.346
74.499 164.454 1.801 1.513 0.346
70.535 179.007 0.797 1.595 0.347
78.517 152.684 1.949 1.649 0.347
78.619 116.313 1.789 1.544 0.347
78.451 126.314 1.781 1.428 0.347
71.839 65.497 1.584 1.261 0.347
73.561 219.455 2.142 1.576 0.347
70.389 221.279 2.411 1.506 0.347
73.579 122.712 nan 1.093 0.348
70.117 237.479 1.521 1.284 0.348
78.269 58.285 1.342 1.688 0.348
71.318 213.212 1.981 1.453 0.348
68.755 300.235 1.166 1.282 0.348
70.081 180.971 1.318 1.723 0.348
71.946 212.800 2.001 1.536 0.349
73.798 172.432 1.857 1.756 0.349
71.716 188.130 1.558 1.783 0.349
73.389 168.690 1.798 1.659 0.349
73.242 203.299 2.039 1.699 0.349
72.514 213.996 1.997 1.540 0.349
78.811 142.326 1.974 1.626 0.349
72.784 291.038 1.272 1.316 0.349
78.610 151.165 1.956 1.488 0.349
75.059 239.775 2.343 1.718 0.349
81.143 145.305 2.048 1.621 0.350
75.162 288.983 1.304 1.370 0.350
71.682 301.446 1.265 1.461 0.350
77.116 130.764 1.715 1.277 0.350
73.704 181.975 2.014 1.693 0.351
76.301 153.225 1.725 1.537 0.351
82.028 85.972 2.249 1.661 0.351
75.969 181.375 1.964 1.768 0.352
79.890 144.019 1.991 1.593 0.352
80.907 86.468 2.482 1.885 0.352
81.234 141.226 2.026 1.521 0.353
61.405 186.591 0.657 1.660 0.353
75.469 175.126 1.913 1.699 0.353
72.325 176.719 2.151 1.739 0.353
78.447 181.668 1.983 1.740 0.353
78.222 178.363 1.953 1.816 0.353
72.534 217.681 2.074 1.642 0.353
77.266 84.440 1.524 1.347 0.353
78.775 81.384 1.639 2.095 0.353
76.454 140.377 nan 1.418 0.353
76.279 129.026 1.742 1.207 0.354
76.357 281.864 nan 1.328 0.354
71.721 289.772 1.201 1.493 0.354
77.466 133.550 1.781 1.490 0.354
76.454 129.623 1.742 1.431 0.354
71.682 188.826 1.573 1.716 0.355
74.549 292.652 1.458 1.426 0.355
70.308 179.018 1.162 1.605 0.355
70.976 177.628 2.274 1.762 0.355
73.804 217.108 2.056 1.542 0.355
74.624 189.669 1.924 1.585 0.355
73.832 191.622 1.937 1.789 0.355
80.173 172.794 1.935 1.837 0.355
78.425 135.000 1.900 1.498 0.356
79.811 119.667 1.865 1.386 0.356
76.476 166.079 1.854 2.001 0.356
76.435 200.833 2.018 1.885 0.357
78.239 131.135 1.811 1.379 0.357
74.777 298.644 1.228 1.389 0.357
80.646 124.261 1.893 1.603 0.358
68.438 183.894 1.170 1.877 0.358
77.947 134.246 1.859 1.643 0.358
72.555 208.051 2.091 1.619 0.358
75.998 80.311 1.598 1.536 0.358
79.995 48.633 1.537 1.423 0.358
73.955 283.355 1.484 1.585 0.358
79.509 161.952 1.925 1.624 0.359
77.913 186.927 1.979 1.673 0.359
81.909 68.051 2.558 1.721 0.359
78.412 151.699 1.946 1.561 0.359
72.828 213.794 1.998 1.517 0.359
78.650 176.035 1.949 1.760 0.359
79.020 130.030 1.851 1.507 0.360
66.629 299.162 0.933 1.516 0.360
81.332 104.216 2.017 1.539 0.360
78.495 142.125 1.920 1.661 0.360
72.337 267.447 1.448 1.519 0.360
71.425 293.927 1.247 1.300 0.360
74.555 239.893 1.661 1.502 0.361
78.672 181.701 1.995 1.733 0.361
79.970 129.560 1.879 1.619 0.361
76.195 271.397 1.560 1.327 0.361
81.822 76.535 2.137 1.741 0.361
68.893 183.977 1.450 1.782 0.361
71.901 202.264 1.829 1.723 0.361
74.070 65.422 1.250 1.249 0.362
72.748 219.184 2.138 1.634 0.362
75.486 183.991 1.948 1.659 0.363
67.621 300.568 1.038 1.225 0.363
73.657 199.680 1.953 1.678 0.363
75.973 203.078 2.025 1.851 0.363
74.588 162.621 1.803 1.710 0.363
74.044 202.775 2.001 1.814 0.364
71.203 177.600 2.272 1.796 0.364
72.754 208.402 2.097 1.582 0.364
71.799 173.972 2.024 1.695 0.364
72.941 160.372 1.764 1.806 0.364
74.401 189.530 1.913 1.562 0.364
72.216 217.811 2.089 1.487 0.364
82.576 146.070 2.147 1.854 0.364
71.724 293.569 1.267 1.204 0.364
72.804 181.123 2.006 1.607 0.365
71.250 302.260 1.256 1.434 0.365
73.004 211.483 2.033 1.539 0.365
74.146 182.842 1.988 1.623 0.365
75.333 215.028 2.039 1.746 0.365
77.405 171.293 1.859 1.714 0.365
81.008 149.281 2.070 1.624 0.365
77.191 127.171 1.677 1.414 0.365
70.765 180.335 0.544 1.497 0.365
74.275 65.082 1.253 1.339 0.366
73.589 130.559 1.493 1.241 0.366
73.920 291.727 1.351 1.381 0.366
77.506 36.973 1.232 1.659 0.366
77.838 147.043 1.808 1.563 0.366
78.725 131.775 1.849 1.546 0.366
70.936 212.471 1.813 1.556 0.366
72.068 212.196 2.011 1.734 0.367
81.115 156.991 2.083 1.607 0.367
72.354 152.292 1.387 1.281 0.367
72.153 154.242 1.428 1.289 0.367
80.112 38.558 1.711 1.751 0.367
75.595 153.635 1.696 1.614 0.367
79.624 63.712 1.911 1.744 0.367
70.168 173.157 1.521 1.449 0.367
77.842 75.579 1.616 1.611 0.367
71.296 219.144 2.235 1.565 0.367
59.609 188.795 0.648 2.069 0.367
77.041 84.536 1.507 1.470 0.367
73.908 220.471 2.185 1.674 0.367
70.016 297.864 1.236 1.394 0.368
74.470 298.974 1.186 1.427 0.368
75.973 156.922 1.862 1.863 0.368
70.543 195.081 1.564 1.911 0.368
81.229 28.202 1.957 1.744 0.368
77.784 136.488 1.851 1.493 0.369
68.360 299.634 1.059 1.420 0.369
73.484 178.831 2.045 1.742 0.369
76.771 112.433 nan 1.204 0.369
75.066 178.708 1.982 1.904 0.369
77.938 159.880 1.920 1.600 0.369
73.564 167.768 1.794 1.714 0.370
71.749 206.723 1.850 1.816 0.370
77.242 186.563 1.967 1.720 0.370
79.920 171.690 1.901 1.713 0.370
76.913 128.737 1.686 1.319 0.371
79.518 155.353 1.971 1.641 0.371
74.985 78.354 1.743 1.320 0.371
75.431 164.358 1.829 1.672 0.371
74.256 216.298 2.037 1.565 0.371
78.107 45.000 1.246 1.718 0.372
73.206 201.588 1.991 1.891 0.372
77.369 80.287 1.596 1.585 0.372
74.089 197.668 1.957 1.706 0.373
79.294 287.676 0.943 1.619 0.373
72.360 257.115 1.863 1.371 0.373
73.389 302.293 1.076 1.589 0.373
72.995 291.309 1.244 1.444 0.373
72.406 157.859 1.644 1.498 0.373
82.395 133.807 2.085 1.783 0.374
82.495 90.855 2.083 1.725 0.374
77.722 73.551 1.625 1.662 0.374
69.656 300.964 1.136 1.389 0.374
75.588 213.566 2.032 1.656 0.374
76.357 191.864 1.956 1.985 0.374
72.560 153.600 1.477 1.393 0.374
73.626 165.296 1.781 1.836 0.375
70.530 181.655 0.994 1.599 0.375
73.016 161.086 1.764 1.760 0.375
78.920 64.213 1.711 1.803 0.375
74.275 258.048 1.995 1.417 0.377
74.054 281.785 1.450 1.549 0.377
75.973 90.458 nan 1.347 0.377
78.001 89.465 1.592 1.613 0.377
76.268 202.584 2.032 1.692 0.377
75.694 348.690 1.587 1.560 0.377
78.438 177.221 1.953 1.849 0.377
71.822 213.395 2.009 1.654 0.377
81.990 69.538 2.321 1.785 0.378
71.474 167.735 1.807 1.421 0.378
78.256 132.678 1.843 1.567 0.378
79.796 141.242 1.981 1.566 0.378
79.935 142.237 1.982 1.829 0.379
81.915 47.246 2.295 1.842 0.379
83.609 86.987 2.238 1.727 0.379
75.588 70.436 1.716 1.764 0.379
78.650 86.035 1.719 1.682 0.379
82.356 79.019 2.219 1.749 0.379
77.506 78.085 1.599 2.039 0.379
73.864 65.754 1.302 1.633 0.380
73.785 257.600 1.999 1.499 0.380
79.210 34.846 1.809 1.732 0.380
74.130 301.103 1.013 1.616 0.380
76.089 213.818 2.057 1.636 0.381
78.360 172.807 1.886 1.675 0.381
78.438 182.779 1.987 1.748 0.382
71.057 211.897 1.875 1.594 0.382
78.610 186.216 2.013 1.781 0.382
75.083 118.301 1.185 1.097 0.382
75.019 184.728 1.939 1.744 0.382
72.360 192.885 1.768 1.793 0.382
73.260 179.615 2.072 1.821 0.382
71.538 232.921 2.476 1.777 0.382
76.664 137.045 1.686 1.433 0.382
72.308 216.215 2.017 1.596 0.382
73.930 221.600 2.233 1.845 0.382
74.278 135.000 1.914 1.208 0.383
73.073 215.272 1.995 1.625 0.383
80.930 107.987 1.999 1.477 0.383
75.676 299.578 0.592 1.468 0.383
73.845 218.224 2.098 1.763 0.383
79.163 39.123 1.645 1.706 0.383
76.638 92.406 1.053 1.400 0.383
70.014 294.978 1.085 1.127 0.383
79.504 186.746 2.072 1.871 0.383
74.388 215.633 2.022 1.749 0.384
80.081 122.074 1.867 1.415 0.384
74.827 211.691 1.971 1.635 0.384
74.003 200.980 1.986 1.858 0.384
78.583 172.666 1.887 1.805 0.384
76.661 198.130 1.992 1.821 0.384
76.420 91.420 0.903 1.500 0.384
80.841 75.114 1.991 1.584 0.384
75.648 195.884 2.000 1.680 0.384
83.385 92.911 2.213 1.570 0.384
81.592 87.709 2.232 1.977 0.385
57.466 197.676 0.319 1.484 0.385
73.876 153.970 1.690 1.580 0.386
76.991 135.699 1.724 1.373 0.386
76.103 218.443 2.153 1.621 0.387
81.030 117.525 1.910 1.688 0.387
76.646 211.954 2.080 1.775 0.387
71.006 229.803 2.658 1.509 0.387
77.628 135.735 1.826 1.414 0.387
79.576 126.254 1.856 1.579 0.387
70.083 179.676 1.434 1.605 0.387
74.624 260.331 1.527 1.585 0.387
76.925 80.618 1.587 1.682 0.388
81.927 60.945 2.290 1.803 0.388
77.438 172.304 1.870 1.707 0.388
69.840 182.239 1.387 1.770 0.388
75.708 74.982 1.571 1.371 0.388
71.875 224.497 2.402 1.750 0.388
79.337 129.883 1.860 1.472 0.388
72.225 209.970 2.024 1.824 0.388
72.675 172.921 1.879 1.906 0.388
73.004 176.589 2.001 1.760 0.389
70.749 182.344 1.083 1.494 0.389
78.712 34.479 1.679 2.028 0.389
70.670 174.323 1.917 1.817 0.389
72.346 204.444 2.020 1.713 0.389
73.854 209.597 1.977 1.703 0.389
69.393 65.815 0.650 1.499 0.389
77.286 184.554 1.967 1.837 0.390
72.941 199.628 1.902 1.596 0.390
72.251 205.105 2.046 1.608 0.390
72.737 156.606 1.640 1.656 0.390
75.641 201.552 2.004 1.640 0.390
73.088 161.806 1.759 1.670 0.390
81.321 156.413 2.107 1.716 0.390
78.874 167.784 1.859 1.911 0.390
75.726 86.845 1.034 1.436 0.390
80.727 115.017 1.929 1.487 0.391
80.727 151.887 2.059 1.665 0.391
78.988 202.126 2.137 2.004 0.391
77.784 46.488 1.167 1.544 0.391
58.764 195.803 0.441 1.507 0.391
72.458 207.058 2.096 1.701 0.391
79.663 170.640 1.887 1.761 0.391
75.584 73.258 1.578 1.518 0.391
74.140 169.804 1.827 1.649 0.391
72.011 199.341 1.736 1.635 0.392
72.899 172.828 1.864 1.940 0.392
79.727 173.108 1.917 1.671 0.392
73.209 218.480 2.097 1.700 0.392
72.825 67.294 1.778 1.416 0.392
77.151 135.000 1.754 1.391 0.393
79.191 130.795 1.861 1.557 0.393
74.585 116.378 nan 1.287 0.393
75.868 77.619 1.645 1.750 0.393
77.302 137.148 1.751 1.452 0.393
62.909 191.310 0.840 1.705 0.393
73.499 158.850 1.763 1.671 0.393
71.757 165.364 1.690 1.629 0.394
75.213 195.408 2.039 1.723 0.394
70.068 221.338 2.463 1.559 0.394
70.749 177.656 2.174 1.896 0.394
78.356 141.254 1.901 1.684 0.394
77.490 174.341 1.893 1.705 0.394
67.071 301.737 0.993 1.151 0.395
78.552 81.552 1.627 1.464 0.395
81.550 104.589 2.015 1.728 0.395
74.526 186.248 1.930 1.733 0.395
71.152 230.326 2.616 1.503 0.395
80.523 114.444 1.935 1.458 0.395
75.469 218.729 2.146 1.683 0.395
73.735 166.827 1.793 1.776 0.395
72.864 290.336 1.289 1.429 0.395
70.942 218.290 2.239 1.505 0.395
82.699 48.731 2.206 1.617 0.395
73.130 285.054 1.340 1.499 0.396
75.009 159.394 1.820 1.598 0.396
72.807 179.626 2.005 1.730 0.396
74.447 198.958 1.978 1.751 0.396
76.180 209.687 2.053 1.826 0.397
72.196 291.869 1.307 1.397 0.397
77.620 137.203 1.818 1.558 0.397
71.718 209.876 1.929 1.637 0.397
79.581 121.809 1.847 1.502 0.398
72.499 222.397 2.287 1.558 0.398
72.196 158.131 1.629 1.679 0.398
68.692 182.726 nan 1.756 0.398
79.080 58.431 1.492 1.852 0.398
71.138 207.329 1.413 1.934 0.398
72.778 130.236 nan 1.196 0.399
76.257 81.076 1.553 1.498 0.399
73.939 216.469 2.035 1.700 0.399
76.836 212.471 2.093 1.660 0.399
75.915 78.511 1.665 1.403 0.399
82.277 70.514 2.188 1.709 0.400
78.997 171.209 1.870 1.562 0.400
79.196 59.444 1.501 1.710 0.400
58.451 190.987 0.554 1.843 0.400
80.646 108.869 1.951 1.453 0.400
72.173 216.798 2.041 1.518 0.400
72.552 65.251 1.493 1.507 0.400
78.997 81.209 1.651 1.515 0.401
78.865 163.025 1.895 1.744 0.401
80.312 119.827 1.882 1.532 0.401
71.699 164.683 1.671 1.521 0.401
71.293 210.727 1.865 1.636 0.401
78.451 180.556 1.978 1.782 0.401
79.461 57.155 0.990 2.133 0.401
71.743 205.145 1.751 2.102 0.401
77.772 54.707 1.168 1.594 0.402
74.661 160.769 1.806 1.823 0.402
74.359 119.694 1.159 1.101 0.402
73.401 185.826 1.891 1.835 0.402
72.053 296.405 1.312 1.798 0.402
73.121 157.703 1.720 1.578 0.402
76.991 134.301 1.734 1.355 0.402
76.092 208.426 2.051 1.608 0.403
73.471 170.218 1.819 1.611 0.403
77.772 91.577 1.606 1.673 0.403
72.233 168.690 1.769 1.601 0.403
72.139 220.406 2.211 1.532 0.403
80.071 163.610 1.938 1.606 0.403
74.807 190.646 1.953 1.860 0.403
76.695 165.847 1.859 1.850 0.404
79.394 35.538 1.792 1.725 0.404
73.209 169.592 1.803 1.735 0.404
70.821 194.607 1.587 1.621 0.404
66.484 300.870 1.019 1.326 0.404
73.471 207.087 2.073 1.579 0.404
75.883 216.597 2.089 1.771 0.404
80.199 120.964 1.874 1.449 0.404
70.982 167.361 1.816 1.501 0.405
78.901 180.579 2.003 1.777 0.405
79.122 91.771 2.720 1.838 0.405
76.623 191.121 1.958 1.710 0.406
81.822 89.215 2.072 1.890 0.406
73.757 215.998 2.014 1.689 0.406
72.572 196.098 1.782 1.869 0.406
79.029 172.367 1.888 1.740 0.406
79.771 122.471 1.854 1.493 0.407
73.157 162.532 1.758 1.627 0.407
74.050 209.995 1.952 1.909 0.407
76.875 71.565 1.660 1.924 0.407
82.866 47.545 2.168 1.807 0.407
76.401 183.311 1.957 1.808 0.407
77.088 182.490 1.961 1.782 0.407
74.787 206.754 1.954 1.847 0.407
72.888 214.838 1.992 1.582 0.408
79.610 156.477 1.966 1.611 0.408
75.556 292.380 nan 1.534 0.408
77.640 126.142 1.699 1.329 0.408
76.604 26.350 1.291 1.557 0.408
73.732 288.935 1.345 1.447 0.408
77.096 178.506 1.931 1.858 0.409
75.347 157.954 1.838 1.654 0.409
79.480 38.946 1.666 1.831 0.409
79.509 40.668 1.644 1.959 0.409
77.735 184.720 1.972 1.875 0.409
74.568 184.591 1.952 1.717 0.409
78.213 117.784 1.688 1.772 0.409
70.800 231.183 2.160 1.549 0.409
72.490 158.540 1.682 1.742 0.410
75.090 206.372 1.952 1.817 0.410
77.510 184.635 1.970 1.713 0.410
61.321 190.689 0.695 1.787 0.410
75.261 86.070 0.914 1.363 0.410
74.834 182.121 1.973 1.869 0.410
75.213 164.592 1.821 1.724 0.410
77.077 176.517 1.907 2.083 0.410
69.443 194.265 1.050 1.810 0.410
73.242 219.560 2.147 1.721 0.411
80.406 157.329 2.015 1.621 0.411
78.650 159.775 1.916 1.639 0.411
77.088 124.380 1.620 1.342 0.411
73.930 182.003 2.006 1.743 0.412
78.892 132.546 1.870 1.563 0.412
76.832 135.000 1.774 1.472 0.412
81.767 123.906 1.963 1.838 0.412
73.468 205.346 2.073 1.557 0.412
77.776 180.526 1.953 2.062 0.412
77.302 176.455 1.912 1.783 0.412
70.728 222.161 2.441 1.552 0.412
71.850 153.911 1.207 1.437 0.412
75.736 182.255 1.960 1.998 0.413
75.947 161.854 1.870 1.683 0.413
77.851 80.972 1.595 1.694 0.413
72.941 215.889 2.001 1.534 0.413
80.312 41.248 1.787 2.040 0.413
76.454 148.548 1.420 1.464 0.413
75.087 160.201 1.824 1.576 0.413
68.465 182.698 nan 1.678 0.413
75.933 68.962 1.764 1.595 0.413
79.615 150.945 1.997 1.514 0.413
78.369 197.387 2.069 1.702 0.413
67.762 298.773 1.005 1.412 0.413
75.648 74.116 1.580 1.500 0.413
77.506 191.915 1.980 2.117 0.414
75.973 23.078 0.856 1.876 0.414
76.275 214.340 2.074 1.692 0.414
74.392 180.412 1.999 1.831 0.414
66.170 301.057 1.034 1.275 0.414
78.552 171.552 1.868 1.697 0.414
75.424 186.633 1.933 1.652 0.414
75.901 213.311 2.044 1.793 0.414
72.528 293.102 1.258 1.163 0.414
79.698 292.380 1.181 1.640 0.415
73.673 205.684 2.051 1.667 0.415
70.086 222.252 2.552 1.580 0.415
84.031 113.199 2.074 1.955 0.415
71.381 214.170 2.024 1.679 0.415
74.598 135.000 1.987 1.326 0.415
80.020 214.939 2.340 2.037 0.415
82.576 123.930 2.024 1.840 0.415
80.286 106.763 1.794 1.423 0.415
69.968 239.257 nan 1.534 0.415
78.717 207.838 2.171 1.668 0.416
74.750 210.530 1.961 1.706 0.416
77.369 217.786 2.223 1.599 0.416
80.880 142.989 2.010 1.720 0.416
67.467 297.719 nan 1.234 0.416
70.856 216.399 2.089 1.602 0.416
77.776 179.474 1.946 1.809 0.417
72.022 156.801 1.549 1.518 0.417
77.591 170.112 1.847 1.923 0.417
82.937 64.654 2.357 1.754 0.417
81.491 106.049 2.012 1.536 0.417
75.378 204.007 1.981 1.962 0.418
71.127 212.838 1.941 1.687 0.418
75.036 176.129 1.941 1.868 0.419
75.080 155.556 1.774 1.961 0.419
80.619 29.320 2.135 1.977 0.419
78.797 161.928 1.904 1.738 0.419
80.491 134.045 1.930 1.745 0.419
74.324 301.527 0.875 1.526 0.419
82.922 94.538 2.160 1.583 0.419
82.699 147.529 2.158 2.066 0.419
71.549 186.649 1.511 1.660 0.419
78.213 152.216 1.935 1.933 0.419
70.093 167.928 1.512 1.630 0.420
76.771 39.495 1.080 2.038 0.420
66.782 194.913 nan 1.513 0.420
79.698 171.870 1.896 1.677 0.420
73.441 216.170 2.014 1.629 0.420
78.162 84.019 1.602 2.020 0.420
81.724 50.492 2.589 1.723 0.420
72.657 197.731 1.806 1.830 0.420
75.926 195.255 1.977 1.916 0.420
72.346 155.556 1.540 1.618 0.420
80.501 162.848 1.986 1.607 0.420
74.275 155.082 1.732 1.673 0.421
72.701 173.660 1.900 1.861 0.421
74.985 205.224 1.947 1.882 0.421
81.724 140.492 2.074 1.619 0.421
80.727 118.113 1.903 1.623 0.421
72.950 174.327 1.912 1.971 0.421
77.863 141.754 1.780 1.968 0.422
80.365 81.304 2.082 1.832 0.422
77.989 92.675 1.773 1.470 0.422
73.946 222.732 2.283 1.892 0.422
72.045 65.200 1.542 1.359 0.422
74.162 181.219 2.003 1.803 0.422
83.385 87.089 2.238 1.755 0.422
74.204 212.221 1.940 1.791 0.422
75.673 185.845 1.939 1.725 0.422
83.168 89.061 2.226 1.699 0.422
77.494 150.446 1.821 1.527 0.422
72.008 287.076 1.373 1.438 0.422
80.727 101.853 1.821 1.633 0.423
73.977 207.104 2.004 1.727 0.423
80.010 136.818 1.936 1.561 0.423
68.438 192.367 1.553 1.542 0.423
73.939 180.401 2.013 1.685 0.424
75.595 206.365 2.003 1.826 0.424
75.493 207.160 1.992 1.776 0.424
79.950 172.954 1.919 1.661 0.424
67.159 297.956 nan 1.092 0.424
77.266 174.440 1.890 1.739 0.424
70.630 295.821 1.207 1.306 0.425
78.739 43.386 1.511 1.690 0.425
78.039 128.911 1.763 1.458 0.425
82.317 149.323 2.167 1.661 0.425
80.549 169.756 1.952 1.631 0.425
70.601 165.561 1.659 1.484 0.425
80.996 106.631 2.020 1.537 0.425
75.375 199.269 1.994 2.240 0.425
78.811 37.674 1.620 1.686 0.426
71.940 171.769 1.863 1.771 0.426
78.086 144.964 1.850 1.536 0.426
74.340 202.335 1.981 1.820 0.426
74.178 207.474 1.985 1.604 0.426
73.974 205.308 2.015 1.723 0.426
74.499 74.454 1.266 1.305 0.426
74.914 133.794 1.941 1.278 0.427
78.717 152.162 1.959 1.628 0.427
74.844 180.424 1.986 1.804 0.427
78.399 124.765 1.752 1.451 0.427
77.088 129.359 1.691 1.506 0.428
74.578 208.244 1.959 1.836 0.428
81.143 124.695 1.921 1.707 0.428
81.694 100.098 1.994 1.681 0.428
78.672 358.299 2.070 1.578 0.428
74.667 256.880 1.934 1.382 0.428
73.804 198.184 1.939 1.965 0.428
73.306 216.793 2.031 1.698 0.428
71.441 205.478 1.470 1.899 0.429
76.176 176.743 1.929 1.837 0.429
81.550 141.459 2.062 1.720 0.429
70.538 180.331 0.778 1.552 0.429
78.256 137.322 1.915 1.586 0.429
69.851 238.707 nan 1.583 0.430
78.438 160.159 1.915 1.690 0.430
74.340 218.596 2.121 1.888 0.430
68.942 180.919 nan 1.592 0.431
71.441 212.631 1.945 1.922 0.431
81.761 82.972 2.326 1.837 0.431
71.203 167.211 1.797 1.507 0.431
83.392 89.029 2.230 1.676 0.431
80.517 35.380 1.833 1.923 0.431
75.983 75.630 1.612 1.794 0.431
81.315 83.333 2.379 1.689 0.431
81.562 84.668 2.377 1.803 0.432
81.092 83.501 2.429 1.749 0.432
76.991 209.438 2.097 1.739 0.432
65.128 320.894 nan 1.749 0.432
72.130 170.952 1.821 1.595 0.432
79.845 169.186 1.886 1.793 0.432
70.982 192.639 1.597 1.737 0.433
71.041 165.222 1.654 1.490 0.433
79.576 179.384 2.022 1.845 0.433
72.456 154.584 1.515 1.486 0.433
79.219 134.157 1.906 1.660 0.433
78.317 37.200 1.469 1.999 0.433
72.285 219.852 2.182 1.599 0.433
68.908 183.366 1.424 1.654 0.433
78.451 179.444 1.972 1.914 0.434
75.786 128.589 1.723 1.458 0.434
69.400 180.313 0.974 1.660 0.434
77.959 175.192 1.916 1.776 0.434
78.874 175.956 1.956 1.778 0.434
73.564 65.362 1.353 1.480 0.434
77.349 75.101 1.602 1.570 0.434
73.766 298.516 1.179 1.428 0.434
80.991 111.140 1.985 1.615 0.434
73.007 163.482 1.752 1.557 0.434
76.514 73.072 1.620 1.690 0.435
67.111 300.480 1.010 1.199 0.435
72.944 66.306 1.600 1.411 0.435
81.816 92.353 1.693 1.746 0.435
80.005 120.303 1.871 1.497 0.436
71.918 164.495 1.680 1.643 0.436
71.152 193.456 1.617 1.850 0.436
71.808 215.949 2.037 1.546 0.436
59.933 158.559 0.558 0.960 0.436
62.229 191.035 0.724 1.703 0.436
70.888 292.490 nan 1.583 0.436
74.585 290.019 1.393 1.727 0.437
80.117 119.181 1.882 1.423 0.437
81.194 143.276 2.036 1.707 0.437
72.944 156.306 1.662 1.945 0.437
78.386 130.301 1.806 1.466 0.437
76.627 183.366 1.958 1.712 0.437
68.161 299.342 1.038 1.551 0.437
79.905 157.135 1.975 1.700 0.437
71.632 208.918 1.901 1.685 0.437
73.484 181.169 2.037 1.828 0.437
75.462 214.303 2.034 1.684 0.437
71.356 233.337 2.386 1.615 0.437
76.375 149.845 1.498 1.672 0.437
77.393 156.400 1.927 1.926 0.437
75.897 154.047 1.719 1.907 0.437
71.296 172.747 2.032 1.780 0.438
82.987 128.517 2.095 1.801 0.438
80.678 166.799 1.973 1.727 0.438
80.991 190.751 2.186 1.797 0.438
80.624 165.466 1.978 1.711 0.438
72.490 216.649 2.029 1.653 0.438
75.080 204.444 1.956 1.818 0.439
71.458 171.280 1.913 1.836 0.439
76.060 202.230 2.025 1.685 0.439
78.806 187.481 2.031 1.765 0.439
82.495 89.145 2.138 1.953 0.439
68.697 296.701 1.008 1.236 0.439
74.804 72.368 1.369 1.376 0.439
72.625 216.055 2.008 1.736 0.440
75.694 205.560 2.010 1.855 0.440
74.003 285.890 1.458 1.464 0.440
75.479 209.141 1.996 1.692 0.440
74.985 258.354 1.973 1.591 0.440
71.541 207.970 1.766 1.850 0.441
64.309 191.409 0.990 1.558 0.441
75.662 71.281 1.728 1.408 0.441
70.311 180.327 1.064 1.635 0.441
77.061 184.475 1.965 1.847 0.441
74.227 257.250 2.007 1.710 0.441
76.143 148.241 1.283 1.536 0.441
71.918 167.433 1.753 1.417 0.442
72.130 189.048 1.633 1.761 0.442
76.514 196.928 1.985 1.925 0.442
78.739 133.386 1.879 1.661 0.442
80.173 82.794 2.144 1.845 0.443
72.528 193.768 1.792 1.970 0.443
82.733 61.460 2.476 1.752 0.443
74.162 218.089 2.100 1.742 0.443
76.767 172.694 1.876 1.776 0.443
73.735 256.827 2.003 1.547 0.443
79.029 187.633 2.046 1.710 0.443
75.958 79.408 1.646 1.370 0.443
79.751 76.724 1.776 1.356 0.443
79.678 41.479 1.671 1.393 0.444
73.121 210.833 2.033 1.609 0.444
75.029 190.804 1.963 1.951 0.444
70.365 172.427 1.565 1.952 0.444
80.005 30.303 2.348 1.850 0.444
78.766 36.069 1.653 1.662 0.444
75.292 206.761 1.972 1.724 0.444
81.749 48.302 2.453 1.649 0.444
68.582 298.586 1.082 1.400 0.444
77.821 143.236 1.749 1.802 0.445
81.822 103.465 2.012 1.654 0.445
