################## FYI, April 2013 values
### Lats,Lons,PIOMAS SIT,CS2U SIT,CS2C SIT
71.430 267.571 1.793 1.885 1.266
87.112 35.538 2.047 2.070 1.266
86.237 112.751 2.080 2.013 1.266
85.344 117.181 2.072 2.038 1.267
71.342 206.102 1.803 2.179 1.267
70.407 227.793 2.435 1.896 1.267
72.701 186.340 2.083 2.311 1.267
83.059 197.850 2.273 2.143 1.267
71.898 232.063 1.831 2.307 1.267
82.845 107.301 2.107 2.008 1.268
85.322 111.038 2.079 2.055 1.268
75.083 61.699 1.685 1.418 1.268
87.647 182.726 2.087 2.054 1.268
86.345 27.350 1.990 2.104 1.268
83.161 140.315 2.013 2.170 1.269
86.345 49.970 2.031 2.024 1.269
87.626 45.000 2.071 2.096 1.269
71.119 259.359 1.985 1.801 1.269
71.724 197.543 2.008 2.107 1.269
83.507 135.000 2.028 2.062 1.270
85.001 124.046 2.058 1.977 1.270
77.551 259.095 1.557 1.923 1.270
80.422 151.336 1.986 2.176 1.270
85.237 113.552 2.077 1.920 1.270
83.931 119.876 2.050 1.968 1.270
78.434 163.673 1.945 2.076 1.271
73.166 168.840 2.669 2.216 1.271
83.616 164.745 2.037 2.272 1.271
85.542 118.496 2.070 2.000 1.271
76.664 169.824 1.978 2.121 1.271
83.981 136.507 2.034 2.062 1.271
80.841 172.266 1.982 2.145 1.272
73.673 152.554 3.100 2.787 1.272
86.737 5.906 2.082 1.963 1.273
84.814 13.736 1.932 2.108 1.273
84.315 122.125 2.051 2.006 1.273
73.197 121.884 nan 2.241 1.273
86.737 174.094 2.044 2.122 1.273
72.165 171.666 2.413 2.009 1.273
71.266 172.064 2.286 1.956 1.273
75.158 167.330 2.180 2.086 1.273
82.349 107.904 2.177 2.001 1.273
86.752 181.975 2.089 2.187 1.274
72.971 221.791 2.431 1.942 1.274
85.679 36.573 1.975 2.121 1.275
87.423 92.490 2.106 2.104 1.275
83.015 131.100 2.027 1.981 1.275
85.621 175.601 2.057 2.238 1.275
86.976 177.879 2.064 2.065 1.275
82.429 187.651 2.120 1.930 1.275
73.022 166.607 2.829 1.963 1.275
78.218 163.980 1.946 2.177 1.275
86.830 47.862 2.052 2.085 1.275
74.079 153.616 3.163 2.015 1.275
82.529 139.865 2.006 2.113 1.275
74.140 169.804 2.438 2.055 1.275
84.941 114.864 2.075 2.004 1.275
76.794 353.660 1.506 1.989 1.275
86.171 195.255 2.206 2.124 1.276
81.890 122.593 2.065 1.944 1.276
73.851 174.012 2.211 2.047 1.276
73.343 167.932 2.698 2.062 1.276
71.940 197.758 2.007 2.007 1.276
73.367 207.777 1.958 2.115 1.276
72.429 219.289 2.474 2.246 1.276
80.286 101.310 3.117 2.024 1.277
84.814 122.661 2.056 2.067 1.277
81.443 133.939 2.011 2.089 1.277
72.968 165.872 2.879 2.023 1.277
85.785 100.713 2.078 2.054 1.277
83.317 188.673 2.154 2.377 1.278
80.581 147.633 1.987 2.185 1.278
86.528 181.848 2.091 2.128 1.278
83.272 18.435 1.798 1.910 1.278
72.011 258.830 1.061 1.747 1.278
87.584 76.608 2.108 2.087 1.278
77.065 348.495 1.193 1.994 1.279
61.513 188.452 0.856 2.406 1.279
82.720 0.881 nan 1.997 1.279
73.939 196.661 1.761 1.974 1.279
81.508 149.036 1.959 2.066 1.279
86.927 56.889 2.065 1.997 1.279
86.387 16.189 2.000 2.099 1.279
75.368 343.511 0.927 1.944 1.280
73.478 135.551 1.798 1.829 1.280
78.213 207.784 2.296 2.163 1.280
81.143 108.435 2.415 2.030 1.280
78.619 153.687 2.084 2.303 1.280
71.918 167.433 2.811 2.010 1.280
75.865 163.867 2.117 2.046 1.280
83.672 166.701 2.041 2.156 1.280
76.902 208.101 2.154 2.239 1.281
76.038 166.522 2.075 2.067 1.281
74.003 159.020 2.882 2.041 1.281
85.398 175.815 2.062 2.118 1.281
80.700 359.310 nan 2.019 1.281
72.008 162.924 2.875 1.788 1.281
85.123 189.246 2.184 2.093 1.281
74.340 231.404 1.965 1.815 1.282
71.774 158.658 2.709 2.000 1.282
77.458 347.082 0.991 2.002 1.282
75.138 201.721 1.834 2.084 1.282
85.679 163.443 1.982 2.198 1.282
71.152 198.435 2.041 2.085 1.282
82.232 114.717 2.097 1.914 1.282
81.761 136.102 2.008 2.024 1.282
86.030 40.426 1.996 2.066 1.282
85.365 127.147 2.050 2.076 1.283
86.737 112.166 2.087 2.023 1.283
83.302 141.789 2.012 2.037 1.283
84.048 163.610 2.029 2.287 1.284
86.387 73.811 2.070 2.093 1.284
74.928 158.595 2.434 2.100 1.284
72.802 166.781 2.828 2.013 1.284
79.219 152.103 2.062 2.199 1.284
80.010 3.215 1.551 1.775 1.284
82.838 116.966 2.054 1.994 1.285
72.036 135.000 1.886 1.784 1.285
80.781 163.768 1.954 2.234 1.285
64.136 22.870 nan 1.640 1.285
81.143 2.175 1.648 2.057 1.285
80.946 130.986 2.021 1.974 1.285
72.499 174.472 2.208 2.151 1.285
84.124 120.964 2.049 1.977 1.285
70.264 223.614 2.745 2.174 1.285
82.174 99.058 2.315 2.001 1.286
70.763 217.875 2.318 1.971 1.286
80.819 23.749 nan 1.923 1.286
86.485 9.162 2.047 2.093 1.286
85.312 33.311 1.947 2.047 1.287
73.657 342.810 0.861 2.292 1.287
70.917 174.928 1.709 2.085 1.287
74.844 157.805 2.531 2.029 1.287
74.372 160.263 2.647 2.202 1.287
74.301 173.841 2.146 2.045 1.287
71.367 198.654 2.040 2.043 1.288
82.495 359.145 nan 1.998 1.288
77.238 167.307 1.966 2.102 1.288
80.427 141.654 2.003 2.057 1.288
71.538 194.459 2.022 2.145 1.288
80.946 192.144 2.147 2.125 1.288
83.279 10.561 1.851 2.076 1.288
81.694 10.098 1.672 2.056 1.289
83.648 130.711 2.036 1.975 1.289
79.781 158.782 1.950 2.211 1.289
71.179 183.769 3.241 2.327 1.289
79.280 111.468 2.595 1.984 1.289
73.657 162.810 2.814 1.956 1.289
86.959 96.340 2.096 2.090 1.289
82.630 143.653 1.995 2.076 1.289
84.727 183.652 2.142 2.222 1.289
86.959 186.340 2.114 2.204 1.289
86.616 55.784 2.051 2.030 1.290
79.112 92.951 nan 2.406 1.290
79.811 150.333 2.028 2.171 1.290
68.558 186.938 3.630 2.582 1.290
83.453 192.848 2.208 1.949 1.290
70.081 180.971 3.255 2.203 1.291
71.296 219.144 2.577 1.996 1.291
76.683 150.195 2.234 2.258 1.291
75.546 166.072 2.136 2.130 1.291
80.991 349.249 2.097 2.129 1.291
78.416 205.821 2.281 2.836 1.291
75.053 157.479 2.476 2.095 1.292
87.182 96.843 2.101 2.050 1.292
87.801 75.256 2.106 2.122 1.292
78.694 149.621 2.110 2.166 1.293
73.573 215.538 2.246 2.116 1.293
80.830 144.951 1.984 2.047 1.293
84.065 144.211 2.022 2.219 1.293
84.971 106.821 2.076 2.054 1.293
83.696 160.278 2.019 2.116 1.294
72.581 166.950 2.831 1.999 1.294
74.178 154.344 3.115 2.065 1.294
71.370 185.194 3.017 2.190 1.294
87.605 52.595 2.081 2.069 1.294
81.081 147.308 1.968 2.070 1.294
87.309 196.928 2.173 2.132 1.295
82.733 118.540 2.053 1.932 1.295
87.026 160.201 1.996 2.159 1.295
71.521 209.529 2.471 2.215 1.295
84.596 140.042 2.025 2.016 1.296
77.010 286.557 1.034 2.272 1.296
85.809 145.886 2.007 2.145 1.296
80.996 196.631 2.230 2.024 1.297
77.329 259.287 1.619 2.076 1.297
70.617 241.204 nan 1.929 1.298
73.757 215.998 2.256 2.161 1.298
70.559 221.716 2.658 2.202 1.298
79.351 180.603 1.980 2.224 1.298
86.752 88.025 2.095 2.113 1.298
81.990 159.538 1.992 2.060 1.298
75.969 178.625 1.858 2.056 1.299
84.280 183.366 2.139 2.102 1.299
77.494 150.446 2.127 2.304 1.299
69.575 336.967 nan 1.945 1.299
73.306 216.793 2.335 2.197 1.299
83.476 129.428 2.035 2.082 1.300
81.132 153.759 1.958 2.310 1.300
72.645 172.185 2.408 2.021 1.300
83.719 168.690 2.044 2.177 1.301
87.182 83.157 2.103 2.127 1.301
81.580 123.056 2.074 2.017 1.301
83.059 190.222 2.163 2.233 1.301
68.286 332.504 nan 2.184 1.301
85.857 51.582 2.012 2.166 1.302
81.921 196.928 2.258 2.031 1.302
83.124 163.926 2.039 2.317 1.302
82.576 146.070 1.980 2.114 1.303
81.115 131.934 2.016 2.009 1.303
73.920 158.273 2.920 2.006 1.303
85.737 119.932 2.067 2.077 1.303
81.143 357.825 1.768 2.324 1.303
84.737 23.839 1.871 2.091 1.304
87.236 31.759 2.029 2.156 1.304
71.704 223.008 2.467 2.164 1.304
71.203 167.211 2.659 2.003 1.305
76.089 155.709 2.212 2.206 1.305
74.717 167.699 2.299 2.139 1.305
86.318 160.463 1.974 2.298 1.305
70.672 169.606 2.236 2.041 1.305
81.149 0.725 nan 1.967 1.306
69.170 180.929 2.136 2.018 1.306
87.647 64.654 2.094 2.081 1.306
84.540 105.461 2.073 2.007 1.306
57.098 203.822 nan 2.452 1.306
83.272 108.435 2.075 2.037 1.306
83.981 170.362 2.048 2.111 1.306
76.737 171.733 1.948 2.241 1.306
86.676 45.000 2.036 2.068 1.307
70.093 167.928 1.825 2.002 1.307
73.349 74.745 nan 1.766 1.307
74.401 170.470 2.291 2.103 1.307
77.714 354.237 1.546 2.181 1.308
87.309 73.072 2.096 2.116 1.308
82.002 142.970 1.988 2.083 1.308
83.939 154.855 1.990 2.270 1.309
67.753 189.033 2.871 2.383 1.309
84.289 181.123 2.119 2.256 1.309
83.752 126.254 2.040 2.029 1.309
83.008 148.092 1.977 2.107 1.309
86.304 125.134 2.060 2.125 1.309
85.610 109.359 2.080 1.991 1.309
74.076 173.928 2.183 2.035 1.310
86.030 111.501 2.080 1.968 1.310
74.847 170.189 2.137 2.123 1.311
77.955 35.910 1.135 2.080 1.311
83.824 135.000 2.032 2.141 1.311
82.699 110.659 2.100 2.094 1.311
72.088 166.574 2.869 2.061 1.311
68.467 293.749 nan 1.792 1.311
83.161 129.685 2.031 2.030 1.311
82.135 197.403 2.268 1.941 1.312
81.580 183.814 2.070 2.010 1.312
76.401 183.311 1.806 2.188 1.312
77.393 156.400 2.127 2.293 1.312
81.432 115.560 2.143 2.019 1.312
71.985 201.602 2.112 2.190 1.312
69.991 174.514 nan 2.101 1.312
74.887 166.686 2.254 2.240 1.313
71.395 202.380 2.234 2.208 1.313
82.720 359.119 nan 2.099 1.313
87.463 41.424 2.068 2.057 1.313
79.920 151.440 2.012 2.252 1.313
71.458 171.280 2.401 2.133 1.313
71.057 201.233 2.012 3.582 1.313
83.616 142.125 2.018 2.104 1.314
84.440 25.017 1.853 2.160 1.314
84.377 12.653 1.916 2.048 1.314
85.737 156.801 1.967 2.161 1.314
85.737 113.199 2.077 2.120 1.314
75.797 153.232 2.570 2.171 1.315
79.576 180.616 1.992 2.072 1.315
86.081 178.363 2.072 2.171 1.315
70.417 241.521 nan 1.994 1.315
86.443 204.146 2.259 2.187 1.315
81.269 146.514 1.969 2.036 1.315
83.385 146.041 2.000 2.188 1.315
84.298 133.409 2.038 2.077 1.316
72.528 166.232 2.869 2.100 1.316
70.365 187.573 3.099 2.369 1.316
87.094 15.642 2.036 2.087 1.316
80.667 4.821 1.612 1.909 1.316
76.016 234.142 2.381 2.057 1.317
71.507 197.333 2.004 2.084 1.317
71.009 171.486 2.344 2.102 1.317
79.475 172.042 1.944 2.338 1.317
83.736 118.856 2.048 2.060 1.317
73.908 176.399 2.075 2.170 1.317
87.236 68.629 2.090 2.189 1.317
85.113 110.095 2.077 2.094 1.318
74.985 168.354 2.155 2.140 1.318
83.752 143.746 2.017 2.170 1.318
73.206 158.412 2.939 2.113 1.319
80.896 166.477 1.964 2.109 1.319
86.752 91.975 2.094 2.089 1.319
87.026 70.201 2.086 2.136 1.320
82.845 162.699 2.032 2.208 1.320
79.995 184.497 2.025 2.131 1.320
70.710 256.855 nan 1.771 1.320
87.404 97.431 2.106 2.141 1.320
74.988 152.860 3.185 2.001 1.320
81.473 350.166 2.434 2.001 1.320
77.143 35.770 1.088 2.150 1.320
76.060 157.770 2.146 2.110 1.320
72.911 292.011 1.425 1.925 1.320
82.937 177.274 2.058 2.260 1.321
84.614 136.685 2.031 2.087 1.321
73.318 171.870 2.438 2.174 1.321
73.097 220.147 2.439 2.223 1.321
75.431 158.772 2.272 2.104 1.321
71.884 267.510 1.808 1.988 1.321
79.576 359.384 nan 1.994 1.321
86.943 66.251 2.079 2.079 1.322
71.671 181.054 2.193 2.012 1.322
74.220 343.887 0.953 2.472 1.322
86.616 124.216 2.066 2.048 1.322
70.083 179.676 2.737 2.070 1.322
85.237 150.422 1.999 2.186 1.323
80.869 173.660 1.989 2.149 1.323
85.442 114.677 2.077 2.020 1.323
86.237 149.621 2.006 2.148 1.323
83.964 130.486 2.040 2.072 1.325
76.298 163.346 2.097 2.033 1.325
87.366 192.265 2.147 2.188 1.325
86.616 145.784 2.024 2.196 1.325
74.585 169.509 2.277 2.183 1.325
84.504 183.504 2.141 2.111 1.325
74.614 346.065 0.992 2.229 1.325
86.661 13.570 2.022 2.102 1.326
76.420 178.580 1.861 2.402 1.326
83.640 153.886 1.985 2.044 1.326
82.630 106.783 2.150 2.056 1.326
81.834 153.083 1.957 2.249 1.326
78.806 209.389 2.373 2.181 1.326
71.217 268.971 1.791 1.866 1.327
80.066 191.056 2.094 2.101 1.327
77.526 33.261 1.079 2.000 1.327
86.224 101.976 2.085 2.148 1.327
74.654 163.421 2.370 2.227 1.327
69.350 54.317 0.417 2.010 1.327
73.257 215.716 2.284 2.072 1.327
68.884 294.242 1.133 2.120 1.327
81.921 135.000 2.012 2.030 1.328
87.146 191.310 2.144 2.209 1.328
74.362 169.658 2.358 2.141 1.328
85.398 41.055 1.966 2.106 1.328
85.845 117.255 2.072 2.029 1.328
84.116 111.194 2.066 2.019 1.328
83.890 103.782 2.068 1.937 1.328
86.443 102.724 2.089 2.128 1.329
74.588 162.621 2.432 2.118 1.329
87.146 41.820 2.053 2.140 1.329
82.395 133.807 2.018 2.112 1.330
76.844 168.690 1.977 2.102 1.330
68.303 187.457 3.528 2.128 1.330
86.737 95.906 2.092 2.086 1.330
73.416 158.127 2.934 2.041 1.331
71.356 196.468 1.981 2.097 1.331
81.286 135.000 2.009 2.019 1.331
81.234 141.226 1.993 2.276 1.331
71.370 211.675 2.510 2.236 1.331
74.178 170.605 2.370 2.117 1.331
73.508 58.367 nan 1.884 1.332
81.580 146.944 1.965 2.190 1.332
71.940 171.769 2.376 2.101 1.332
83.554 197.176 2.263 2.009 1.332
74.220 163.887 2.582 2.149 1.332
82.845 140.080 2.009 2.195 1.333
83.339 196.607 2.254 2.058 1.333
85.857 141.582 2.015 2.171 1.333
81.761 133.898 2.013 2.030 1.333
83.569 125.074 2.037 2.046 1.334
86.005 11.310 2.015 2.047 1.334
72.187 192.019 2.063 2.108 1.334
82.232 185.793 2.097 2.231 1.334
73.564 167.768 2.673 2.120 1.334
83.640 26.114 1.808 2.090 1.335
86.601 17.241 2.011 2.150 1.335
83.616 127.875 2.038 2.061 1.336
81.455 145.685 1.973 2.193 1.336
83.890 193.782 2.225 2.175 1.336
82.866 132.455 2.024 2.087 1.336
70.402 232.933 1.169 2.059 1.336
71.654 198.213 2.021 2.150 1.337
76.979 157.190 2.145 1.828 1.337
75.330 238.134 1.203 2.218 1.337
82.028 114.044 2.115 2.026 1.337
85.031 165.651 2.004 2.298 1.337
84.107 141.170 2.025 2.101 1.337
78.920 168.917 1.911 2.315 1.338
84.689 124.695 2.051 2.083 1.338
86.737 120.964 2.072 2.046 1.338
78.149 32.638 1.136 2.112 1.338
82.002 127.030 2.039 2.118 1.338
84.624 121.373 2.057 2.074 1.338
70.217 341.771 0.856 1.947 1.339
75.292 153.239 2.941 1.972 1.339
83.438 143.326 2.010 2.128 1.339
75.584 155.630 2.464 2.395 1.339
87.404 7.431 2.075 2.110 1.339
73.188 165.685 2.844 2.155 1.340
70.617 208.796 nan 1.896 1.340
70.749 225.947 2.389 2.186 1.340
85.041 151.699 1.993 2.159 1.340
60.094 191.140 0.857 2.081 1.340
80.117 119.181 2.173 2.086 1.341
87.443 66.801 2.091 2.118 1.341
70.308 179.018 1.895 2.167 1.341
87.112 54.462 2.069 2.128 1.341
86.485 127.235 2.056 2.061 1.341
82.699 131.269 2.025 2.049 1.341
82.389 147.011 1.969 2.359 1.342
85.398 161.565 1.977 2.219 1.342
86.799 53.531 2.056 2.132 1.342
84.737 141.911 2.021 2.217 1.342
83.672 193.299 2.216 2.049 1.342
73.407 165.493 2.803 2.125 1.343
84.559 143.366 2.019 2.232 1.343
82.775 198.997 2.294 2.065 1.343
71.690 158.003 2.622 2.028 1.343
70.045 167.296 1.971 1.960 1.344
85.143 115.974 2.073 2.072 1.344
78.478 169.346 1.913 2.206 1.344
87.647 87.274 2.113 2.198 1.345
83.499 137.793 2.024 2.116 1.345
82.455 174.036 2.035 2.258 1.346
82.556 135.000 2.017 2.078 1.346
77.591 260.112 0.932 1.848 1.346
86.646 154.290 1.999 2.164 1.346
86.304 178.264 2.070 2.265 1.346
83.332 130.914 2.031 2.072 1.346
70.757 181.675 2.149 2.359 1.347
87.043 60.524 2.074 2.126 1.347
86.237 120.379 2.068 2.104 1.348
76.875 161.565 2.088 2.179 1.348
84.559 126.634 2.048 2.079 1.348
86.359 45.000 2.022 2.172 1.348
84.862 191.310 2.207 2.136 1.348
72.305 59.036 1.587 1.970 1.349
75.261 157.145 2.444 2.251 1.349
72.354 133.968 1.497 1.846 1.349
87.309 45.000 2.061 2.128 1.350
84.485 95.826 2.042 2.049 1.350
81.779 199.916 2.314 2.109 1.350
86.514 132.397 2.045 2.120 1.350
85.930 121.504 2.064 2.121 1.350
86.042 8.130 2.055 2.117 1.351
82.200 158.962 1.997 2.358 1.351
75.070 233.561 1.880 1.886 1.351
69.929 161.362 nan 2.078 1.351
74.764 168.524 2.242 2.135 1.352
86.042 135.000 2.029 2.127 1.352
63.906 180.248 1.573 2.087 1.352
85.821 159.624 1.966 2.162 1.352
72.852 164.416 2.933 2.080 1.353
72.517 134.479 1.591 1.911 1.353
82.810 127.405 2.032 2.122 1.353
86.943 113.749 2.086 2.140 1.353
74.516 211.961 2.057 2.193 1.353
82.180 128.019 2.033 2.094 1.354
87.094 105.642 2.101 2.073 1.354
86.528 110.772 2.085 2.134 1.354
86.106 161.565 1.970 2.282 1.354
76.729 162.790 2.079 2.241 1.354
69.385 182.191 3.943 2.187 1.354
76.435 159.167 2.123 2.192 1.355
70.217 241.832 nan 2.229 1.355
76.562 157.932 2.140 2.106 1.355
67.197 186.528 2.444 2.663 1.355
75.811 171.357 2.017 2.078 1.356
86.429 147.804 2.014 2.279 1.356
82.475 165.343 2.025 2.221 1.356
84.065 181.081 2.117 2.277 1.356
86.171 105.255 2.084 2.067 1.357
70.168 173.157 1.340 2.138 1.357
82.046 180.807 2.053 2.213 1.357
79.571 290.772 0.955 1.837 1.358
83.438 126.674 2.035 2.135 1.358
72.253 194.300 1.973 2.149 1.358
72.802 221.292 2.449 2.081 1.359
72.678 168.398 2.729 2.103 1.359
84.193 160.866 2.013 2.274 1.359
72.926 210.446 2.062 2.218 1.359
72.728 160.622 2.929 1.959 1.359
81.785 5.477 1.731 1.930 1.359
84.814 193.736 2.229 2.254 1.359
71.870 161.565 2.847 2.099 1.360
81.149 359.275 nan 2.064 1.360
83.554 162.824 2.033 2.232 1.360
87.146 48.180 2.065 2.130 1.361
82.258 165.763 2.019 2.215 1.361
81.408 140.290 1.997 2.215 1.361
86.042 171.870 2.025 2.282 1.361
86.318 109.537 2.086 2.116 1.361
87.146 11.310 2.050 2.219 1.361
87.094 195.642 2.173 2.290 1.362
83.453 167.152 2.043 2.142 1.363
86.119 33.232 1.997 2.163 1.363
87.200 2.291 2.114 2.039 1.363
77.551 169.095 1.935 2.199 1.363
85.737 13.671 1.983 2.196 1.363
84.504 123.366 2.051 2.082 1.364
81.356 108.905 2.341 2.061 1.364
85.564 137.045 2.025 2.104 1.364
87.366 12.265 2.053 2.139 1.364
80.112 156.631 1.962 2.240 1.365
72.763 57.242 2.466 2.085 1.365
86.993 45.000 2.050 2.153 1.365
74.156 163.106 2.641 2.141 1.365
87.200 177.709 2.066 2.204 1.365
82.692 164.899 2.031 2.269 1.365
71.716 171.870 2.346 2.109 1.366
87.200 357.709 2.155 2.090 1.366
84.107 128.830 2.042 2.048 1.366
75.083 208.301 1.976 2.027 1.367
74.774 213.573 2.124 2.233 1.367
86.068 175.101 2.044 2.222 1.367
74.003 164.110 2.688 2.116 1.367
71.755 57.583 1.597 2.049 1.367
85.248 105.018 2.077 2.137 1.368
74.585 159.981 2.548 2.215 1.368
72.034 223.986 2.413 2.144 1.368
81.024 114.326 2.199 2.009 1.369
71.563 57.958 1.658 2.061 1.369
72.036 217.372 2.462 2.155 1.369
87.626 8.130 2.075 2.148 1.369
82.965 13.815 1.801 2.088 1.369
87.146 205.560 2.228 2.171 1.369
84.971 163.179 1.993 2.149 1.369
79.112 357.049 1.477 2.067 1.369
73.704 181.975 1.970 2.156 1.369
80.700 111.930 2.323 2.064 1.369
72.456 191.454 2.013 2.137 1.370
70.760 167.508 2.464 2.129 1.370
84.756 163.887 2.003 2.216 1.370
84.158 192.171 2.214 2.221 1.370
83.931 127.504 2.042 2.164 1.370
83.981 133.493 2.038 2.114 1.370
72.187 167.981 2.781 2.094 1.371
87.366 102.265 2.106 2.116 1.371
83.183 132.337 2.028 2.146 1.372
87.347 62.354 2.084 2.096 1.372
74.654 343.421 0.958 1.930 1.373
84.014 97.524 2.044 2.113 1.373
87.778 49.086 2.089 2.092 1.373
84.540 151.858 1.992 2.247 1.373
86.737 157.834 1.989 2.167 1.373
79.610 156.477 1.978 2.398 1.373
77.591 350.112 1.425 2.200 1.374
69.288 185.928 3.719 2.069 1.374
72.360 167.115 2.831 2.149 1.374
76.290 352.003 1.339 2.433 1.374
83.124 142.943 2.005 2.211 1.375
86.042 118.740 2.070 2.131 1.375
85.051 127.648 2.048 2.166 1.375
86.443 12.724 2.019 2.202 1.375
84.056 176.760 2.079 2.184 1.375
73.623 126.634 nan 1.911 1.376
86.661 50.440 2.046 2.148 1.376
88.068 79.992 2.116 2.146 1.376
86.846 27.474 2.021 2.202 1.376
73.873 207.814 1.936 2.262 1.377
71.384 169.912 2.551 2.114 1.378
86.224 11.976 2.016 2.173 1.378
85.082 131.309 2.041 2.198 1.378
80.716 162.440 1.950 2.374 1.379
74.704 215.440 2.202 2.261 1.379
73.315 223.909 2.357 2.095 1.380
83.235 192.426 2.197 2.089 1.380
75.711 212.816 2.152 2.309 1.380
72.941 160.372 2.952 1.998 1.381
87.309 16.928 2.044 2.132 1.382
72.187 58.416 1.690 2.030 1.382
83.095 8.393 1.870 1.910 1.382
72.819 222.349 2.427 2.195 1.383
71.867 166.739 2.834 2.010 1.383
81.058 195.255 2.204 2.199 1.383
79.016 204.734 2.325 2.375 1.383
70.538 220.781 2.690 2.278 1.383
86.429 122.196 2.067 2.235 1.384
74.516 301.961 0.684 1.888 1.384
85.785 10.713 2.014 2.059 1.385
80.459 192.894 2.140 2.124 1.385
84.245 127.093 2.044 2.114 1.385
84.280 130.236 2.042 2.077 1.386
72.308 233.785 1.788 1.912 1.386
71.604 59.517 1.470 2.091 1.386
73.854 119.597 nan 1.634 1.386
85.564 132.955 2.037 2.173 1.386
72.458 152.942 3.092 2.095 1.387
87.404 187.431 2.120 2.215 1.387
85.113 20.095 1.906 2.225 1.387
86.927 100.491 2.093 2.082 1.387
83.073 145.539 1.994 2.197 1.388
80.240 192.600 2.127 2.203 1.388
86.345 130.030 2.047 2.164 1.388
80.107 189.782 2.078 2.299 1.388
63.537 196.113 nan 2.080 1.389
68.493 333.569 nan 1.993 1.389
70.710 184.347 3.467 2.276 1.389
71.638 164.006 2.801 2.199 1.390
78.069 158.499 2.035 2.228 1.390
83.339 163.393 2.037 2.342 1.390
71.946 57.200 2.017 2.261 1.390
63.834 193.736 0.973 2.254 1.391
71.296 172.747 2.185 2.108 1.391
84.756 196.113 2.251 2.119 1.391
75.641 158.448 2.225 2.155 1.391
85.365 142.853 2.015 2.218 1.392
75.189 152.464 3.095 2.119 1.392
85.431 149.036 2.004 2.234 1.392
69.830 177.122 nan 2.247 1.393
83.197 147.095 1.988 2.188 1.393
70.821 194.607 2.017 2.159 1.393
79.262 166.109 1.920 2.466 1.393
72.616 59.290 1.623 2.054 1.394
84.202 169.992 2.044 2.354 1.394
82.692 105.101 2.162 2.120 1.394
71.425 167.057 2.715 2.117 1.395
84.449 131.730 2.039 2.133 1.395
75.947 341.854 0.583 2.297 1.395
86.814 161.565 1.987 2.303 1.395
82.009 185.631 2.091 2.191 1.395
87.291 51.710 2.072 2.144 1.395
85.185 162.408 1.985 2.216 1.396
81.550 51.459 1.785 2.148 1.396
83.385 177.089 2.068 2.195 1.397
87.847 81.027 2.112 2.174 1.398
79.561 356.923 1.540 2.056 1.398
84.531 157.109 1.985 2.251 1.399
84.766 138.468 2.027 2.140 1.399
74.214 158.728 2.790 2.263 1.399
75.107 166.487 2.193 2.145 1.399
84.737 29.291 1.891 2.236 1.399
82.908 164.427 2.038 2.253 1.399
74.614 166.065 2.366 2.097 1.399
85.322 158.962 1.971 2.386 1.399
85.123 170.754 2.034 2.232 1.399
81.532 152.418 1.955 2.287 1.400
69.603 182.847 3.865 2.499 1.400
85.809 124.114 2.058 2.196 1.400
73.508 170.987 2.480 2.224 1.400
84.931 149.470 2.004 2.153 1.401
86.814 108.435 2.092 2.170 1.402
81.367 2.231 1.698 1.997 1.402
85.398 131.055 2.042 2.203 1.402
81.984 164.604 2.006 2.268 1.403
84.236 97.815 2.047 2.069 1.403
84.931 136.790 2.029 2.190 1.403
71.212 268.285 1.792 2.168 1.403
80.385 143.531 2.002 2.367 1.403
79.108 203.663 2.310 2.267 1.403
73.610 168.536 2.619 2.230 1.404
71.915 59.769 1.444 2.372 1.404
68.388 334.370 nan 1.948 1.404
81.580 3.814 1.712 2.061 1.405
84.422 10.408 1.952 2.048 1.405
71.870 223.493 2.441 2.118 1.405
82.817 149.036 1.967 2.252 1.405
76.661 161.870 2.094 2.215 1.405
87.734 57.095 2.088 2.160 1.406
84.133 138.094 2.032 2.156 1.406
73.791 200.695 1.817 2.068 1.406
74.506 159.201 2.617 2.152 1.406
82.562 198.435 2.285 2.348 1.406
87.871 86.987 2.117 2.232 1.407
83.981 9.638 1.936 2.146 1.407
81.804 176.082 2.024 2.312 1.407
76.577 347.939 1.115 2.081 1.407
81.356 3.715 1.664 2.161 1.407
77.381 210.440 2.260 2.215 1.407
74.797 159.692 2.446 2.247 1.408
85.893 107.447 2.081 2.088 1.408
71.671 221.021 2.524 2.096 1.408
86.145 115.821 2.075 2.224 1.408
84.540 15.461 1.897 2.159 1.409
