################## FYI, April 2012 values
### Lats,Lons,PIOMAS SIT,PIOMAS Snow,CS2U SIT,CS2C SIT
78.069 111.501 1.178 0.015 0.737 0.127
70.824 65.389 0.823 0.024 0.867 0.127
79.698 104.490 1.123 0.021 0.915 0.128
79.196 112.574 1.389 0.027 0.890 0.128
68.486 295.089 1.194 0.025 1.136 0.128
76.420 128.290 1.592 0.032 0.821 0.128
65.973 300.779 1.178 0.037 0.845 0.128
70.272 183.597 3.068 0.071 1.008 0.128
79.337 39.883 0.892 0.043 1.142 0.129
80.629 26.259 1.601 0.121 0.826 0.129
81.166 102.450 1.385 0.029 0.939 0.129
73.873 62.186 0.916 0.031 0.936 0.130
73.747 66.801 0.843 0.023 0.905 0.131
77.689 120.069 1.297 0.021 0.955 0.131
75.818 129.864 1.952 0.042 0.749 0.132
78.961 32.560 1.006 0.047 1.168 0.132
77.014 109.687 0.846 0.006 0.703 0.132
71.241 63.281 0.840 0.024 1.072 0.132
82.930 60.593 1.491 0.086 1.285 0.132
78.650 86.035 1.098 0.025 1.022 0.133
74.804 72.368 0.831 0.017 1.172 0.133
77.088 140.641 1.535 0.023 0.973 0.133
72.852 77.512 nan nan 0.550 0.133
64.124 187.776 nan nan 0.710 0.133
71.932 293.854 1.427 0.105 0.994 0.133
73.626 67.834 0.796 0.020 0.939 0.133
82.078 43.854 1.280 0.116 1.093 0.133
76.034 134.349 1.789 0.029 0.766 0.134
75.991 130.452 1.900 0.039 0.806 0.134
63.063 186.022 0.819 0.025 0.908 0.134
77.369 80.287 0.979 0.025 1.114 0.134
80.204 35.690 1.202 0.074 1.260 0.134
74.333 124.487 1.126 0.029 0.697 0.134
77.438 110.376 0.973 0.010 0.853 0.134
76.593 84.719 0.846 0.015 0.967 0.134
76.514 81.870 0.924 0.021 0.867 0.135
73.034 157.001 2.281 0.042 1.094 0.135
77.710 115.396 1.245 0.018 0.994 0.135
78.421 43.431 0.845 0.040 1.341 0.135
72.807 269.626 1.844 0.089 1.072 0.135
74.897 122.863 2.035 0.051 0.700 0.135
76.593 114.206 1.052 0.014 0.846 0.135
79.126 52.539 0.879 0.048 1.395 0.136
60.455 192.171 1.128 0.058 1.145 0.136
81.115 103.861 1.390 0.031 1.064 0.137
82.040 87.580 1.099 0.021 1.121 0.137
71.119 231.287 2.349 0.046 1.217 0.138
60.903 179.777 1.087 0.045 0.957 0.138
68.835 301.068 1.242 0.056 0.960 0.138
80.991 111.140 1.501 0.040 1.200 0.138
77.901 55.574 0.792 0.034 1.138 0.139
75.758 120.809 1.574 0.033 0.832 0.139
78.438 87.221 1.092 0.023 1.124 0.139
72.305 59.036 0.760 0.023 0.662 0.139
64.094 183.249 0.593 0.013 0.826 0.140
80.808 99.118 1.457 0.024 0.858 0.140
71.184 157.881 1.585 0.024 1.026 0.140
74.764 281.476 1.185 0.045 1.022 0.140
75.261 67.145 0.818 0.024 1.051 0.141
63.088 191.876 1.321 0.062 1.326 0.141
81.934 64.502 2.292 0.091 1.015 0.141
82.713 43.755 1.349 0.130 0.984 0.141
81.115 48.066 1.612 0.095 1.028 0.142
73.061 61.905 0.876 0.028 0.765 0.142
79.786 86.855 1.302 0.036 1.212 0.143
60.573 184.635 0.923 0.050 1.207 0.143
81.443 46.061 1.311 0.094 1.131 0.143
73.471 62.913 0.891 0.028 0.933 0.143
72.053 63.595 0.874 0.028 0.666 0.143
79.504 83.254 1.190 0.036 1.210 0.144
81.921 45.000 1.279 0.109 1.039 0.144
78.495 37.875 0.851 0.039 1.126 0.144
81.338 95.194 0.810 0.014 0.753 0.144
75.872 133.713 1.842 0.033 0.782 0.144
76.063 142.853 nan nan 0.823 0.145
77.989 87.325 0.990 0.018 1.137 0.145
67.458 302.339 1.195 0.054 0.748 0.145
74.162 119.291 1.917 0.052 0.871 0.145
73.431 59.436 0.921 0.039 0.811 0.146
79.756 36.995 1.012 0.056 1.173 0.146
81.211 107.049 1.442 0.036 1.126 0.146
74.938 77.518 0.924 0.025 0.749 0.146
75.070 126.439 2.059 0.052 0.707 0.146
71.516 66.710 0.448 0.012 0.931 0.147
73.515 347.005 1.669 0.079 1.026 0.147
74.480 115.267 nan nan 0.898 0.147
78.137 53.455 0.844 0.044 1.422 0.147
71.538 155.152 1.791 0.024 0.894 0.147
70.217 161.771 2.218 0.047 1.832 0.147
71.323 60.811 0.742 0.018 0.831 0.147
79.145 106.189 1.463 0.027 0.872 0.148
73.288 285.998 1.462 0.076 0.965 0.148
62.684 184.035 0.788 0.024 1.253 0.148
72.639 56.619 nan nan 0.828 0.148
71.565 259.101 1.371 0.036 1.149 0.149
79.576 36.254 1.017 0.054 1.229 0.149
62.265 187.734 1.028 0.038 1.153 0.149
80.020 88.069 1.305 0.035 1.136 0.150
71.850 63.911 0.863 0.027 0.698 0.150
78.269 121.715 1.372 0.024 1.007 0.150
69.104 295.875 1.104 0.022 0.917 0.150
79.337 33.857 1.092 0.053 0.874 0.150
78.888 30.964 1.032 0.046 1.168 0.150
74.156 286.894 1.556 0.114 0.996 0.150
76.420 284.840 1.517 0.091 0.773 0.150
60.138 190.713 1.091 0.063 1.292 0.151
75.865 73.867 0.991 0.028 0.870 0.151
78.650 106.645 1.513 0.027 1.287 0.151
77.722 73.551 1.170 0.051 1.069 0.151
60.128 175.868 1.030 0.029 1.113 0.151
76.198 115.523 1.415 0.021 0.962 0.151
64.388 192.995 nan nan 1.260 0.151
81.092 39.898 1.144 0.097 1.052 0.152
76.401 115.931 1.352 0.020 1.037 0.152
74.516 121.961 2.012 0.052 1.006 0.152
82.065 41.566 1.295 0.125 1.049 0.152
63.426 182.193 0.922 0.029 0.893 0.152
75.138 68.279 0.903 0.026 1.002 0.153
78.226 89.454 1.124 0.023 0.972 0.153
79.796 88.112 1.303 0.034 1.208 0.153
60.669 180.664 1.250 0.051 0.911 0.153
78.086 125.036 1.421 0.025 0.980 0.153
78.447 91.668 1.386 0.032 1.025 0.154
75.275 123.811 1.873 0.045 0.868 0.154
78.478 79.346 1.044 0.032 0.995 0.154
73.166 64.290 0.880 0.027 0.755 0.154
80.919 38.991 1.143 0.095 1.049 0.154
77.575 30.964 0.819 0.044 1.243 0.154
62.742 181.664 1.147 0.039 1.239 0.155
66.425 191.310 2.173 0.080 1.209 0.155
69.545 195.642 1.649 0.037 0.852 0.155
77.884 30.600 0.870 0.049 1.187 0.155
63.108 185.064 0.742 0.022 1.134 0.155
72.196 344.999 1.685 0.090 1.140 0.155
74.549 157.348 2.295 0.045 1.092 0.155
71.538 232.921 2.304 0.044 1.108 0.155
75.790 114.744 1.252 0.020 0.694 0.155
69.575 300.097 1.279 0.067 1.103 0.156
76.213 123.043 1.443 0.030 0.941 0.156
79.375 46.710 0.840 0.038 1.113 0.156
74.975 128.326 2.236 0.055 0.721 0.156
76.220 80.154 0.918 0.023 1.106 0.156
57.803 195.751 0.739 0.049 0.795 0.156
78.874 40.914 0.857 0.038 1.109 0.157
66.994 300.964 1.218 0.036 0.865 0.157
71.884 182.490 2.648 0.045 1.284 0.157
76.748 283.213 1.462 0.091 1.296 0.157
68.131 300.660 1.230 0.044 0.857 0.157
80.475 90.674 1.069 0.021 1.051 0.157
60.831 156.918 nan nan 0.511 0.158
71.934 200.014 2.514 0.062 1.339 0.158
75.765 75.854 0.971 0.027 0.839 0.158
67.901 190.279 2.536 0.079 1.071 0.158
82.135 100.670 1.408 0.035 1.256 0.159
82.174 80.942 1.309 0.044 1.274 0.159
73.732 71.065 0.521 0.010 0.941 0.159
69.731 58.163 1.008 0.017 0.648 0.159
78.299 71.565 1.321 0.056 0.911 0.160
72.508 286.805 1.226 0.054 1.138 0.160
81.280 110.298 1.495 0.040 1.339 0.160
79.361 110.344 1.419 0.028 0.906 0.160
75.378 65.993 nan nan 1.178 0.160
57.297 192.637 0.810 0.055 0.948 0.161
77.230 141.419 1.562 0.024 0.966 0.161
74.359 60.306 nan nan 0.859 0.161
79.071 111.038 1.382 0.025 0.792 0.161
75.733 72.135 1.009 0.029 0.829 0.161
67.787 188.459 3.030 0.087 1.809 0.161
77.805 114.444 1.215 0.017 0.778 0.161
81.927 60.945 1.618 0.069 0.944 0.161
81.058 105.255 1.407 0.033 1.063 0.161
80.240 102.600 1.222 0.022 0.925 0.161
62.295 187.270 1.024 0.038 1.194 0.161
82.135 54.273 1.359 0.087 1.286 0.162
78.766 126.069 1.496 0.029 1.042 0.162
74.555 300.107 1.465 0.092 1.088 0.162
58.523 187.663 0.901 0.087 0.963 0.162
74.519 288.172 1.515 0.122 0.935 0.163
78.838 123.530 1.457 0.028 1.018 0.163
79.826 63.153 1.631 0.086 0.987 0.163
67.424 300.277 1.273 0.037 0.900 0.163
75.926 285.255 1.513 0.095 1.125 0.163
81.640 107.949 1.469 0.039 1.166 0.163
74.684 62.496 1.250 0.039 0.932 0.164
72.737 293.394 1.395 0.137 0.936 0.164
82.944 89.091 1.281 0.031 1.139 0.164
62.049 181.623 1.149 0.040 1.078 0.164
73.610 228.334 2.493 0.053 1.257 0.164
80.924 89.293 0.922 0.017 1.136 0.165
57.099 198.310 0.621 0.038 0.714 0.165
70.864 198.861 2.116 0.052 1.484 0.165
73.070 285.789 1.403 0.065 0.807 0.165
58.764 195.803 0.715 0.033 0.805 0.166
75.151 128.863 2.212 0.053 0.805 0.166
76.798 139.135 nan nan 1.044 0.166
65.825 298.120 0.326 0.006 0.516 0.166
79.620 37.983 0.959 0.051 0.948 0.167
77.959 85.192 0.959 0.018 1.063 0.167
77.842 75.579 1.082 0.043 1.097 0.167
73.349 285.255 1.439 0.071 0.928 0.167
73.462 283.753 1.363 0.059 1.028 0.168
76.649 138.406 nan nan 1.096 0.168
75.138 201.721 2.381 0.047 1.207 0.168
63.676 179.754 nan nan 1.048 0.168
77.187 113.199 1.129 0.013 0.883 0.168
60.607 176.245 0.866 0.027 0.929 0.168
72.625 233.945 2.288 0.038 1.125 0.168
64.106 195.430 nan nan 0.775 0.169
72.634 344.615 1.430 0.068 0.915 0.169
75.662 71.281 1.067 0.034 0.868 0.169
74.717 282.301 1.415 0.063 1.006 0.169
78.654 78.024 1.058 0.036 1.162 0.169
76.231 72.451 1.072 0.035 0.960 0.169
80.328 63.138 1.230 0.067 1.171 0.170
74.275 78.048 0.792 0.018 0.928 0.170
58.350 186.794 0.813 0.078 1.135 0.170
73.478 225.551 2.498 0.055 1.532 0.170
60.907 190.085 1.046 0.059 1.510 0.170
74.156 73.106 0.687 0.011 0.721 0.170
78.583 35.407 0.885 0.043 0.987 0.170
70.686 229.724 1.979 0.038 1.607 0.170
58.634 191.472 0.919 0.064 0.938 0.171
78.610 118.836 1.365 0.025 0.956 0.171
74.575 294.513 1.581 0.164 1.050 0.172
75.282 118.715 1.835 0.040 0.754 0.172
73.242 66.701 0.836 0.023 0.807 0.172
74.634 291.879 1.541 0.150 1.132 0.172
75.327 283.717 1.580 0.092 0.894 0.172
72.763 153.268 2.358 0.038 1.019 0.172
59.169 192.963 0.757 0.036 1.046 0.173
69.600 65.556 0.514 0.017 0.638 0.173
63.751 186.177 0.642 0.014 1.022 0.173
79.791 107.241 1.455 0.030 0.975 0.174
74.549 67.348 0.851 0.023 1.059 0.174
81.327 35.538 1.454 0.132 0.990 0.174
75.285 114.806 1.419 0.025 0.912 0.174
70.936 198.221 2.228 0.053 1.447 0.174
74.070 294.578 1.486 0.187 1.076 0.174
77.510 117.255 1.254 0.019 0.920 0.175
66.756 301.917 1.161 0.044 1.587 0.175
72.395 231.740 2.314 0.043 1.324 0.175
81.785 84.523 1.186 0.032 1.113 0.175
60.993 174.401 0.489 0.025 0.855 0.175
81.952 81.193 1.314 0.045 1.024 0.176
80.858 70.677 1.587 0.100 1.122 0.176
78.239 48.865 0.836 0.042 1.236 0.176
70.045 58.371 0.855 0.014 0.684 0.176
80.957 33.887 1.743 0.130 1.086 0.176
78.897 125.134 1.490 0.030 1.068 0.176
76.413 177.634 2.404 0.054 1.180 0.176
74.757 67.023 0.876 0.024 0.923 0.176
74.301 217.444 2.415 0.052 1.087 0.176
80.565 37.278 1.181 0.089 1.112 0.177
72.737 66.606 0.826 0.023 0.867 0.177
79.422 105.362 1.162 0.022 0.946 0.177
71.441 64.522 0.845 0.025 0.746 0.177
81.064 82.073 1.391 0.053 1.157 0.177
74.499 285.546 1.610 0.109 0.997 0.177
63.567 185.150 0.642 0.015 1.282 0.178
72.230 66.516 0.809 0.022 0.813 0.178
76.844 78.690 0.976 0.026 0.995 0.178
74.275 281.952 1.396 0.060 1.065 0.178
62.042 182.087 1.069 0.037 1.181 0.179
75.843 131.143 1.956 0.040 0.793 0.179
72.110 67.463 0.781 0.020 0.937 0.179
57.347 192.248 0.847 0.054 0.833 0.179
58.044 194.184 0.774 0.055 0.971 0.179
78.317 116.811 1.311 0.022 1.159 0.180
80.199 84.094 1.296 0.042 1.491 0.180
79.098 85.872 1.179 0.030 1.119 0.180
75.427 77.998 0.965 0.027 0.795 0.180
83.324 67.306 1.492 0.070 1.386 0.180
77.604 48.668 0.812 0.035 1.345 0.181
78.530 50.553 0.853 0.045 1.190 0.181
74.470 82.104 0.752 0.023 0.909 0.181
72.861 62.259 0.872 0.028 0.788 0.181
62.273 190.577 1.130 0.050 1.299 0.181
76.913 141.263 nan nan 1.068 0.181
80.716 72.440 1.481 0.090 1.140 0.182
79.722 64.832 1.531 0.081 1.120 0.182
81.143 71.565 1.541 0.097 1.138 0.182
74.006 347.428 1.499 0.071 0.875 0.182
80.071 106.390 1.397 0.030 1.052 0.182
69.610 302.374 1.208 0.078 0.871 0.182
74.985 78.354 0.978 0.029 0.835 0.183
80.743 38.118 1.155 0.092 1.220 0.183
76.604 116.350 1.308 0.020 0.972 0.183
76.335 122.255 1.385 0.027 0.910 0.183
69.148 300.858 1.256 0.061 1.074 0.184
77.274 124.951 1.342 0.024 1.049 0.184
77.838 122.957 1.356 0.023 1.012 0.184
66.194 303.012 1.177 0.089 0.665 0.184
76.375 198.733 2.402 0.052 1.368 0.185
62.314 190.116 0.847 0.037 1.099 0.185
69.909 298.431 1.294 0.065 1.124 0.185
70.326 63.875 0.708 0.019 0.981 0.185
72.560 63.600 0.873 0.027 0.836 0.185
81.443 43.939 1.237 0.095 1.140 0.185
77.302 132.852 1.581 0.026 1.172 0.185
74.874 114.092 1.152 0.021 0.788 0.186
75.595 296.365 1.784 0.111 1.018 0.186
80.433 71.565 1.512 0.090 1.239 0.186
76.089 146.182 1.889 0.024 1.024 0.187
79.403 113.039 1.413 0.030 0.943 0.187
80.727 101.853 1.325 0.025 0.916 0.187
75.546 76.072 0.952 0.026 0.894 0.187
82.395 99.324 1.414 0.035 1.264 0.187
58.227 188.419 0.904 0.088 1.283 0.187
79.294 107.676 1.496 0.029 1.052 0.187
75.500 129.976 2.087 0.047 0.777 0.188
81.115 41.934 1.148 0.089 1.070 0.188
80.173 82.794 1.299 0.044 1.301 0.188
70.808 168.163 2.414 0.056 1.074 0.188
82.395 46.193 1.315 0.116 1.110 0.188
71.819 229.514 2.389 0.048 1.162 0.188
75.736 79.574 0.946 0.026 0.916 0.189
77.337 122.705 1.308 0.022 0.945 0.189
75.648 282.189 1.241 0.054 0.792 0.189
80.020 65.450 1.626 0.096 1.059 0.189
75.368 196.489 2.392 0.044 1.282 0.190
76.956 148.360 1.862 0.032 1.120 0.190
78.663 87.166 1.138 0.026 1.066 0.190
71.400 232.368 2.315 0.045 1.152 0.190
66.941 298.946 1.524 0.038 1.030 0.190
78.434 78.254 1.054 0.035 1.025 0.191
71.217 66.351 0.567 0.016 1.454 0.191
79.518 114.647 1.439 0.032 0.932 0.191
60.532 185.513 0.957 0.052 1.546 0.191
72.110 157.463 2.262 0.037 1.214 0.192
61.365 180.679 1.032 0.042 1.272 0.192
59.609 156.016 1.013 0.091 0.725 0.192
78.703 40.170 0.851 0.038 1.013 0.193
75.333 125.028 1.863 0.045 0.840 0.193
75.962 129.161 1.814 0.039 0.783 0.193
81.321 66.413 2.120 0.105 0.841 0.193
75.511 69.600 1.011 0.033 0.967 0.193
73.917 280.054 nan nan 0.711 0.194
77.813 79.931 1.011 0.027 1.030 0.194
82.277 70.514 1.561 0.079 1.223 0.194
80.071 36.741 1.086 0.065 0.997 0.194
78.579 121.350 1.395 0.026 1.094 0.194
73.088 288.194 1.485 0.088 0.901 0.194
76.420 75.160 1.013 0.031 1.033 0.194
79.219 45.843 0.844 0.040 1.229 0.194
77.938 84.130 0.957 0.019 1.076 0.194
80.349 105.489 1.376 0.030 1.067 0.195
79.649 70.388 1.511 0.078 1.144 0.195
79.149 109.933 1.416 0.026 0.969 0.195
57.694 189.098 0.861 0.076 0.920 0.195
75.897 115.953 1.467 0.023 0.907 0.195
77.751 40.544 0.817 0.036 0.901 0.196
64.116 182.251 0.719 0.020 0.886 0.196
77.851 80.972 1.000 0.025 1.007 0.196
75.368 73.511 0.926 0.023 1.081 0.196
74.874 294.092 1.633 0.150 0.958 0.196
71.632 176.139 2.371 0.043 1.521 0.196
63.670 181.229 1.088 0.041 0.995 0.197
72.279 158.806 2.261 0.041 1.168 0.197
70.197 299.624 1.303 0.081 0.809 0.197
82.873 45.000 1.370 0.131 1.133 0.197
76.902 33.826 0.737 0.028 1.170 0.197
77.183 81.444 0.959 0.022 1.215 0.197
81.508 36.416 1.397 0.134 1.118 0.197
61.069 176.186 0.500 0.025 1.155 0.197
64.360 181.262 0.831 0.029 0.890 0.198
61.478 188.902 0.998 0.047 1.573 0.198
81.356 93.715 0.698 0.012 0.938 0.198
77.591 80.112 0.995 0.026 1.009 0.198
78.213 78.476 1.048 0.034 1.252 0.198
60.181 182.395 0.969 0.061 1.174 0.198
78.386 120.774 1.370 0.025 1.245 0.198
78.806 82.519 1.063 0.028 1.390 0.198
82.232 47.337 1.297 0.108 1.084 0.198
75.708 74.982 0.964 0.026 0.877 0.199
74.667 60.619 nan nan 0.963 0.199
71.425 66.073 0.775 0.022 1.009 0.199
69.400 241.614 1.694 0.063 0.858 0.199
62.753 270.238 1.527 0.048 1.266 0.199
75.087 123.331 1.978 0.049 0.835 0.199
76.420 91.420 0.546 0.005 0.996 0.200
76.638 87.594 0.761 0.009 1.222 0.200
75.189 295.594 1.657 0.127 1.109 0.201
79.855 44.105 0.831 0.034 1.024 0.201
58.997 183.145 0.877 0.080 0.880 0.201
69.460 300.641 1.272 0.067 1.008 0.202
77.689 83.199 0.951 0.019 0.934 0.202
70.045 192.704 2.267 0.058 1.384 0.203
69.485 66.389 nan nan 0.675 0.203
65.342 190.281 1.556 0.059 1.330 0.203
74.447 282.933 1.574 0.078 1.025 0.203
60.945 186.488 1.012 0.049 1.369 0.203
61.097 182.918 0.943 0.040 1.178 0.203
67.580 301.853 1.186 0.044 0.769 0.203
67.527 303.132 1.224 0.066 0.779 0.204
75.947 288.146 1.166 0.070 1.125 0.204
74.887 125.933 2.115 0.054 0.779 0.204
75.786 208.791 2.384 0.058 1.265 0.204
71.674 233.482 2.295 0.044 1.138 0.204
77.041 95.464 0.889 0.013 0.745 0.204
76.968 41.511 0.781 0.027 1.190 0.204
73.791 69.305 0.761 0.017 1.010 0.205
79.663 80.640 1.181 0.040 1.140 0.205
57.902 191.628 0.863 0.068 0.919 0.205
74.961 124.046 1.989 0.050 0.767 0.205
73.367 297.777 1.473 0.163 0.929 0.205
61.513 188.452 0.991 0.046 1.396 0.205
77.628 134.265 1.604 0.027 1.244 0.206
64.336 182.774 0.572 0.012 1.073 0.206
76.180 79.237 0.945 0.025 0.954 0.206
81.568 70.602 1.595 0.093 1.252 0.206
79.196 30.556 1.214 0.044 1.108 0.206
61.135 179.775 0.994 0.041 1.117 0.206
81.275 105.642 1.421 0.035 1.094 0.206
78.712 55.521 0.881 0.048 1.449 0.206
70.337 219.428 2.595 0.060 1.398 0.207
76.968 138.489 nan nan 0.969 0.207
75.994 115.128 1.478 0.022 0.831 0.207
79.262 76.109 1.118 0.047 1.027 0.207
77.772 78.896 1.024 0.030 1.054 0.208
72.911 284.859 nan nan 1.111 0.208
81.373 37.614 1.295 0.121 0.990 0.208
81.491 106.049 1.434 0.036 1.283 0.208
70.800 293.110 1.292 0.047 1.409 0.208
77.147 80.455 0.966 0.024 1.102 0.208
73.946 227.268 2.532 0.055 1.290 0.208
65.193 189.162 nan nan 1.002 0.208
79.722 62.038 1.631 0.088 1.210 0.208
79.722 27.962 1.911 0.039 1.138 0.209
79.845 47.684 0.824 0.031 1.161 0.209
79.855 106.032 1.392 0.028 1.076 0.209
64.134 180.751 1.026 0.042 0.979 0.209
77.100 180.498 2.377 0.056 1.297 0.209
68.767 293.438 nan nan 0.954 0.209
74.717 285.772 1.572 0.112 1.033 0.209
80.459 86.634 1.255 0.036 1.270 0.210
75.897 84.063 0.905 0.022 0.964 0.210
72.873 287.959 1.475 0.079 1.226 0.211
82.091 102.265 1.411 0.035 1.321 0.211
78.650 110.225 1.316 0.021 0.888 0.211
77.575 120.964 1.298 0.022 1.184 0.211
71.901 67.736 0.705 0.018 0.843 0.211
76.798 114.605 1.232 0.016 0.889 0.211
72.572 286.098 0.979 0.043 0.955 0.211
76.890 113.714 nan nan 0.816 0.211
78.278 111.903 1.227 0.018 0.917 0.212
71.791 230.511 2.346 0.046 0.926 0.212
78.897 88.264 1.241 0.029 1.124 0.212
69.185 293.931 0.878 0.013 1.055 0.212
62.690 188.331 1.096 0.035 0.894 0.212
82.415 106.294 1.475 0.041 1.287 0.212
78.360 110.879 1.236 0.018 0.846 0.212
71.192 176.915 2.094 0.040 1.635 0.213
75.330 80.754 1.078 0.033 0.775 0.213
56.431 197.944 0.720 0.023 0.876 0.213
76.187 177.672 2.412 0.054 1.277 0.213
59.838 185.389 0.922 0.066 1.130 0.213
77.587 124.695 1.367 0.024 1.001 0.213
67.062 194.514 1.305 0.046 1.311 0.213
71.872 266.800 nan nan 1.190 0.213
75.389 117.943 1.763 0.037 0.750 0.213
81.915 42.754 1.272 0.116 1.199 0.213
78.513 114.814 1.310 0.022 0.992 0.214
74.717 68.902 0.847 0.022 0.909 0.214
77.061 85.525 0.834 0.012 1.206 0.214
79.380 45.000 0.850 0.039 1.065 0.215
79.361 73.474 1.275 0.064 1.105 0.215
78.833 83.660 1.079 0.027 1.279 0.215
70.821 165.393 2.380 0.054 1.205 0.215
75.271 75.434 0.912 0.023 0.858 0.215
76.023 147.458 1.969 0.026 1.119 0.215
77.302 93.545 0.989 0.018 1.237 0.215
79.441 37.235 0.955 0.049 1.108 0.216
78.860 110.624 1.354 0.023 0.821 0.216
79.581 58.191 1.083 0.063 1.358 0.216
69.180 299.476 1.271 0.054 1.169 0.216
75.676 66.448 0.709 0.024 1.055 0.216
74.082 122.905 2.077 0.055 0.880 0.217
75.998 207.181 2.383 0.058 1.503 0.217
79.437 109.204 1.456 0.029 0.946 0.217
73.206 291.588 1.423 0.128 0.987 0.217
82.435 64.573 1.955 0.090 1.256 0.218
77.143 144.230 1.663 0.026 1.109 0.218
70.316 294.661 1.176 0.042 1.029 0.218
76.525 122.764 1.368 0.026 0.977 0.218
72.587 288.435 1.467 0.073 1.121 0.218
66.484 300.870 1.214 0.037 0.945 0.219
60.253 186.340 0.990 0.059 1.719 0.219
69.091 294.495 0.949 0.014 1.022 0.219
59.513 193.985 0.401 0.017 0.855 0.219
80.624 104.534 1.364 0.029 1.013 0.219
78.416 115.821 1.311 0.022 1.096 0.219
67.716 189.605 2.577 0.078 1.244 0.220
71.003 303.408 1.415 0.107 1.038 0.220
71.985 158.398 2.245 0.038 0.928 0.220
76.413 92.366 0.542 0.005 1.002 0.220
70.197 240.376 2.113 0.070 1.486 0.220
82.002 37.030 1.344 0.146 1.200 0.220
63.314 191.976 1.311 0.060 1.217 0.220
78.360 82.807 1.013 0.024 1.240 0.220
77.547 128.418 1.458 0.025 0.995 0.220
81.538 96.843 1.455 0.027 0.942 0.220
76.875 142.640 1.502 0.022 1.091 0.221
62.036 187.671 0.983 0.040 1.204 0.221
73.657 72.810 nan nan 0.698 0.221
75.722 200.714 2.385 0.049 1.439 0.221
71.433 61.417 0.784 0.021 0.670 0.221
61.746 184.364 0.879 0.034 1.072 0.222
80.781 106.232 1.415 0.033 1.043 0.222
61.824 178.850 0.498 0.016 1.324 0.222
75.546 193.928 2.390 0.045 1.422 0.222
75.998 117.181 1.439 0.024 0.930 0.222
74.281 153.252 2.535 0.042 0.963 0.222
74.797 290.308 1.531 0.133 1.199 0.223
59.137 191.227 1.000 0.061 0.859 0.223
75.833 147.947 nan nan 0.982 0.223
76.829 133.620 1.625 0.026 1.015 0.223
77.026 123.003 1.285 0.022 0.936 0.223
63.765 192.181 1.283 0.054 0.937 0.223
58.908 191.146 0.958 0.063 0.892 0.223
76.960 144.806 1.692 0.026 1.084 0.223
81.822 53.915 1.321 0.079 1.097 0.223
77.649 32.391 0.808 0.043 1.192 0.223
74.734 288.435 1.514 0.123 1.068 0.224
76.100 116.358 1.410 0.022 1.014 0.224
82.761 55.081 1.425 0.098 1.187 0.224
75.107 76.487 0.916 0.024 0.847 0.224
76.937 110.614 nan nan 0.780 0.224
77.784 46.488 0.820 0.037 1.073 0.224
61.827 180.690 1.097 0.039 1.472 0.224
73.820 58.627 nan nan 0.758 0.225
64.366 180.252 0.954 0.042 1.094 0.225
74.044 157.225 2.328 0.045 1.367 0.225
76.420 141.710 nan nan 1.068 0.226
78.779 111.695 1.321 0.023 0.903 0.226
79.145 73.811 1.245 0.062 1.032 0.226
76.794 118.960 1.286 0.021 1.008 0.226
63.656 182.212 0.856 0.026 1.051 0.226
79.518 65.353 1.473 0.069 1.087 0.226
64.265 196.049 nan nan 1.086 0.226
73.441 286.960 1.505 0.092 0.925 0.227
73.539 67.109 0.826 0.022 0.848 0.227
74.146 267.158 1.748 0.083 1.205 0.227
75.758 149.191 nan nan 0.926 0.227
72.036 232.628 2.283 0.041 0.930 0.227
72.099 176.760 2.397 0.040 1.051 0.227
70.816 299.120 1.347 0.102 1.040 0.227
74.944 120.964 2.032 0.049 0.813 0.227
80.406 75.801 1.301 0.062 1.218 0.227
73.004 301.483 1.577 0.125 0.953 0.228
76.089 192.579 2.400 0.048 1.450 0.228
67.028 299.710 1.375 0.036 1.031 0.228
73.257 234.284 2.133 0.035 1.068 0.229
67.335 302.821 1.209 0.064 0.785 0.229
70.936 175.601 2.259 0.045 1.335 0.229
81.952 55.204 1.348 0.080 1.066 0.229
82.317 30.677 1.413 0.162 1.457 0.229
57.321 198.435 0.598 0.035 0.797 0.229
74.483 117.121 1.550 0.036 0.800 0.229
78.001 37.405 0.814 0.039 1.247 0.230
75.059 300.225 1.353 0.073 1.032 0.230
58.252 195.974 0.719 0.043 1.519 0.230
82.028 94.028 1.281 0.026 1.054 0.230
76.301 116.775 1.370 0.022 1.012 0.230
76.012 131.748 1.913 0.037 0.842 0.230
82.206 82.569 1.245 0.037 1.201 0.231
80.770 100.491 1.383 0.025 1.023 0.231
77.901 145.574 1.756 0.033 1.044 0.231
77.325 36.363 0.762 0.032 1.458 0.231
77.772 35.293 0.795 0.039 1.010 0.231
76.979 112.810 nan nan 0.928 0.231
75.765 194.146 2.395 0.046 1.402 0.231
58.265 190.506 0.922 0.076 1.026 0.231
76.195 91.397 0.474 0.004 0.961 0.232
69.264 300.324 1.271 0.061 1.241 0.232
69.802 302.716 1.211 0.082 0.924 0.232
76.202 75.399 1.006 0.030 1.121 0.233
77.466 46.450 0.813 0.032 1.251 0.233
76.346 133.002 1.757 0.030 0.854 0.233
80.991 68.860 1.781 0.106 1.227 0.233
79.351 359.397 nan nan 1.382 0.233
58.437 194.785 0.751 0.043 1.345 0.233
71.296 230.856 2.354 0.046 1.217 0.233
62.683 191.217 1.287 0.059 1.388 0.233
75.375 289.269 1.315 0.098 1.078 0.234
